種牡馬名,父_産駒数,父_勝率,父_連対率,父_複勝率,父_芝勝率,父_ダート勝率,父_短距離勝率,父_中距離勝率,父_長距離勝率,父_良馬場勝率,父_重馬場勝率,父_平均着順,種別,母父_産駒数,母父_勝率,母父_連対率,母父_複勝率,母父_芝勝率,母父_ダート勝率,母父_短距離勝率,母父_中距離勝率,母父_長距離勝率,母父_良馬場勝率,母父_重馬場勝率,母父_平均着順
マサノメジャー,,,,,,,,,,,,,母父,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,9.8
マサノヴィクトワル,,,,,,,,,,,,,母父,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,14.833333333333334
マザイ,,,,,,,,,,,,,母父,61.0,0.09836065573770492,0.16393442622950818,0.16393442622950818,0.0,0.1276595744680851,0.10416666666666667,0.07692307692307693,,0.08823529411764706,0.14285714285714285,7.983606557377049
マザックヤース,,,,,,,,,,,,,母父,17.0,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.0,0.0625,0.1,0.0,,0.06666666666666667,,6.176470588235294
マザーウェル,,,,,,,,,,,,,母父,58.0,0.06896551724137931,0.1724137931034483,0.39655172413793105,0.09302325581395349,0.0,0.0,0.0,0.12121212121212122,0.06976744186046512,0.0,5.844827586206897
マザーシップ,,,,,,,,,,,,,母父,11.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,10.909090909090908
マザーズウィッシュ,,,,,,,,,,,,,母父,37.0,0.05405405405405406,0.08108108108108109,0.13513513513513514,0.0,0.06896551724137931,0.08695652173913043,0.0,,0.03571428571428571,0.3333333333333333,10.108108108108109
マザーズデイ,,,,,,,,,,,,,母父,25.0,0.08,0.24,0.24,0.0,0.125,0.0,0.16666666666666666,0.0,0.058823529411764705,0.5,8.16
マザーレイク,,,,,,,,,,,,,母父,71.0,0.09859154929577464,0.2112676056338028,0.352112676056338,0.0,0.1076923076923077,0.12121212121212122,0.08571428571428572,0.0,0.13043478260869565,0.0,5.732394366197183
マザーロシア,,,,,,,,,,,,,母父,20.0,0.2,0.2,0.3,0.0,0.2222222222222222,0.2857142857142857,0.0,,0.0,0.5,7.1
マザーロード,,,,,,,,,,,,,母父,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,8.166666666666666
マシェリガール,,,,,,,,,,,,,母父,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.833333333333334
マシュケナーダ,,,,,,,,,,,,,母父,12.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.416666666666666
マシュマロ,,,,,,,,,,,,,母父,55.0,0.12727272727272726,0.2909090909090909,0.36363636363636365,0.06666666666666667,0.15,0.0,0.09523809523809523,0.25,0.13513513513513514,0.2857142857142857,5.909090909090909
マシロンガール,,,,,,,,,,,,,母父,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,15.0
マジェスティッククオリティ,,,,,,,,,,,,,母父,63.0,0.07936507936507936,0.15873015873015872,0.23809523809523808,0.08823529411764706,0.06896551724137931,0.0,0.0784313725490196,0.09090909090909091,0.10869565217391304,0.0,6.333333333333333
マジェスティックブライト,,,,,,,,,,,,,母父,9.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,10.88888888888889
マジェスティックラニア,,,,,,,,,,,,,母父,10.0,0.1,0.2,0.2,0.0,0.1111111111111111,0.0,0.14285714285714285,,0.25,0.0,6.9
マジェストゥーズ,,,,,,,,,,,,,母父,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.666666666666666
マジカルキュート,,,,,,,,,,,,,母父,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,9.166666666666666
マジカルシェイプ,,,,,,,,,,,,,母父,37.0,0.10810810810810811,0.16216216216216217,0.1891891891891892,0.08,0.16666666666666666,0.0,0.13043478260869565,0.2,0.10344827586206896,0.5,7.675675675675675
マジカルフラッシュ,,,,,,,,,,,,,母父,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,9.333333333333334
マジカルミステリー,,,,,,,,,,,,,母父,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.833333333333334
マジッククレスト,,,,,,,,,,,,,母父,44.0,0.09090909090909091,0.09090909090909091,0.20454545454545456,0.0,0.10526315789473684,0.09090909090909091,0.09523809523809523,0.0,0.07407407407407407,0.2,7.068181818181818
マジックシアター,,,,,,,,,,,,,母父,34.0,0.029411764705882353,0.23529411764705882,0.29411764705882354,0.0,0.03125,0.047619047619047616,0.0,0.0,0.038461538461538464,0.0,6.794117647058823
マジックストーム,,,,,,,,,,,,,母父,26.0,0.0,0.11538461538461539,0.15384615384615385,0.0,,,0.0,0.0,0.0,0.0,7.384615384615385
マジックタイム,,,,,,,,,,,,,母父,23.0,0.21739130434782608,0.30434782608695654,0.391304347826087,0.21739130434782608,,0.4,0.16666666666666666,,0.15,,4.956521739130435
マジックビクトリア,,,,,,,,,,,,,母父,32.0,0.03125,0.09375,0.09375,0.037037037037037035,0.0,0.0,0.05,0.0,0.045454545454545456,,10.375
マジックビューティ,,,,,,,,,,,,,母父,5.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,0.0,0.0,12.0
マジックファウンテン,,,,,,,,,,,,,母父,11.0,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.1,0.0,0.5,0.0,,0.1111111111111111,0.0,7.181818181818182
マジックポーションII,,,,,,,,,,,,,母父,57.0,0.07017543859649122,0.19298245614035087,0.21052631578947367,0.08163265306122448,0.0,0.05405405405405406,0.10526315789473684,0.0,0.06521739130434782,0.16666666666666666,8.280701754385966
マジックミラージュ,,,,,,,,,,,,,母父,44.0,0.022727272727272728,0.022727272727272728,0.06818181818181818,0.0,0.023255813953488372,0.027777777777777776,0.0,,0.03333333333333333,0.0,8.136363636363637
マジックリアリズム,,,,,,,,,,,,,母父,8.0,0.125,0.125,0.375,0.2,0.0,0.14285714285714285,0.0,,0.16666666666666666,0.0,7.875
マジュスキュール,,,,,,,,,,,,,母父,13.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.08333333333333333,0.07692307692307693,,,0.14285714285714285,0.0,9.846153846153847
マスイデア,,,,,,,,,,,,,母父,67.0,0.0,0.029850746268656716,0.08955223880597014,0.0,0.0,0.0,0.0,,0.0,0.0,8.776119402985074
マスクオフ,,,,,,,,,,,,,母父,47.0,0.3191489361702128,0.5319148936170213,0.6808510638297872,0.3333333333333333,0.0,0.0,0.35135135135135137,0.2222222222222222,0.32432432432432434,0.6666666666666666,3.4468085106382977
マスターエクレール,,,,,,,,,,,,,母父,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.538461538461538
マスターギラティナ,,,,,,,,,,,,,母父,35.0,0.14285714285714285,0.17142857142857143,0.2571428571428571,0.0,0.14705882352941177,0.0,0.17857142857142858,,0.19047619047619047,0.25,9.0
マスターコーク,,,,,,,,,,,,,母父,32.0,0.125,0.125,0.21875,0.0,0.13793103448275862,0.21052631578947367,0.0,0.0,0.19047619047619047,0.0,7.4375
マスターセイレーン,,,,,,,,,,,,,母父,10.0,0.1,0.1,0.1,0.0,0.1111111111111111,0.0,0.1111111111111111,,0.0,0.0,9.1
マスターチアフル,,,,,,,,,,,,,母父,35.0,0.14285714285714285,0.17142857142857143,0.2,0.0,0.2,0.125,0.18181818181818182,,0.0,0.42857142857142855,8.857142857142858
マスタープラチナム,,,,,,,,,,,,,母父,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.0
マスターマイン,,,,,,,,,,,,,母父,55.0,0.03636363636363636,0.12727272727272726,0.23636363636363636,0.02857142857142857,0.05,0.024390243902439025,0.08333333333333333,0.0,0.0425531914893617,0.0,7.3090909090909095
マスターワーク,,,,,,,,,,,,,母父,12.0,0.25,0.3333333333333333,0.4166666666666667,0.2727272727272727,0.0,,0.25,,0.2,,5.583333333333333
マストゥドウ,,,,,,,,,,,,,母父,23.0,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.2,0.0,0.0625,0.0,0.0,0.0,0.0,9.478260869565217
マストバイアイテム,,,,,,,,,,,,,母父,58.0,0.29310344827586204,0.4482758620689655,0.5517241379310345,0.0,0.2982456140350877,0.32558139534883723,0.2,,0.2571428571428571,0.3333333333333333,4.0
マストビーレイト,,,,,,,,,,,,,母父,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,11.2
マダニナ,,,,,,,,,,,,,母父,15.0,0.06666666666666667,0.13333333333333333,0.26666666666666666,0.06666666666666667,,0.07692307692307693,0.0,,0.1111111111111111,0.0,8.933333333333334
マダムアグライア,,,,,,,,,,,,,母父,38.0,0.07894736842105263,0.15789473684210525,0.3157894736842105,0.11538461538461539,0.0,0.0,0.3333333333333333,,0.06896551724137931,0.0,7.131578947368421
マダムウルル,,,,,,,,,,,,,母父,15.0,0.13333333333333333,0.2,0.26666666666666666,0.0,0.15384615384615385,0.0,0.18181818181818182,0.0,0.2,,8.0
マダムクレアシオン,,,,,,,,,,,,,母父,10.0,0.1,0.1,0.3,0.1111111111111111,0.0,0.0,0.0,0.3333333333333333,0.14285714285714285,,4.8
マダムコマンズ,,,,,,,,,,,,,母父,28.0,0.03571428571428571,0.14285714285714285,0.25,0.09090909090909091,0.0,0.05555555555555555,0.0,0.0,0.047619047619047616,0.0,7.25
マダムジェニファー,,,,,,,,,,,,,母父,17.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,,0.0,0.0,10.705882352941176
マダムジルウェット,,,,,,,,,,,,,母父,19.0,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.0,0.05555555555555555,0.0,0.1,,0.09090909090909091,0.0,8.052631578947368
マダムストーリー,,,,,,,,,,,,,母父,7.0,0.0,0.0,0.2857142857142857,,0.0,0.0,0.0,,0.0,0.0,6.0
マダムダンスアロット,,,,,,,,,,,,,母父,7.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.5,0.0,0.0,0.6666666666666666,,0.3333333333333333,,7.142857142857143
マダムチェロキー,,,,,,,,,,,,,母父,44.0,0.11363636363636363,0.18181818181818182,0.29545454545454547,0.0,0.11627906976744186,0.07692307692307693,0.13333333333333333,0.0,0.14814814814814814,0.0,6.2272727272727275
マダムブランシェ,,,,,,,,,,,,,母父,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.0
マダムメガミ,,,,,,,,,,,,,母父,18.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.055555555555555
マダムルコント,,,,,,,,,,,,,母父,12.0,0.0,0.16666666666666666,0.25,0.0,0.0,0.0,0.0,,0.0,0.0,7.25
マダムヴァシュモン,,,,,,,,,,,,,母父,5.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,0.0,,6.6
マダムヴェステル,,,,,,,,,,,,,母父,10.0,0.0,0.5,0.8,0.0,0.0,0.0,0.0,,0.0,0.0,3.3
マチカネエンジイロ,,,,,,,,,,,,,母父,5.0,0.0,0.0,0.6,0.0,,,0.0,0.0,0.0,0.0,6.8
マチカネセキガハラ,,,,,,,,,,,,,母父,30.0,0.03333333333333333,0.06666666666666667,0.13333333333333333,0.07692307692307693,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,8.633333333333333
マチカネタマカズラ,,,,,,,,,,,,,母父,76.0,0.11842105263157894,0.17105263157894737,0.27631578947368424,0.09433962264150944,0.17391304347826086,0.16666666666666666,0.13559322033898305,0.0,0.15254237288135594,0.0,7.2368421052631575
マチカネチコウヨレ,,,,,,,,,,,,,母父,20.0,0.25,0.25,0.55,0.0,0.2777777777777778,,0.25,0.25,0.2727272727272727,0.14285714285714285,5.1
マチカネハツシマダ,,,,,,,,,,,,,母父,42.0,0.023809523809523808,0.023809523809523808,0.07142857142857142,0.0,0.05,0.0,0.05263157894736842,0.0,0.0,0.2,8.023809523809524
マチカネハナサソウ,,,,,,,,,,,,,母父,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.947368421052632
マチカネハヤテ,,,,,,,,,,,,,母父,93.0,0.10752688172043011,0.13978494623655913,0.1827956989247312,0.08955223880597014,0.15384615384615385,0.11842105263157894,0.06666666666666667,0.0,0.07575757575757576,0.09090909090909091,7.774193548387097
マチカネヒザクラ,,,,,,,,,,,,,母父,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,11.333333333333334
マチカネベニザクラ,,,,,,,,,,,,,母父,5.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,10.4
マチカネホホエミ,,,,,,,,,,,,,母父,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,11.857142857142858
マチカネホレルナヨ,,,,,,,,,,,,,母父,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,13.4
マチカネモユルコイ,,,,,,,,,,,,,母父,23.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,,0.0,0.0,10.521739130434783
マチャプチャレ,,,,,,,,,,,,,母父,77.0,0.09090909090909091,0.18181818181818182,0.23376623376623376,0.05660377358490566,0.16666666666666666,0.0958904109589041,0.0,,0.08196721311475409,0.2,7.779220779220779
マチュアード,,,,,,,,,,,,,母父,40.0,0.05,0.2,0.225,0.03125,0.125,0.058823529411764705,0.0,0.09090909090909091,0.029411764705882353,0.0,7.55
マチルド,,,,,,,,,,,,,母父,45.0,0.06666666666666667,0.2,0.26666666666666666,0.0,0.10344827586206896,0.0,0.08108108108108109,0.0,0.09090909090909091,0.06666666666666667,6.4
マッキーアリエス,,,,,,,,,,,,,母父,9.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.88888888888889
マッキーパシオン,,,,,,,,,,,,,母父,21.0,0.047619047619047616,0.14285714285714285,0.19047619047619047,0.0,0.0625,,0.05,0.0,0.0,0.0,7.190476190476191
マッキーマイハート,,,,,,,,,,,,,母父,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,14.5
マッキーマドンナ,,,,,,,,,,,,,母父,37.0,0.0,0.02702702702702703,0.02702702702702703,0.0,0.0,0.0,0.0,,0.0,0.0,10.162162162162161
マッキーロイヤル,,,,,,,,,,,,,母父,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.058823529411764
マックスイマージュ,,,,,,,,,,,,,母父,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,9.5
マックスユーキャン,,,,,,,,,,,,,母父,12.0,0.0,0.16666666666666666,0.16666666666666666,,0.0,0.0,0.0,,0.0,0.0,9.0
マッシュレイヤー,,,,,,,,,,,,,母父,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,7.833333333333333
マッシヴエレガンス,,,,,,,,,,,,,母父,36.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.05555555555555555,0.1111111111111111,0.0,0.10344827586206896,,0.047619047619047616,0.16666666666666666,8.277777777777779
マッチレスギフト,,,,,,,,,,,,,母父,5.0,0.0,0.2,0.6,0.0,,,0.0,,0.0,,4.6
マッテンタルト,,,,,,,,,,,,,母父,7.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,,0.0,,11.571428571428571
マッドアバウトユー,,,,,,,,,,,,,母父,31.0,0.03225806451612903,0.03225806451612903,0.0967741935483871,0.0,0.04,0.0,0.05,,0.045454545454545456,0.0,8.064516129032258
マツリカ,,,,,,,,,,,,,母父,24.0,0.041666666666666664,0.08333333333333333,0.125,0.0,0.047619047619047616,0.0,0.05,,0.058823529411764705,0.0,8.25
マツリダシルヴィ,,,,,,,,,,,,,母父,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4
マツリダワルツ,,,,,,,,,,,,,母父,35.0,0.0,0.05714285714285714,0.05714285714285714,0.0,0.0,0.0,0.0,,0.0,0.0,9.6
マツリバヤシ,,,,,,,,,,,,,母父,26.0,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.0,0.16,0.16666666666666666,0.125,,0.2222222222222222,0.0,7.730769230769231
マトゥラー,,,,,,,,,,,,,母父,24.0,0.041666666666666664,0.08333333333333333,0.20833333333333334,0.05,0.0,0.0,0.045454545454545456,0.0,0.058823529411764705,0.0,8.5
マトゥリアルカ,,,,,,,,,,,,,母父,31.0,0.16129032258064516,0.1935483870967742,0.3548387096774194,,0.16129032258064516,0.125,0.17391304347826086,,0.21052631578947367,0.125,6.612903225806452
マトリョーシカ,,,,,,,,,,,,,母父,49.0,0.16326530612244897,0.24489795918367346,0.3673469387755102,0.2,0.15384615384615385,0.0,0.18181818181818182,0.2222222222222222,0.13513513513513514,0.16666666666666666,6.142857142857143
マドモアゼル,,,,,,,,,,,,,母父,14.0,0.14285714285714285,0.21428571428571427,0.42857142857142855,0.14285714285714285,,0.0,0.2,0.2,0.25,0.0,5.857142857142857
マドモアゼルシッシ,,,,,,,,,,,,,母父,11.0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.0,,0.0,0.0,0.0,0.0,7.7272727272727275
マドモアゼルドパリ,,,,,,,,,,,,,母父,39.0,0.0,0.05128205128205128,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.974358974358974
マドモアゼルノン,,,,,,,,,,,,,母父,6.0,0.0,0.0,0.16666666666666666,,0.0,,0.0,,0.0,0.0,7.333333333333333
マドリガルスコア,,,,,,,,,,,,,母父,32.0,0.03125,0.0625,0.09375,0.05555555555555555,0.0,0.0,0.0,0.1,0.045454545454545456,0.0,8.875
マドレボニータ,,,,,,,,,,,,,母父,16.0,0.125,0.3125,0.4375,0.14285714285714285,0.0,,0.08333333333333333,0.25,0.07692307692307693,,6.4375
マナエヴァ,,,,,,,,,,,,,母父,19.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,,0.0,0.0,8.842105263157896
マナツノヨノユメ,,,,,,,,,,,,,母父,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.5
マナローラ,,,,,,,,,,,,,母父,6.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,,,0.25,0.0,0.16666666666666666,,5.0
マニクール,,,,,,,,,,,,,母父,22.0,0.13636363636363635,0.18181818181818182,0.22727272727272727,0.2,0.0,0.0,0.1875,,0.17647058823529413,0.0,6.2272727272727275
マニックサンデー,,,,,,,,,,,,,母父,12.0,0.08333333333333333,0.3333333333333333,0.5,0.09090909090909091,0.0,0.08333333333333333,,,0.0,,4.25
マニヤラ,,,,,,,,,,,,,母父,15.0,0.06666666666666667,0.2,0.26666666666666666,0.08333333333333333,0.0,0.07142857142857142,0.0,,0.08333333333333333,0.0,6.933333333333334
マニーズオンシャーロット,,,,,,,,,,,,,母父,16.0,0.125,0.1875,0.3125,0.09090909090909091,0.2,0.0,0.14285714285714285,,0.14285714285714285,0.0,6.5
マネーキャントバイミーラヴ,,,,,,,,,,,,,母父,8.0,0.0,0.125,0.125,0.0,0.0,,0.0,,0.0,0.0,7.25
マネーペニー,,,,,,,,,,,,,母父,68.0,0.014705882352941176,0.04411764705882353,0.11764705882352941,0.0,0.08333333333333333,0.0,0.07142857142857142,0.0,0.02040816326530612,0.0,8.411764705882353
マノアラニ,,,,,,,,,,,,,母父,49.0,0.10204081632653061,0.22448979591836735,0.40816326530612246,0.0,0.11904761904761904,0.0,0.12195121951219512,,0.10714285714285714,0.1,6.224489795918367
マハゴニー,,,,,,,,,,,,,母父,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,11.0
マハロマナ,,,,,,,,,,,,,母父,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.363636363636363
マハーバーラタ,,,,,,,,,,,,,母父,48.0,0.14583333333333334,0.3125,0.3958333333333333,0.14285714285714285,0.15,0.0,0.17073170731707318,0.0,0.14285714285714285,0.2727272727272727,5.75
マハービスタ,,,,,,,,,,,,,母父,12.0,0.08333333333333333,0.25,0.3333333333333333,0.0,0.1111111111111111,0.0,0.16666666666666666,,0.125,0.0,7.166666666666667
マプチートカーユ,,,,,,,,,,,,,母父,14.0,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.2,0.0,,0.08333333333333333,0.0,0.14285714285714285,0.0,7.928571428571429
ママアルパ,,,,,,,,,,,,,母父,60.0,0.06666666666666667,0.08333333333333333,0.16666666666666666,0.0784313725490196,0.0,0.08571428571428572,0.041666666666666664,0.0,0.08695652173913043,0.0,7.566666666666666
ママキジャ,,,,,,,,,,,,,母父,64.0,0.125,0.234375,0.453125,,0.125,0.16666666666666666,0.1111111111111111,0.0,0.14583333333333334,0.14285714285714285,5.0625
ママズディッシュ,,,,,,,,,,,,,母父,18.0,0.05555555555555555,0.16666666666666666,0.2777777777777778,0.0,0.125,0.0,0.07142857142857142,,0.09090909090909091,0.0,7.777777777777778
ママノヨリミチ,,,,,,,,,,,,,母父,32.0,0.0625,0.09375,0.125,0.08333333333333333,0.0,,0.0,0.09523809523809523,0.045454545454545456,0.3333333333333333,7.3125
マミモナ,,,,,,,,,,,,,母父,59.0,0.05084745762711865,0.15254237288135594,0.1694915254237288,0.0,0.0967741935483871,0.027777777777777776,0.08695652173913043,,0.05128205128205128,0.1111111111111111,7.8474576271186445
マミーフィンガー,,,,,,,,,,,,,母父,6.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,11.5
マヤチャン,,,,,,,,,,,,,母父,12.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,9.0
マヤノカピオラニ,,,,,,,,,,,,,母父,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.666666666666666
マヤノスターライト,,,,,,,,,,,,,母父,27.0,0.07407407407407407,0.1111111111111111,0.18518518518518517,0.0,0.07692307692307693,0.0,0.08695652173913043,,0.0,0.3333333333333333,7.444444444444445
マヤノソーナ,,,,,,,,,,,,,母父,14.0,0.07142857142857142,0.14285714285714285,0.14285714285714285,,0.07142857142857142,0.07692307692307693,0.0,,0.2,0.0,10.571428571428571
マヤノフウカ,,,,,,,,,,,,,母父,11.0,0.0,0.09090909090909091,0.45454545454545453,0.0,,0.0,0.0,0.0,0.0,0.0,6.363636363636363
マヤノプリヤ,,,,,,,,,,,,,母父,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,13.0
マヤノプレム,,,,,,,,,,,,,母父,23.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,,0.0,0.0,10.521739130434783
マヤノポルカ,,,,,,,,,,,,,母父,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.294117647058824
マヤノマヤ,,,,,,,,,,,,,母父,53.0,0.07547169811320754,0.1320754716981132,0.16981132075471697,0.06666666666666667,0.07894736842105263,0.09090909090909091,0.05,,0.030303030303030304,0.2857142857142857,8.943396226415095
マヤノメメント,,,,,,,,,,,,,母父,30.0,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.0,0.038461538461538464,0.0,0.05555555555555555,0.0,0.045454545454545456,0.0,7.933333333333334
マヤノロシュニ,,,,,,,,,,,,,母父,34.0,0.0,0.029411764705882353,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.558823529411764
マヤノヴァイオラ,,,,,,,,,,,,,母父,31.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.935483870967742
マヤフィオーレ,,,,,,,,,,,,,母父,36.0,0.027777777777777776,0.05555555555555555,0.05555555555555555,0.0,0.029411764705882353,0.05555555555555555,0.0,,0.038461538461538464,0.0,9.416666666666666
マヤブリリアント,,,,,,,,,,,,,母父,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.411764705882353
マラコスタムブラダ,,,,,,,,,,,,,母父,80.0,0.1125,0.225,0.375,0.13043478260869565,0.0,0.5714285714285714,0.058823529411764705,0.2,0.10606060606060606,0.0,6.0
マラジニア,,,,,,,,,,,,,母父,18.0,0.05555555555555555,0.16666666666666666,0.3888888888888889,0.05555555555555555,,0.0,0.058823529411764705,,0.1,0.0,4.833333333333333
マラチバンド,,,,,,,,,,,,,母父,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,11.0
マラドーナスピン,,,,,,,,,,,,,母父,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,7.7272727272727275
マラムデール,,,,,,,,,,,,,母父,53.0,0.03773584905660377,0.07547169811320754,0.20754716981132076,0.05263157894736842,0.029411764705882353,0.0,0.06451612903225806,0.0,0.023809523809523808,0.0,6.886792452830188
マリア,,,,,,,,,,,,,母父,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.333333333333334
マリアビスティー,,,,,,,,,,,,,母父,29.0,0.1724137931034483,0.2413793103448276,0.3103448275862069,0.0,0.17857142857142858,0.0,0.22727272727272727,,0.1,0.125,6.379310344827586
マリアフィオーレ,,,,,,,,,,,,,母父,54.0,0.05555555555555555,0.07407407407407407,0.1111111111111111,0.0,0.12,0.08823529411764706,0.0,0.0,0.05,0.0,7.62962962962963
マリアベール,,,,,,,,,,,,,母父,39.0,0.0,0.07692307692307693,0.1282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.948717948717949
マリアライト,,,,,,,,,,,,,母父,19.0,0.21052631578947367,0.3684210526315789,0.42105263157894735,0.21052631578947367,,1.0,0.2,0.0,0.2222222222222222,,7.684210526315789
マリアロワイヤル,,,,,,,,,,,,,母父,41.0,0.12195121951219512,0.1951219512195122,0.2682926829268293,0.13043478260869565,0.1111111111111111,0.0,0.10526315789473684,0.15789473684210525,0.13793103448275862,0.16666666666666666,6.536585365853658
マリアローザ,,,,,,,,,,,,,母父,29.0,0.0,0.10344827586206896,0.27586206896551724,0.0,0.0,0.0,0.0,,0.0,0.0,7.551724137931035
マリアン,,,,,,,,,,,,,母父,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,10.6
マリアンヌカフェ,,,,,,,,,,,,,母父,64.0,0.0625,0.171875,0.25,0.0,0.10526315789473684,0.0,0.08695652173913043,0.0,0.045454545454545456,0.1,7.34375
マリアヴァレリア,,,,,,,,,,,,,母父,26.0,0.07692307692307693,0.19230769230769232,0.23076923076923078,0.0,0.1111111111111111,0.07142857142857142,0.08333333333333333,,0.10526315789473684,0.0,6.384615384615385
マリアヴェロニカ,,,,,,,,,,,,,母父,84.0,0.07142857142857142,0.20238095238095238,0.2976190476190476,0.0759493670886076,0.0,0.1111111111111111,0.05357142857142857,0.0,0.07575757575757576,0.0,7.083333333333333
マリアージュ,,,,,,,,,,,,,母父,13.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.461538461538462
マリアージュシチー,,,,,,,,,,,,,母父,16.0,0.0625,0.125,0.1875,0.09090909090909091,0.0,,0.0625,,0.09090909090909091,0.0,7.9375
マリエット,,,,,,,,,,,,,母父,41.0,0.07317073170731707,0.17073170731707318,0.2682926829268293,0.0,0.08108108108108109,0.08333333333333333,0.07142857142857142,0.0,0.06896551724137931,0.0,6.829268292682927
マリカ,,,,,,,,,,,,,母父,33.0,0.06060606060606061,0.12121212121212122,0.18181818181818182,0.0,0.06451612903225806,0.06896551724137931,0.0,,0.05,0.3333333333333333,6.878787878787879
