着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数タイム指数(通常)タイム指数マスター,ﾀｲﾑ指数Mタイム指数(通常)タイム指数マスター,ｽﾀｰﾄ指数,追走指数,上がり指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),race_id
4,4,8,ダイワクンナナ,牝3,54,北村宏司,1:22.2,クビ,**,,,,,7-6,34.5,8.7,5,486(-8),,,,[東]国枝栄,大城敬三,150.0,202005010309
5,6,11,シベール,牝3,54,Ｍ．デム,1:22.2,クビ,**,,,,,10-8,34.4,4.1,1,450(-4),,,,[東]久保田貴,ロードホースクラブ,101.0,202005010309
6,1,2,フィオリキアリ,牝3,54,宮崎北斗,1:22.2,アタマ,**,,,,,7-10,34.2,13.8,7,432(-2),,,,[西]清水久詞,槙和美,,202005010309
7,5,9,コミカライズ,牝3,54,横山典弘,1:22.5,2,**,,,,,9-8,34.7,5.6,3,454(0),,,,[東]和田勇介,吉田照哉,,202005010309
8,2,4,スウィートメリナ,牝3,54,田辺裕信,1:22.6,クビ,**,,,,,10-10,34.6,22.8,9,424(0),,,,[東]菊川正達,岡田牧雄,,202005010309
9,8,15,エレガンテレイナ,牝3,54,武藤雅,1:22.6,ハナ,**,,,,,14-13,34.3,38.2,11,432(0),,,,[東]高柳瑞樹,グリーンファーム,,202005010309
10,6,12,ビオグラフィー,牝3,54,ミナリク,1:22.6,アタマ,**,,,,,3-3,35.1,19.5,8,464(+2),,,,[西]藤岡健一,シルクレーシング,,202005010309
11,1,1,クイックレス,牝3,54,石川裕紀,1:22.7,1/2,**,,,,,10-13,34.4,150.5,15,444(+4),,,,[東]中舘英二,中村祐子,,202005010309
12,3,5,セイラブミー,牝3,54,内田博幸,1:22.7,ハナ,**,,,,,14-13,34.4,350.6,16,438(-6),,,,[東]伊藤大士,ミルファーム,,202005010309
13,4,7,スリリングドリーム,牝3,54,ルメール,1:23.1,2.1/2,**,,,,,10-10,35.0,9.0,6,446(+2),,,,[東]小野次郎,サラブレッドクラブ・ラフィアン,,202005010309
14,7,13,ハニーリン,牝3,54,吉田豊,1:23.3,1.1/4,**,,,,,5-5,35.7,62.1,12,466(-2),,,,[東]堀井雅広,西森功,,202005010309
15,2,3,メイプルプレゼント,牝3,54,森裕太朗,1:23.3,クビ,**,,,,,14-16,34.7,92.1,13,446(+2),,,,[東]高市圭二,節英司,,202005010309
16,7,14,フィドル,牝3,54,横山和生,1:24.4,7,**,,,,,2-2,37.1,148.7,14,422(-8),,,,[東]高市圭二,山本武司,,202005010309
1,1,1,サトノラディウス,牡4,56,ルメール,2:25.5,,**,,,,,4-5-8-9,34.6,1.4,1,490(+6),,,,[東]国枝栄,サトミホースカンパニー,"1,524.5",202005010310
2,5,5,パルティアーモ,牝4,52,津村明秀,2:25.6,3/4,**,,,,,6-5-2-2,35.1,8.7,2,494(+20),,,,[東]池上昌和,サンデーレーシング,607.0,202005010310
3,2,2,クリノオスマン,セ6,54,Ｍ．デム,2:26.0,2.1/2,**,,,,,2-2-4-5,35.3,12.7,4,456(0),,,,[東]伊藤伸一,栗本博晴,383.5,202005010310
4,8,11,カーロバンビーナ,牝5,54,石橋脩,2:26.1,1/2,**,,,,,9-9-9-7,35.3,36.5,9,412(0),,,,[東]戸田博文,社台レースホース,230.0,202005010310
5,7,8,タンタフエルサ,牡5,55,田辺裕信,2:26.1,クビ,**,,,,,10-10-10-10,35.0,26.8,8,450(-6),,,,[東]国枝栄,Ｇ１レーシング,150.0,202005010310
6,6,7,レッドボヌール,牝6,53,田中勝春,2:26.3,1.1/4,**,,,,,10-10-10-10,35.2,16.3,5,432(+2),,,,[東]宗像義忠,東京ホースレーシング,,202005010310
7,4,4,ヴァンクールシルク,セ6,55,丸山元気,2:27.2,5,**,,,,,7-7-7-7,36.4,24.5,7,576(+2),,,,[東]木村哲也,シルクレーシング,,202005010310
8,8,10,コスモジャーベ,牡7,54,武藤雅,2:27.4,1.1/4,**,,,,,7-7-2-2,36.9,50.9,11,492(0),,,,[東]和田雄二,ビッグレッドファーム,,202005010310
9,7,9,アランブレラ,牡5,55,北村宏司,2:27.6,1.1/4,**,,,,,4-4-4-4,37.0,10.4,3,556(+16),,,,[東]尾関知人,キャロットファーム,,202005010310
10,6,6,ヴィエナブロー,牝4,52,野中悠太,2:27.9,1.3/4,**,,,,,1-1-1-1,37.5,19.0,6,454(+2),,,,[東]林徹,吉田千津,,202005010310
11,3,3,エスティーム,牡6,55,内田博幸,2:28.5,3.1/2,**,,,,,2-2-4-5,37.8,46.0,10,524(-2),,,,[東]高橋祥泰,岡田繁幸,,202005010310
1,3,5,ウーリリ,牡4,57,津村明秀,1:33.5,,**,,,,,3-2,34.1,7.6,4,500(-6),,,,[西]友道康夫,金子真人ホールディングス,"1,855.0",202005010311
2,8,16,ルーカス,牡5,57,Ｍ．デム,1:33.5,ハナ,**,,,,,3-2,34.1,8.2,5,514(+2),,,,[東]堀宣行,シルクレーシング,740.0,202005010311
3,7,13,ヴィッテルスバッハ,牡4,57,石橋脩,1:33.6,1/2,**,,,,,12-10,33.7,7.3,3,474(+10),,,,[東]池上昌和,キャロットファーム,465.0,202005010311
4,1,2,トーセンブレス,牝5,55,大野拓弥,1:33.6,アタマ,**,,,,,10-12,33.6,15.4,6,472(+4),,,,[東]加藤征弘,島川隆哉,270.0,202005010311
5,1,1,アントリューズ,牡4,57,田辺裕信,1:33.7,3/4,**,,,,,13-13,33.4,3.3,2,500(+4),,,,[東]栗田徹,山口功一郎,182.0,202005010311
6,5,10,ボーダーオブライフ,牡6,57,伊藤工真,1:33.8,1/2,**,,,,,5-5,34.3,135.8,12,498(0),,,,[東]金成貴史,レッドマジック,,202005010311
7,4,8,ドルチャーリオ,牡7,57,田中勝春,1:33.8,ハナ,**,,,,,6-6,34.2,205.5,14,446(-14),,,,[西]池添兼雄,ゴドルフィン,,202005010311
8,2,3,スイープセレリタス,牝4,55,ルメール,1:34.0,1.1/4,**,,,,,6-7,34.2,2.8,1,504(+12),,,,[東]藤沢和雄,シルクレーシング,,202005010311
9,8,15,トーラスジェミニ,牡4,57,木幡育也,1:34.0,クビ,**,,,,,1-1,34.8,78.9,10,490(+2),,,,[東]小桧山悟,柴原榮,,202005010311
10,2,4,オールザゴー,牡6,57,丸山元気,1:34.0,ハナ,**,,,,,6-7,34.3,49.2,9,506(-2),,,,[西]矢作芳人,サンデーレーシング,,202005010311
11,6,11,レノーア,牝4,55,石川裕紀,1:34.0,アタマ,**,,,,,2-2,34.7,24.5,7,418(+2),,,,[東]相沢郁,畑佐博,,202005010311
12,7,14,スモークフリー,牡8,57,武藤雅,1:34.1,1/2,**,,,,,16-16,33.6,483.8,16,538(-4),,,,[東]戸田博文,社台レースホース,,202005010311
13,6,12,リカビトス,牝6,55,北村宏司,1:34.2,クビ,**,,,,,13-13,34.0,29.1,8,444(+12),,,,[東]奥村武,キャロットファーム,,202005010311
14,4,7,エクレアスパークル,牡6,57,内田博幸,1:34.4,1.1/4,**,,,,,13-13,34.2,157.5,13,468(+2),,,,[東]大和田成,李柱坤,,202005010311
15,5,9,チャンピオンルパン,牡9,57,横山和生,1:34.6,1.1/4,**,,,,,9-7,34.9,82.6,11,510(-4),,,,[東]勢司和浩,坪野谷和平,,202005010311
16,3,6,ルグランパントル,セ8,57,野中悠太,1:35.0,2.1/2,**,,,,,10-10,35.1,465.8,15,480(-10),,,,[東]稲垣幸雄,ノルマンディーサラブレッドレーシング,,202005010311
1,1,1,サンチェサピーク,牡6,57,Ｍ．デム,1:37.1,,**,,,,,4-4,37.1,7.7,4,528(+2),,,,[東]加藤征弘,加藤ステーブル,"1,100.0",202005010312
2,8,15,セイヴァリアント,牡4,57,吉田豊,1:37.3,1.1/4,**,,,,,13-13,36.6,4.0,1,498(+2),,,,[東]中川公成,金田成基,440.0,202005010312
3,3,4,テイエムグッドマン,牡6,57,横山典弘,1:37.3,アタマ,**,,,,,7-6,37.2,21.9,9,498(+16),,,,[西]武英智,竹園正繼,280.0,202005010312
4,2,3,エンドーツダ,牝4,55,岩部純二,1:37.3,アタマ,**,,,,,14-14,36.4,17.8,8,450(-4),,,,[東]萱野浩二,望月雅博,170.0,202005010312
5,5,8,シャドウセッション,牡4,57,ミナリク,1:37.3,ハナ,**,,,,,11-11,36.7,4.3,2,522(-2),,,,[東]鹿戸雄一,飯塚知一,110.0,202005010312
6,7,12,トーセンヴィータ,牡5,57,武藤雅,1:38.1,5,**,,,,,2-2,38.4,15.8,5,540(+2),,,,[東]古賀慎明,島川隆哉,,202005010312
7,7,13,キタサンタイドー,牡5,57,田中勝春,1:38.1,アタマ,**,,,,,8-9,37.7,17.2,7,514(+4),,,,[西]清水久詞,大野商事,,202005010312
8,6,11,イッツリット,牡4,57,田辺裕信,1:38.1,クビ,**,,,,,2-2,38.4,35.8,11,496(+16),,,,[東]和田正一,ノースヒルズ,,202005010312
9,3,5,スパイスマジック,セ5,57,大野拓弥,1:38.2,1/2,**,,,,,8-6,38.0,23.3,10,488(+18),,,,[東]杉浦宏昭,社台レースホース,,202005010312
10,6,10,オンザウェイ,牡4,57,津村明秀,1:38.3,3/4,**,,,,,11-11,37.8,69.5,14,528(0),,,,[東]大和田成,久保田定,,202005010312
11,8,14,リープリングスター,セ4,57,ルメール,1:38.4,クビ,**,,,,,8-9,38.0,4.7,3,554(+14),,,,[東]木村哲也,保坂和孝,,202005010312
12,2,2,サニークラウド,牡4,57,石橋脩,1:38.7,2,**,,,,,15-15,37.7,36.0,12,496(+4),,,,[東]牧光二,高嶋祐子,,202005010312
13,4,7,グランサム,セ5,57,北村宏司,1:38.9,1,**,,,,,6-6,38.8,42.7,13,470(+6),,,,[東]古賀慎明,キャロットファーム,,202005010312
14,5,9,アポロマーキュリー,牝6,55,丸山元気,1:39.3,2.1/2,**,,,,,4-4,39.4,75.7,15,470(-8),,,,[東]鈴木伸尋,アポロサラブレッドクラブ,,202005010312
15,4,6,スズカアーチスト,牝5,53,木幡育也,1:39.4,クビ,**,,,,,1-1,39.8,16.2,6,470(-4),,,,[東]伊藤圭三,永井啓弍,,202005010312
1,7,14,ペルシャンジュエル,牝3,54,Ｍ．デム,1:26.9,,**,,,,,10-7,37.1,3.2,2,436(-4),,,,[東]金成貴史,深澤朝房,510.0,202005010401
2,5,9,セルフィー,牝3,54,ルメール,1:27.0,3/4,**,,,,,3-3,37.7,2.1,1,454(-6),,,,[東]藤沢和雄,フクキタル,200.0,202005010401
3,4,7,トリッチトラッチ,牝3,54,田辺裕信,1:27.3,1.3/4,**,,,,,13-11,37.3,5.8,3,420(-6),,,,[東]伊藤圭三,ライオンレースホース,130.0,202005010401
4,1,1,ユールファーナ,牝3,54,丸山元気,1:27.8,3,**,,,,,7-7,38.1,18.0,5,416(-6),,,,[東]和田勇介,キャロットファーム,77.0,202005010401
5,6,12,クロキシ,牝3,54,木幡巧也,1:28.0,1,**,,,,,13-14,37.7,359.8,15,406(0),,,,[東]和田雄二,門野重雄,51.0,202005010401
6,3,6,モノポリーアイズ,牝3,54,横山典弘,1:28.2,1.1/4,**,,,,,7-7,38.4,12.5,4,440(+6),,,,[東]武井亮,吉田照哉,,202005010401
7,8,16,パーティネント,牝3,54,津村明秀,1:28.4,1.1/4,**,,,,,4-4,38.9,22.2,6,470(+6),,,,[東]岩戸孝樹,ゴドルフィン,,202005010401
8,3,5,ジニアテソーロ,牝3,54,武藤雅,1:28.7,1.3/4,**,,,,,1-1,40.0,91.2,12,462(+10),,,,[東]奥平雅士,了徳寺健二ホールディングス,,202005010401
9,1,2,カンタベリーアロマ,牝3,54,武士沢友,1:28.7,アタマ,**,,,,,10-11,38.7,178.6,14,426(-2),,,,[東]星野忍,峰哲馬,,202005010401
10,2,3,タイセイプルミエ,牝3,54,ミナリク,1:28.7,ハナ,**,,,,,13-14,38.4,38.6,8,464(-6),,,,[東]青木孝文,田中成奉,,202005010401
11,4,8,ラッキービープラン,牝3,54,伊藤工真,1:28.7,クビ,**,,,,,7-7,38.9,56.9,9,474(0),,,,[東]宗像義忠,薗部博之,,202005010401
12,6,11,ヴィエリチカ,牝3,54,石川裕紀,1:28.8,クビ,**,,,,,10-11,38.8,69.9,10,442(-10),,,,[東]相沢郁,畑佐博,,202005010401
13,2,4,カスミ,牝3,53,菊沢一樹,1:29.2,2.1/2,**,,,,,4-4,39.8,70.7,11,466(-6),,,,[東]松山将樹,ノルマンディーサラブレッドレーシング,,202005010401
14,7,13,ハヤブサピアーノ,牝3,54,大野拓弥,1:30.4,7,**,,,,,4-4,40.9,27.5,7,460(+2),,,,[東]高柳瑞樹,武田修,,202005010401
15,5,10,ララスカート,牝3,54,内田博幸,1:30.8,2.1/2,**,,,,,16-16,39.1,683.7,16,414(-6),,,,[東]田中剛,松村真司,,202005010401
16,8,15,ナックローズ,牝3,52,木幡育也,1:31.4,4,**,,,,,2-2,42.3,170.0,13,416(+6),,,,[東]杉浦宏昭,小松欣也,,202005010401
1,2,3,トラモント,牡3,56,ミナリク,2:15.0,,**,,,,,15-11-11-8,36.6,2.4,1,502(-16),,,,[東]新開幸一,シルクレーシング,510.0,202005010402
2,5,9,レオファイナリスト,牡3,56,木幡巧也,2:15.3,2,**,,,,,5-5-4-4,37.6,8.1,4,476(-4),,,,[東]牧光二,レオ,200.0,202005010402
3,3,4,ロドルフォブレイン,牡3,56,石橋脩,2:15.8,3,**,,,,,9-8-2-2,38.3,8.3,5,530(-10),,,,[東]尾関知人,エンジェルレーシング,130.0,202005010402
4,8,14,トーセンワンダー,牡3,56,吉田豊,2:16.1,2,**,,,,,7-8-4-3,38.5,4.1,2,512(+8),,,,[東]古賀史生,島川隆哉,77.0,202005010402
5,7,12,キークラウン,牡3,55,野中悠太,2:16.4,1.3/4,**,,,,,11-10-9-6,38.2,11.4,6,494(-4),,,,[東]黒岩陽一,北前孔一郎,51.0,202005010402
6,6,11,ハイテイブルース,牡3,54,木幡育也,2:16.4,アタマ,**,,,,,10-11-11-12,37.3,41.3,8,476(+2),,,,[東]田島俊明,中地賢次郎,,202005010402
7,2,2,マルターズデセオ,牡3,56,武藤雅,2:17.6,7,**,,,,,7-6-7-8,39.1,17.5,7,484(-2),,,,[東]手塚貴久,藤田在子,,202005010402
8,6,10,アルコンシチー,牡3,56,石川裕紀,2:17.7,1/2,**,,,,,3-3-2-4,39.9,45.7,10,460(0),,,,[東]相沢郁,友駿ホースクラブ,,202005010402
9,3,5,カラヤン,牡3,56,武士沢友,2:17.8,クビ,**,,,,,11-14-13-10,39.1,43.1,9,476(-8),,,,[東]小桧山悟,三岡陽,,202005010402
10,7,13,セイリングバリュー,牝3,54,津村明秀,2:17.9,1/2,**,,,,,1-2-1-1,40.5,7.6,3,502(-2),,,,[東]鈴木伸尋,吉田照哉,,202005010402
11,4,7,サバイバルボス,牡3,56,井上敏樹,2:18.0,3/4,**,,,,,3-3-4-7,39.7,169.8,12,494(-12),,,,[東]和田雄二,福田光博,,202005010402
12,5,8,メイショウフガク,牡3,55,菊沢一樹,2:18.4,2.1/2,**,,,,,11-14-13-14,39.0,246.1,13,464(-6),,,,[東]和田勇介,松本好雄,,202005010402
13,1,1,ファナティックエロ,牡3,56,横山和生,2:18.5,クビ,**,,,,,11-11-9-10,39.7,168.4,11,494(-8),,,,[東]奥村武,ラ・メール,,202005010402
14,8,15,ムービングブレイド,牡3,56,宮崎北斗,2:22.4,大,**,,,,,5-6-15-15,42.0,444.4,15,490(-4),,,,[東]高橋祥泰,山上和良,,202005010402
15,4,6,ソリスト,牡3,56,江田照男,2:22.4,クビ,**,,,,,2-1-7-13,43.2,272.2,14,472(-2),,,,[東]佐藤吉勝,スピードファーム,,202005010402
1,8,16,バルサミックムーン,牡3,56,吉田豊,1:40.1,,**,,,,,7-7,36.6,19.3,7,510(0),,,,[東]武藤善則,高橋文男,600.0,202005010403
2,5,9,キャッツアイ,牝3,54,岩田康誠,1:40.8,4,**,,,,,1-1,38.0,5.9,3,470(0),,,,[西]小崎憲,広尾レース,240.0,202005010403
3,2,3,ペンタグラム,牡3,56,田辺裕信,1:41.6,5,**,,,,,4-4,38.5,5.2,2,464(0),,,,[東]栗田徹,社台レースホース,150.0,202005010403
4,4,8,レハール,牡3,56,横山和生,1:41.8,1.1/4,**,,,,,2-2,38.8,48.9,11,430(0),,,,[東]勢司和浩,木村廣太,90.0,202005010403
5,7,13,ティケイプルメリア,牝3,54,Ｍ．デム,1:42.2,2.1/2,**,,,,,7-8,38.5,6.5,4,438(0),,,,[東]林徹,田畑勝彦,60.0,202005010403
6,2,4,ファイティング,牡3,56,江田照男,1:42.5,1.3/4,**,,,,,5-4,39.3,3.0,1,488(0),,,,[東]石毛善彦,田畑利彦,,202005010403
7,6,11,ラブエスポー,牝3,54,伊藤工真,1:42.5,アタマ,**,,,,,12-11,37.9,13.9,6,466(0),,,,[東]蛯名利弘,増田陽一,,202005010403
8,3,6,マッチザハッチ,牡3,56,ミナリク,1:42.6,1/2,**,,,,,9-9,38.4,21.3,8,478(0),,,,[東]萩原清,金子真人ホールディングス,,202005010403
9,3,5,ジョインザフロウ,牝3,54,丸山元気,1:43.1,3,**,,,,,12-11,38.4,10.5,5,498(0),,,,[東]奥村武,シルクレーシング,,202005010403
10,8,15,アシャカトライミー,牡3,56,田中勝春,1:43.5,2.1/2,**,,,,,5-4,40.4,29.5,10,494(0),,,,[東]加藤和宏,吉冨学,,202005010403
11,6,12,ヒスイクロシェット,牝3,54,武藤雅,1:44.0,3,**,,,,,11-10,39.6,59.4,12,412(0),,,,[東]相沢郁,吉井理人,,202005010403
12,1,2,ワンダーサーイター,牡3,56,菅原隆一,1:44.1,1/2,**,,,,,15-15,38.3,100.4,14,456(0),,,,[東]畠山吉宏,山本能成,,202005010403
13,5,10,ドナラフィナート,牝3,54,松田大作,1:44.5,2.1/2,**,,,,,2-2,41.5,116.3,15,402(0),,,,[東]高木登,山田貢一,,202005010403
14,1,1,ハロータイム,牡3,56,大庭和弥,1:44.9,2.1/2,**,,,,,12-14,39.7,96.8,13,488(0),,,,[東]高橋文雅,西城公雄,,202005010403
15,4,7,レイルチル,牡3,56,岩部純二,1:44.9,クビ,**,,,,,15-16,38.8,135.3,16,466(0),,,,[東]南田美知,上田忠男,,202005010403
16,7,14,オオカネヒラ,牡3,55,野中悠太,1:45.0,クビ,**,,,,,10-13,40.0,28.2,9,528(0),,,,[西]中竹和也,山口裕介,,202005010403
1,8,16,ホウオウクリスティ,牝4,55,津村明秀,1:38.3,,**,,,,,9-7,36.8,17.9,6,482(+16),,,,[東]池上昌和,小笹芳央,760.0,202005010404
2,7,14,シングシングシング,牝5,55,武藤雅,1:38.4,3/4,**,,,,,2-2,37.6,4.9,2,480(+6),,,,[東]伊藤大士,グリーンファーム,300.0,202005010404
3,7,13,グロリアーナ,牝4,55,ルメール,1:38.4,クビ,**,,,,,4-4,37.4,1.8,1,504(-12),,,,[東]木村哲也,サンデーレーシング,190.0,202005010404
4,5,9,ウエスタンマリーヤ,牝5,55,横山和生,1:38.9,3,**,,,,,6-6,37.6,205.1,13,482(-6),,,,[東]小野次郎,西川賢,110.0,202005010404
5,6,11,ハンドリー,牝5,55,ミナリク,1:39.1,1.1/2,**,,,,,11-9,37.4,31.0,7,464(+7),,,,[東]青木孝文,大倉佑介,76.0,202005010404
6,3,6,コンスタンティナ,牝4,55,Ｍ．デム,1:39.2,クビ,**,,,,,14-9,37.4,6.1,3,506(+24),,,,[東]中野栄治,山本三津子,,202005010404
7,3,5,ゴムマリ,牝5,55,吉田豊,1:39.2,ハナ,**,,,,,16-16,37.1,147.0,11,492(+2),,,,[東]浅野洋一,田頭勇貴,,202005010404
8,8,15,クロスパール,牝4,55,丸山元気,1:39.4,1.1/4,**,,,,,10-9,37.7,17.5,5,448(+6),,,,[東]勢司和浩,キャロットファーム,,202005010404
9,4,7,チビラーサン,牝4,55,田辺裕信,1:39.5,1/2,**,,,,,11-9,37.8,8.8,4,438(+2),,,,[東]中舘英二,瀬谷隆雄,,202005010404
10,2,4,カッチョエペペ,牝4,55,木幡巧也,1:39.6,1/2,**,,,,,4-4,38.6,33.8,8,446(+2),,,,[東]牧光二,平田修,,202005010404
11,2,3,アヴォンリー,牝4,55,江田照男,1:40.2,3.1/2,**,,,,,8-7,38.7,116.6,10,472(+10),,,,[東]竹内正洋,田中準市,,202005010404
12,5,10,ブーケオブジュエル,牝4,55,大野拓弥,1:40.2,アタマ,**,,,,,2-2,39.5,48.8,9,484(+4),,,,[東]加藤士津,社台レースホース,,202005010404
13,6,12,スターリバー,牝5,55,武士沢友,1:40.8,3.1/2,**,,,,,13-14,38.8,491.0,16,478(+18),,,,[東]星野忍,田頭勇貴,,202005010404
14,1,1,ケイツーシリング,牝5,54,菊沢一樹,1:40.9,3/4,**,,,,,14-14,38.9,420.0,15,414(+2),,,,[東]深山雅史,楠本勝美,,202005010404
15,4,8,マーヴェラスクイン,牝4,55,内田博幸,1:42.0,7,**,,,,,1-1,41.4,164.3,12,422(+4),,,,[東]古賀慎明,山本又一郎,,202005010404
16,1,2,ガビーズメモリー,牝4,55,柴田善臣,1:42.7,4,**,,,,,6-9,40.9,216.5,14,492(+2),,,,[東]藤原辰雄,長島和彦,,202005010404
1,3,6,オシリスブレイン,牡3,56,大野拓弥,1:35.1,,**,,,,,2-2,33.7,2.2,1,492(+2),,,,[東]田村康仁,エンジェルレーシング,510.0,202005010405
2,3,5,ツルネ,牝3,54,吉田豊,1:35.2,3/4,**,,,,,3-4,33.5,8.9,3,478(-2),,,,[東]高橋文雅,吉井理人,200.0,202005010405
3,2,3,シネマトグラフ,牝3,54,ルメール,1:35.4,1.1/2,**,,,,,1-1,34.1,3.3,2,456(-2),,,,[東]奥村武,江馬由将,130.0,202005010405
4,8,15,グランエクセレント,牡3,56,田辺裕信,1:35.6,1,**,,,,,8-7,33.6,13.3,5,512(0),,,,[東]石毛善彦,田畑利彦,77.0,202005010405
5,1,2,プラットフォーマー,牝3,54,津村明秀,1:35.8,1.1/4,**,,,,,7-7,33.9,23.4,7,448(+10),,,,[東]矢野英一,青山洋一,51.0,202005010405
6,7,14,シチリアフレイバー,牡3,56,福永祐一,1:35.9,3/4,**,,,,,6-4,34.1,9.8,4,472(+4),,,,[東]久保田貴,尾田信夫,,202005010405
7,1,1,ネバーランド,牡3,56,木幡巧也,1:36.2,2,**,,,,,3-4,34.5,163.5,12,430(+2),,,,[東]岩戸孝樹,田頭勇貴,,202005010405
8,6,12,マイネルアルモニコ,牡3,55,野中悠太,1:36.4,1.1/4,**,,,,,11-11,34.2,337.7,15,422(-12),,,,[東]鹿戸雄一,サラブレッドクラブ・ラフィアン,,202005010405
9,6,11,ハクサンフルリール,牡3,56,武藤雅,1:36.5,クビ,**,,,,,11-11,34.3,83.0,11,446(+6),,,,[東]武藤善則,河崎五市,,202005010405
10,5,10,ロッソビアンコ,牝3,54,柴田善臣,1:36.6,3/4,**,,,,,13-13,34.2,34.3,9,432(+2),,,,[東]鹿戸雄一,平田修,,202005010405
11,8,16,リベリアスハート,牡3,56,岩田康誠,1:36.7,3/4,**,,,,,8-7,34.7,197.1,13,450(-4),,,,[東]上原博之,ノルマンディーサラブレッドレーシング,,202005010405
12,2,4,インテリジェンス,牝3,54,石橋脩,1:36.8,1/2,**,,,,,15-14,34.3,15.6,6,450(0),,,,[東]菊沢隆徳,近藤英子,,202005010405
13,4,8,アエローザ,牝3,54,ミナリク,1:36.8,ハナ,**,,,,,16-16,34.0,34.1,8,428(0),,,,[東]池上昌和,ゴドルフィン,,202005010405
14,4,7,オウケンアマゾネス,牝3,54,北村宏司,1:36.8,ハナ,**,,,,,3-3,35.2,265.8,14,428(0),,,,[東]和田勇介,福井明,,202005010405
15,7,13,アイシーブルー,牡3,54,木幡育也,1:36.9,3/4,**,,,,,14-14,34.4,541.6,16,444(+18),,,,[東]田村康仁,ディアレストクラブ,,202005010405
16,5,9,スカイテラス,牡3,56,フォーリ,1:37.2,2,**,,,,,10-10,35.1,71.6,10,464(+12),,,,[東]和田正一,スピードファーム,,202005010405
1,8,16,アクロアイト,牝3,54,丸山元気,1:49.5,,**,,,,,3-3-3,34.3,15.8,6,482(0),,,,[東]大竹正博,キャロットファーム,600.0,202005010406
2,3,6,レヴィオーサ,牡3,56,岩田康誠,1:49.5,クビ,**,,,,,5-5-5,34.0,4.2,2,454(0),,,,[西]友道康夫,佐々木主浩,240.0,202005010406
3,2,4,ラパンセソバージュ,牡3,56,Ｍ．デム,1:49.6,1/2,**,,,,,4-3-3,34.3,11.2,5,452(0),,,,[東]大竹正博,酒井牧場,150.0,202005010406
4,6,11,トーホウラデン,牡3,56,福永祐一,1:49.7,1/2,**,,,,,11-10-8,33.9,4.7,3,494(0),,,,[西]高橋亮,東豊物産,90.0,202005010406
5,1,2,マカレナダンス,牡3,56,大野拓弥,1:49.7,クビ,**,,,,,1-1-1,34.8,111.6,10,474(0),,,,[東]鈴木伸尋,ニューワールドレーシング,60.0,202005010406
6,4,7,ロードウィリアム,牡3,56,内田博幸,1:49.8,クビ,**,,,,,8-5-5,34.2,37.2,8,442(0),,,,[東]高柳瑞樹,ロードホースクラブ,,202005010406
7,6,12,ペイシャフラッシュ,牡3,56,武士沢友,1:50.4,3.1/2,**,,,,,5-7-7,34.7,166.4,13,486(0),,,,[東]高橋裕,北所直人,,202005010406
8,5,10,ストロマンテ,牡3,56,北村宏司,1:50.6,1.1/4,**,,,,,14-15-15,34.0,192.4,14,456(0),,,,[東]国枝栄,嶋田賢,,202005010406
9,7,14,ストラテジーマップ,牡3,56,横山典弘,1:50.8,1.1/2,**,,,,,8-10-8,34.9,6.3,4,498(0),,,,[東]菊沢隆徳,社台レースホース,,202005010406
10,8,15,コスモヒビキ,牡3,54,津村明秀,1:50.9,1/2,**,,,,,2-2-2,35.9,122.9,11,460(0),,,,[東]宗像義忠,岡田繁幸,,202005010406
11,1,1,デルマダイヤモンド,牡3,56,武藤雅,1:51.0,3/4,**,,,,,11-7-8,35.2,28.9,7,450(0),,,,[東]戸田博文,浅沼廣幸,,202005010406
12,7,13,ヴェルズネイ,牝3,54,ルメール,1:51.1,クビ,**,,,,,11-12-13,34.8,2.6,1,432(0),,,,[東]堀宣行,社台レースホース,,202005010406
13,5,9,ミキノルミナス,牡3,56,宮崎北斗,1:51.4,2,**,,,,,14-12-12,35.3,156.7,12,488(0),,,,[東]南田美知,谷口久和,,202005010406
14,4,8,ピオニーテソーロ,牝3,53,野中悠太,1:51.6,1,**,,,,,10-12-13,35.3,91.2,9,412(0),,,,[東]金成貴史,了徳寺健二ホールディングス,,202005010406
