horse_id,父馬,母父馬,
horse_id,父馬,母父馬,
2017101516,ディープブリランテ,セイカイリス,
2017101904,アグネスデジタル,コスモマクスウェル,
2017100160,エピファネイア,ヴァルホーリング,
2017106196,ジャスタウェイ,アドマイヤオンリー,
2017100300,キングヘイロー,ハイマーク,
2017103981,コパノリチャード,イノチノアカリ,
2017105954,リーチザクラウン,セイウンデライラ,
2017101020,タートルボウル,シルヴァースプーン,
2017102860,フリオーソ,ルナクィーン,
2017100445,ディープブリランテ,センターグランタス,
2017102118,カジノドライヴ,メイクアミラクル,
2017100167,アイルハヴアナザー,フローラルパレス,
2017104977,スピルバーグ,レイクサイドカップ,
2017103473,スズカコーズウェイ,スズカエルマンボ,
2017101597,キンシャサノキセキ,フェリアード,
2017102043,タイムパラドックス,ピンクサプライズ,
2017103501,キンシャサノキセキ,プリモウェイ,
2017103491,サウスヴィグラス,ハヤブサペコチャン,
2017102014,メイショウサムソン,フェスティヴレディ,
2017106270,トゥザグローリー,ナムラネネ,
2017104800,ダイワメジャー,ゼラスキャット,
2017102966,トゥザグローリー,オリヒメチャーム,
2017100035,ヴィクトワールピサ,アポロノカンザシ,
2017102164,ローレルゲレイロ,アルレガーロ,
2017106640,フレンチデピュティ,キシュウグラシア,
2017104787,ディープインパクト,スタセリタ,
2017100348,ルーラーシップ,アユサン,
2017101572,オルフェーヴル,オウケンサクラ,
2017100794,ダンカーク,キャンティユッキ,
2017103423,スクリーンヒーロー,ベガグレシヤス,
2017105003,ゴールドシップ,インコグニート,
2017105050,ルーラーシップ,ユアメモリー,
2017103710,ルーラーシップ,グーテデロワ,
2017105195,オルフェーヴル,アビラ,
2017103842,キングカメハメハ,ミリオンセラーII,
2017100037,ブラックタイド,イージーウィン,
2017101908,ノヴェリスト,シュペリユール,
2017104767,キズナ,シュピッツェ,
2017105386,ディープインパクト,スターダムバウンド,
2017102665,スピルバーグ,ボールルーム,
2017102406,ハービンジャー,エヴァ,
2017100418,エピファネイア,プラチナジュエリー,
2017102033,オルフェーヴル,クレバークリス,
2017103843,オルフェーヴル,ミルフィアタッチ,
2017100760,トーセンジョーダン,アルマニンファ,
2017106292,アドマイヤムーン,フィールマイハート,
2017100182,シンボリクリスエス,タイキプリンセス,
2017105041,ヴィクトワールピサ,ベユーズラッシー,
2017100360,ハーツクライ,クラリネット,
2017101743,エイシンフラッシュ,アースザスリー,
2017101120,シンボリクリスエス,ダイヤモンドアスク,
2017106535,ゼンノロブロイ,ドリームピーチ,
2017104568,フェノーメノ,ミスアモン,
2017100212,エイシンフラッシュ,スカーゲン,
2017101418,ゴールドシップ,アルフェッカ,
2017104060,ゴールドシップ,ダイヤモンドギフト,
2016106288,アポロキングダム,ポエティックターン,
2015103313,Hard Spun,タイキエイワン,
2016103224,アサクサキングス,アドマイヤトパーズ,
2015104514,ストロングリターン,ブロンドヒロイン,
2015101903,ストロングリターン,デルマアマノジャク,
2015103663,バトルプラン,タツキセキ,
2016110048,Scat Daddy,Nimue,
2015110062,Speightstown,A Bit of Humor,
2016110095,Elusive Quality,Media Madness,
2014100557,ヴィクトワールピサ,ヤマニンギモーヴ,
2014103444,プリサイスエンド,エイシンサーメット,
2015101054,アンライバルド,バーデンフォンテン,
2015103085,マツリダゴッホ,アイリスモレア,
2015104873,ヘニーヒューズ,ダブルゴールド,
2016104126,ベルシャザール,コフィーチャン,
2015106011,シニスターミニスター,ミスヒテン,
2016105167,スクリーンヒーロー,ピュアマインド,
2016101328,パイロ,ショウナンハトバ,
2016104679,ロジユニヴァース,ロジフェローズ,
2015105923,キングヘイロー,スマイルコンテスト,
2012101143,ヨハネスブルグ,ヨウヨウ,
2013104170,スズカマンボ,ホワイトカーニバル,
2015104805,ルーラーシップ,シャルロットノアル,
2016103323,ディープインパクト,タッチII,
2014106286,キングヘイロー,キーラッキー,
2016104207,クロフネ,ピュアダイヤモンド,
2015105392,シンボリクリスエス,アリオーン,
2016100220,サウンドボルケーノ,ヤサカシャイニー,
2014102135,アンライバルド,サンマルセイコー,
2016103101,ヴァーミリアン,ピサノプリヴェ,
2015101744,ヨハネスブルグ,ホウライサンデー,
2017105193,キングズベスト,アニメイトバイオ,
2017103201,オルフェーヴル,ダンシングクイーン,
2017102960,アドマイヤムーン,ロックフォーティ,
2017104809,ノヴェリスト,ダイワスカーレット,
2017102374,ルーラーシップ,ヴィーヴル,
2017101797,キズナ,クリアリーコンフューズド,
2017104665,ノヴェリスト,イオス,
2017103023,ワールドエース,スイートウィリアム,
2017105280,キンシャサノキセキ,ガヴィオラ,
2017105421,ロードカナロア,チアズメッセージ,
2017102168,エスポワールシチー,クイックレスポンス,
2017104258,ヨハネスブルグ,カハラビスティー,
2017101596,フェノーメノ,ドリームレディ,
2017106497,リアルインパクト,スカイノリン,
2017101253,ベルシャザール,パレスレディー,
2017102723,ヴィクトワールピサ,クレタパラドックス,
2016104921,ディープインパクト,アーヴェイ,
2016104660,ワークフォース,リビアーモ,
2014102327,ナカヤマフェスタ,ダービーゾーン,
2015104293,ディープインパクト,カンビーナ,
2015104109,ディープインパクト,タンタスエルテ,
2014105551,ステイゴールド,セリメーヌ,
2014106228,ヴィクトワールピサ,ルシルク,
2013104215,ソングオブウインド,モルフェキイ,
2015104760,オルフェーヴル,クルソラ,
2016110034,Camelot,Danish Delight,
2014103084,ロージズインメイ,フラワーハット,
2016104415,ディープインパクト,ウィキウィキ,
2015101707,スクリーンヒーロー,メジロフランシス,
2016104475,ルーラーシップ,ケイティーズジェム,
2015104513,ディープインパクト,ブルーミンバー,
2016104507,ロードカナロア,シーズオールエルティッシュ,
2014105492,キンシャサノキセキ,サクラサクII,
2013100640,アドマイヤムーン,ラドルチェ,
2016104512,ハーツクライ,スイープトウショウ,
2016106518,キングズベスト,エリモエトワール,
2014105338,ステイゴールド,アルーリングボイス,
2016105630,スクリーンヒーロー,レッドターキー,
2012104268,ディープインパクト,スモークンフローリック,
2014105854,ディープブリランテ,エンシェントヒル,
2014106120,ハーツクライ,プリティカリーナ,
2011104759,ハーツクライ,マイマスタートップ,
2012103634,マツリダゴッホ,ザッツザウェイ,
2014100928,ヴァーミリアン,マスターギラティナ,
2016103657,ベルシャザール,フレンチミシル,
2014101308,アグネスデジタル,ケンチャメワン,
2016104929,タートルボウル,ウィッシュ,
2016104919,ストロングリターン,アンコールピース,
2015101125,トーセンホマレボシ,トーセンフリージア,
2015105278,ブラックタイド,スカラムーシュ,
2016110133,アニマルキングダム,Why Katherine,
2015104534,ローエングリン,ホワイトペッパー,
2016105181,アサクサキングス,フェスタデルドンナ,
2016104735,ゴールドアリュール,オールザウェイベイビー,
2016102697,ゴールドアリュール,ワインレッド,
2015104927,ハーツクライ,バロネスサッチャー,
2014102543,アポロキングダム,キタノオペラ,
2015102123,エンパイアメーカー,アイシースズカ,
2017104937,アサクサキングス,マンデーデライト,
2017106547,スクリーンヒーロー,セルフプリザヴェーション,
2017105828,ゴールドアリュール,クインポルカ,
2017105151,ジャスタウェイ,ユールフェスト,
2017104080,ローズキングダム,ペルセクション,
2017104694,Le Havre,エメラルドスター,
2017106573,キングズベスト,グレイトタイミング,
2017100877,ダイワメジャー,メイドインリオ,
2017104047,バトルプラン,ウインブリーザ,
2017109044,スマートファルコン,ハクシュウベリー,
2017100936,ディープブリランテ,クリッピングエリア,
2017106257,ディープブリランテ,ワグテイル,
2017106503,トゥザグローリー,フレンチミステリー,
2017103987,シニスターミニスター,ダイワチャーム,
2017100120,シビルウォー,ティエッチグレース,
2017103664,ヨハネスブルグ,ノバラ,
2017105506,アイルハヴアナザー,フィロンルージュ,
2017101182,カジノドライヴ,フラゴリーネ,
2017106311,ヴィクトワールピサ,ペイドリン,
2017104430,グラスワンダー,トーセンレディ,
2017105792,ディープスカイ,ブーケドレーヌ,
2017106729,エスケンデレヤ,トーヨートーヤコ,
2017100048,ストロングリターン,マルターズオリジン,
2017100776,ルーラーシップ,レディオスソープ,
2017100557,スマートファルコン,サンスプリング,
2017104657,ハーツクライ,アロングザシー,
2017105941,グランプリボス,フォレストビーナス,
2017104085,ベルシャザール,ムゲン,
2017105641,ジャスタウェイ,レディスキッパー,
2017104588,ロジユニヴァース,カルストンツバサ,
2017101548,マルカシェンク,スターライトダンス,
2017104921,タートルボウル,ホワイトペッパー,
2017103440,スピルバーグ,スイートマカロン,
2017104883,エイシンフラッシュ,ファイブスター,
2017106727,ロードアルティマ,ワルツ,
2017102766,クロフネ,ミスハレクラニ,
2017106050,マジェスティックウォリアー,サンマルクイーン,
