race_id,年,券種,組み合わせ,確率,推定オッズ,期待値,払戻
202403030112,2024,馬単,15-11,0.005795878649862748,421.38922937798316,2.442320837833969,0.0
202503010507,2025,馬単,11-12,0.022895885599271082,91.65111222627223,2.098433380578684,0.0
202501020603,2025,馬単,08-12,0.009357603928809561,311.79557562159414,2.917659503422068,0.0
202408010402,2024,馬単,12-08,0.0024251361809798522,849.5712747499243,2.0603260367172163,0.0
202206050504,2022,馬連,08-12,0.08490560385560234,33.40498271225473,2.8362702289699446,0.0
202406050803,2024,馬連,10-15,0.016200748431414575,123.51257499565062,2.000996155620762,0.0
202504010707,2025,馬単,11-04,0.01217279586040095,166.99935402801407,2.0328490454018424,0.0
202505030404,2025,馬単,18-17,0.0861998683844512,23.212032528267773,2.000874148872282,0.0
202503020604,2025,馬単,12-10,0.06628223703143005,34.01278052303409,2.254443180725753,0.0
202504040207,2025,馬単,10-02,0.047411720117878475,45.92020185029238,2.177155757882548,0.0
202403030606,2024,馬単,14-16,0.007968446852715468,504.0576665127412,4.016556726310556,0.0
202510010702,2025,馬単,06-10,0.006248917306015653,503.26300576663317,3.144848906212569,0.0
202203020503,2022,馬単,01-14,0.06619844476417136,36.33306982558899,2.405192715962034,0.0
202106020607,2021,馬連,01-10,0.0025160355307922867,1606.6513321623293,4.04239183731518,0.0
202404010402,2024,馬連,06-07,0.002479839108853757,938.0842992073765,2.3262981325761216,0.0
202106030411,2021,馬連,05-10,0.011472305816447485,214.76798267195545,2.463883976794167,0.0
202105030311,2021,馬単,08-03,0.014295103063747424,177.44760103442954,2.536631745201904,0.0
202203010211,2022,馬連,11-16,0.007275755785889721,620.5219842287486,4.514766417024088,0.0
202203020411,2022,馬単,11-14,0.0069694397905050555,294.7789917532068,2.054444434529761,0.0
202405040611,2024,馬連,01-13,0.01794420156474858,185.8967218669384,3.335768247406348,0.0
202310030807,2023,馬連,05-17,0.009921201978431205,211.21804019281578,2.0955368382413257,0.0
202205020110,2022,馬連,02-17,0.0013031207758454149,2373.427133670617,3.0928622078414136,0.0
202203020602,2022,馬単,08-04,0.008741745521257916,253.21952382019487,2.2135806382502508,0.0
202506050112,2025,馬単,02-04,0.00877899442097991,243.29608701181078,2.13589499052293,0.0
202304020206,2023,馬単,09-01,0.002969116378173476,976.5043308271112,2.8993550020161063,0.0
202307040601,2023,馬連,01-16,0.08016066760815238,35.760643660938236,2.8665970699580514,0.0
202106030405,2021,馬単,08-02,0.0018575718183743153,2299.731147878323,4.271915770136388,0.0
202101010305,2021,馬連,03-12,0.009665149024706127,321.3606470712235,3.105998544619366,0.0
202107050301,2021,馬単,03-11,0.14676955842736664,13.79718024258201,2.025006051746549,0.0
202505010606,2025,馬連,04-13,0.0008330862111201095,3173.581323935871,2.6438668408392756,0.0
202309020511,2023,馬単,07-09,0.06566585969472141,34.35663482374503,2.2560579619188212,0.0
202305020811,2023,馬連,01-09,0.00019026424662249737,16424.450180961496,3.12498563986938,0.0
202305040411,2023,馬単,11-03,0.07321246811089119,30.012710879845596,2.197304638212093,0.0
202507010708,2025,馬単,06-15,0.018763131929844894,157.58667399845038,2.9568195546183826,0.0
202306010704,2023,馬単,07-04,0.06004277200430058,40.983307301752205,2.460751376301295,0.0
202209050802,2022,馬連,01-16,0.21338451252329277,10.405275038845035,2.220324541834734,0.0
202210030207,2022,馬単,08-01,0.15931121949457194,15.555044181279928,2.478093057811651,0.0
202206050408,2022,馬単,07-11,0.06382167213544784,46.459292716363535,2.9651097473885537,0.0
202310010808,2023,馬単,10-04,0.008489906353844471,279.1204702108452,2.3697066535311113,0.0
202310020307,2023,馬単,11-04,0.016217513368624686,165.31497384613002,2.6809977983834536,0.0
202301020406,2023,馬単,04-01,0.019052801773903973,117.24940242786299,2.2339296225667686,0.0
202303030104,2023,馬単,04-05,0.018489041726001097,130.86351408342324,2.4195409722995445,0.0
202301020407,2023,馬単,11-04,0.020770246939139,130.51328184103195,2.7107930926756794,0.0
202408050401,2024,馬連,07-10,0.013212911746952535,181.3240482285866,2.39581864684448,0.0
202510010401,2025,馬単,05-06,0.13649606266320638,22.24732291631724,3.0366719828742257,0.0
202506030609,2025,馬連,09-10,0.02869748007629557,80.94686094235527,2.3229709291319085,0.0
202504010808,2025,馬単,05-09,0.0032538426505868737,673.2586234189547,2.1906776237560015,0.0
202305020805,2023,馬連,10-12,0.005993101459197046,345.81806697475247,2.0725227618030906,0.0
202505050712,2025,馬単,03-05,0.16459112365467118,16.878579679103535,2.77806439507855,0.0
202106050109,2021,馬単,01-06,0.005445360729511913,388.4481142061401,2.1152401065510738,0.0
202206050201,2022,馬連,06-10,0.007207839767253737,286.8964468602165,2.067903618762867,0.0
202506030212,2025,馬単,03-08,0.03897806706530089,51.539772745685156,2.008920718611683,0.0
202104010409,2021,馬単,07-02,0.08732106603974683,24.53918740867186,2.1427880042743594,0.0
202509010502,2025,馬連,05-14,0.04943595950489271,40.75501123997982,2.01476308528109,0.0
202507010603,2025,馬単,05-08,0.0024647632339673447,885.0405481244346,2.1814154035874127,0.0
202105020211,2021,馬単,08-06,0.024717783812771454,127.95166670216295,3.162681636027852,0.0
202206040408,2022,馬連,03-11,0.00040396702291132234,5018.947074025459,2.027489107643557,0.0
202408010212,2024,馬連,01-10,0.004272385271599763,573.4442557020017,2.44997479214472,0.0
202209010205,2022,馬連,09-13,0.03869182357506716,62.419360247962196,2.415118874382714,0.0
202210030602,2022,馬連,03-12,0.007312749181205186,383.5678968248925,2.8049358234428277,0.0
202305020807,2023,馬連,01-08,0.00045392335882553207,6217.157861901839,2.8221131790230465,0.0
202304040107,2023,馬単,05-15,0.005489570161389225,483.7648676645106,2.6556611826595042,0.0
202404010108,2024,馬単,09-02,0.005983312457114579,351.0358685162734,2.1003572849874543,0.0
202501010312,2025,馬単,12-01,0.1844829241565168,11.38643311038721,2.1006024759168156,0.0
202106020510,2021,馬単,14-11,0.01837229493850713,136.35665068048718,2.5051846031288996,0.0
202104050604,2021,馬単,05-07,0.03614429094773219,112.08728190088301,4.051315328565992,0.0
202105050404,2021,馬単,13-01,0.036905222415146294,81.25163729386814,2.998609745924999,0.0
202204030408,2022,馬単,08-01,0.02129036618709984,180.17247804284736,3.835938034369426,0.0
202207050701,2022,馬単,01-02,0.028765571172685665,80.6207485676977,2.319101880919304,0.0
202209030205,2022,馬連,04-11,0.037881427480242945,61.60191639066487,2.3335685283969605,0.0
202205050401,2022,馬単,12-14,0.07829093892687251,28.647131327552177,2.242810809195484,0.0
202304010602,2023,馬連,03-10,0.004394341719079441,473.30490600137784,2.079863494286828,0.0
202503020103,2025,馬連,05-11,0.017068472543141054,130.14264567552485,2.221336174404431,0.0
202509040104,2025,馬単,16-01,0.02285175484168541,124.21711052272175,2.838578956807779,0.0
202508010701,2025,馬単,06-04,0.08738655155566577,29.153447443853135,2.5476192380776643,0.0
202408030501,2024,馬単,16-08,0.022899913332009122,96.48666864437567,2.209536349650485,0.0
202104010407,2021,馬単,05-10,0.015745255590753973,177.39904603534498,2.793193321382437,0.0
202106050409,2021,馬単,16-08,0.013954750252161278,148.4510531776617,2.071597371764582,0.0
202104020110,2021,馬単,01-04,0.010149716963892568,353.53869945751563,3.5883177352764624,0.0
202306030312,2023,馬単,05-09,0.007883105343431826,377.23081565855784,2.9737502586251234,0.0
202505050104,2025,馬連,10-15,0.003330528260250493,641.9823547797389,2.1381403751760786,0.0
202107010610,2021,馬連,13-15,0.005845369016057233,485.7043820354737,2.8391213457133837,0.0
202107040110,2021,馬連,03-10,0.004425711958954421,523.5050340436978,2.316882489740035,0.0
202104030410,2021,馬単,05-15,0.0483032597284359,63.34542712982107,3.059790619260457,0.0
202209010509,2022,馬単,05-08,0.0038945830051633295,699.8643771899195,2.7256799093230786,0.0
202107020105,2021,馬単,09-01,0.02304578942954067,127.76182476810241,2.944372110739562,0.0
202306050408,2023,馬連,05-07,0.002884061936655789,873.7239763422031,2.519874063312091,0.0
202107010411,2021,馬単,07-04,0.05024053207069093,57.75094241764974,2.9014380746465567,0.0
202109010411,2021,馬連,06-14,0.001541934719226807,1713.4976500189616,2.6421015178777814,0.0
202107020511,2021,ワイド,04-09,0.2213995838276622,19.20042846663113,4.2509668718249305,0.0
202110030411,2021,ワイド,02-15,0.03402564750801754,70.94476765628467,2.4139416568109455,0.0
202304030308,2023,馬単,05-08,0.07283138844115872,28.97173795815336,2.11005190104573,0.0
202205040301,2022,馬連,01-07,0.4701617464107378,4.34250282135628,2.041678710282425,490.0
202105010309,2021,馬連,05-15,0.001468023299556994,1762.0619300987198,2.586747968647288,0.0
202106030511,2021,馬単,06-15,0.12294292759565506,17.673561405709144,2.1728393802594628,1590.0
202308020811,2023,馬連,01-05,0.005391111107876418,461.2271065342539,2.4865265772905163,0.0
202101010403,2021,馬単,04-02,0.05460141648410426,82.29584162369743,4.493469523405387,0.0
202406010507,2024,馬連,02-03,0.0193866068535477,131.94142975331832,2.557896626322563,0.0
202405010212,2024,馬単,05-01,0.012741942215929912,210.2317495092746,2.6787608042010285,0.0
202506010708,2025,馬連,01-12,0.0004163269673899707,13427.273956396286,5.5901362465807996,0.0
202409020201,2024,馬連,01-05,0.0007585416680871135,4457.530040148843,3.3812222722029213,0.0
202506010603,2025,馬単,02-12,0.031317814846372444,83.75641228053614,2.6230678119982658,0.0
202503010402,2025,馬単,04-14,0.0012840276107022952,3226.31830825178,4.142681788709604,0.0
202401010606,2024,馬連,01-10,0.10207365773024471,28.04439128395724,2.8625935971717094,0.0
202105010205,2021,馬単,16-01,0.014904775942634955,170.206081494742,2.536883508752995,0.0
202403030207,2024,馬連,05-11,0.021304338472556167,106.41026959619934,2.2670004004333832,0.0
202506040508,2025,馬連,04-05,0.0012255058720069053,2039.394420797245,2.4992898380251454,0.0
202110020407,2021,馬連,13-14,0.1327422992950476,15.746743822005996,2.090258981343162,0.0
202504040112,2025,馬単,07-03,0.0010446974775955612,2100.3694104908127,2.194250625158628,0.0
202101020201,2021,馬連,08-09,0.012390456270875958,172.8559332615193,2.1417638822383083,0.0
202407040104,2024,馬単,06-16,0.023054067205405166,96.28252022424745,2.2197036919555826,0.0
202308010312,2023,馬単,01-03,0.021208654297566243,120.31372758207856,2.5516922555398645,0.0
202508040301,2025,馬単,06-05,0.058582059069773165,38.04297985800405,2.2286360932317844,3400.0
202509050102,2025,馬単,14-02,0.003185041324126775,3472.6387809864977,11.060498021207223,0.0
202105050112,2021,馬連,12-14,0.0417814536983309,51.276672129387826,2.1424139023785123,0.0
202503030206,2025,馬単,08-07,0.020732411922627855,112.33810531714649,2.3290398740426315,0.0
202401020505,2024,単勝,07,0.3903510630596851,5.193097707467783,2.0271312106828625,510.0
202507010702,2025,馬連,01-12,0.0008196991549365448,2634.012800594189,2.1590980667390984,0.0
202508020304,2025,馬単,11-12,0.008662593037915457,331.1589299417886,2.8686950409572702,0.0
202404030306,2024,馬単,13-11,0.11893884272341018,22.425418027500026,2.667253267779553,0.0
202406050104,2024,馬連,05-12,0.002003190711701971,2213.422702674092,4.433907799067014,0.0
202106040608,2021,馬単,09-11,0.0078094698947796335,472.5726322278878,3.6905417444804574,0.0
202105050508,2021,馬単,10-01,0.09919157537999398,32.3868549059682,3.2125031597262725,0.0
202509010703,2025,馬単,15-02,0.01126139740447991,226.2957002967567,2.54840581196686,0.0
202106030512,2021,馬単,16-12,0.0039175579431896135,573.5798974606325,2.247032483350785,0.0
202304030408,2023,馬連,06-12,0.05041500796659666,43.37790710184071,2.1868975321135893,0.0
202110010709,2021,馬単,08-05,0.06762640454482367,57.72305591259835,3.903602730708852,0.0
202101010607,2021,馬単,05-14,0.030247878376349065,67.31971507480405,2.036278553913146,0.0
202203010604,2022,馬連,06-09,0.0026110973553599955,1089.8288235619646,2.8456491589977406,0.0
202203020501,2022,馬単,02-05,0.017455690458797413,121.31889835441334,2.117705136476946,0.0
202304010404,2023,馬連,03-04,0.05716131758250054,36.54655926086277,2.0890494804578528,0.0
202110020512,2021,ワイド,02-11,0.0076088239520813,378.4281640407828,2.8793932786956593,0.0
202210020510,2022,馬連,02-12,0.002552010859400105,784.301220205729,2.0015452310057733,0.0
202202010410,2022,馬単,12-14,0.048169900230139846,52.91872084618132,2.549089503467176,0.0
202307040109,2023,馬連,01-05,0.11170289250778914,18.383741472383722,2.0535170975806643,0.0
202405040510,2024,馬単,15-14,0.00812943832193005,287.13384376072713,2.334236872991531,0.0
202103010610,2021,馬単,11-14,0.03574700012004229,132.86857642535708,4.749653017427088,0.0
202107050611,2021,馬単,16-15,0.12818605729295632,31.750365868359573,4.069954218273865,0.0
202210010611,2022,馬単,01-02,0.018031760562096807,513.8650402517951,9.265891367052607,0.0
202206020510,2022,馬連,06-07,0.0024671008359804627,1544.5352723227331,3.8105242615487263,0.0
202204010809,2022,馬単,02-12,0.04993575609753069,44.93341738299522,2.243784171065795,0.0
202209040506,2022,馬単,01-04,0.0014370843410063795,1454.3396402902888,2.0900087235660245,0.0
202310020412,2023,馬連,05-18,0.09515358151494194,22.415480766196833,2.1329132762829235,0.0
202507040206,2025,馬連,01-14,0.001465205447012276,2292.907338716757,3.3595803221822136,0.0
202509040209,2025,馬単,10-03,0.018633119529909745,113.95202818504633,2.1232817618476125,0.0
202207010205,2022,馬単,07-11,0.025608427532610053,86.38462563828153,2.212174425589581,0.0
202210040610,2022,馬単,04-05,0.050645849128134655,59.9271353640428,3.035060656328614,0.0
202407040211,2024,馬単,02-16,0.1051700055145851,23.226130477438925,2.4426922703947245,0.0
202309040208,2023,馬連,02-05,0.015979603609650415,139.3235750621767,2.2263355029729595,0.0
202110010812,2021,馬単,08-16,0.05334028309700037,51.92257970429902,2.7695651005538755,0.0
202504030305,2025,馬連,12-18,0.026433376782479104,117.82314970114591,3.11446370974883,0.0
202110010111,2021,馬単,03-06,0.006638853458605455,480.7505105575439,3.1916321897412887,0.0
202209030111,2022,馬連,10-16,0.003767072370657992,559.958737684373,2.1094050894393277,0.0
202210030811,2022,馬連,14-15,0.08680446537412413,23.237276408317832,2.0170993553747767,0.0
202209020410,2022,馬連,06-08,0.02075045823528393,146.5933297058616,3.0418787656326884,0.0
202507010407,2025,馬単,09-04,0.016977958816848892,233.12172946350168,3.9579311221439206,0.0
202504010409,2025,馬単,01-09,0.03465409600971036,118.73368372862656,4.114608475518409,0.0
202207050411,2022,馬単,04-10,0.0046504024352094185,451.77767179295597,2.1009479850792037,0.0
202308030411,2023,馬単,01-08,0.019177445850237104,138.17343760261465,2.649813617565258,0.0
202406010102,2024,馬単,14-16,0.032313986162634006,76.93416337644595,2.4860494907802986,0.0
202509020508,2025,馬連,02-15,0.05112631767362703,45.32265850098311,2.317180636334575,0.0
202404020103,2024,馬連,10-14,0.003425148907193186,758.9139742072349,2.5993933694095483,0.0
202408050601,2024,馬単,08-04,0.007477997087921557,280.3796090707832,2.0966779001439013,0.0
202107030411,2021,馬単,04-11,0.018920648075496264,111.95660640610355,2.118291549536736,0.0
202309010411,2023,馬連,09-11,0.002215526886624032,935.9684700658718,2.0736633104632993,0.0
202408040302,2024,馬単,12-15,0.024842909106285425,116.18070392083251,2.886266667409501,0.0
202210010508,2022,馬単,08-10,0.007309710102905392,352.44709880382186,2.576286118865992,0.0
202106020710,2021,馬連,03-09,0.0011085068596220478,2069.9841930737034,2.2945916773314097,0.0
202105020509,2021,馬単,14-05,0.031849777072793274,65.94928782024736,2.100470115184359,0.0
202104040711,2021,馬単,04-06,0.023196082006158372,86.53510085233793,2.007275295782016,0.0
202109040612,2021,馬単,09-01,0.059188962487669826,37.43327737776835,2.2156368505032704,0.0
202106050810,2021,ワイド,05-07,0.03709686023066939,60.73851946714106,2.253208367290324,0.0
202205010610,2022,馬連,03-10,0.004393109980569421,487.1914219286101,2.140285498122385,0.0
202207040211,2022,馬単,03-01,0.02813470192243622,119.52726017868444,3.3628638367327675,0.0
202209030311,2022,馬単,07-06,0.001148955424192992,2265.0736388039727,2.6024686435003823,0.0
202207050111,2022,馬連,03-05,0.0008216421248471109,6030.540516639483,4.954946124068258,0.0
202408040103,2024,馬単,03-06,0.002497692197986377,901.0245343793101,2.250481949713511,0.0
202504010612,2025,馬単,05-12,0.030179218568082034,117.99579903077289,3.5610210090651773,0.0
202110020304,2021,馬単,11-09,0.014706870446435732,259.5475577773942,3.81713230692093,0.0
202406050811,2024,馬連,03-08,0.1518317578198244,15.207090567781734,2.3089192922315718,0.0
202509030411,2025,馬連,13-17,0.09255158382903064,27.90939579728306,2.5830587847498387,0.0
202307020307,2023,馬単,07-04,0.026980821119469225,82.46376243013339,2.2249400229658356,0.0
202205030607,2022,馬単,01-14,0.04886442790258616,66.15972591237679,3.232857156900197,6450.0
202107010209,2021,ワイド,12-13,0.01300603417493504,191.00755821120288,2.4842508297657986,0.0
202104020210,2021,馬連,08-15,0.00643257099630209,580.8627941076792,3.7364411622080493,0.0
202104050312,2021,馬単,18-03,0.03190784775839361,70.26615291357997,2.242041709734515,0.0
202103020312,2021,馬連,05-14,0.006041410378487604,465.3940987728911,2.811636738413429,0.0
202204010311,2022,馬連,09-10,0.04756164936803772,57.827049565358024,2.7503498554156964,0.0
202204020409,2022,馬連,01-10,0.008581319793383535,267.56795151307585,2.296086158394244,0.0
202204040111,2022,馬連,01-04,0.002128405098177459,1309.2257702614336,2.786562804089746,0.0
202104050403,2021,馬単,10-03,0.05340929149319491,54.91265669637606,2.9328460881624907,0.0
202410010101,2024,馬単,07-04,0.021757642633152052,96.86268074110792,2.107503592054126,0.0
202103010203,2021,馬単,06-10,0.12527672277019586,16.49550229647683,2.066502468150857,1460.0
202204010511,2022,馬単,12-14,0.03287052122121062,94.09341354320367,3.092899546648023,0.0
202105010802,2021,馬連,02-15,0.08262570621276713,29.689749875229037,2.453136550721214,0.0
202104040201,2021,馬連,11-13,0.0154980964903687,168.9142076344723,2.617848688513225,0.0
202106050604,2021,馬連,06-09,0.01657115906114586,177.47422016401018,2.9409535315906328,0.0
202504030209,2025,馬連,04-06,0.009997540958087338,219.70980222312093,2.19655774661892,0.0
202206050109,2022,馬単,05-07,0.020883111492825443,318.7658839122221,6.656823493847986,0.0
202306020411,2023,馬連,03-05,0.00029325355100235626,7120.7419699482825,2.0881828684588473,0.0
202407010510,2024,馬単,10-04,0.04325532347216653,55.25103600982196,2.3899014347771703,0.0
202405030311,2024,馬単,01-03,0.017516666142596147,117.12356333544442,2.051614356378195,0.0
202203010308,2022,馬単,11-03,0.005097292178065483,657.757768014567,3.352783525962463,0.0
202104040806,2021,馬単,07-12,0.08055317226418836,34.069615143420485,2.7444155776225507,0.0
202507020311,2025,馬連,10-16,6.70983819737795e-05,36575.70863964999,2.454170869264902,0.0
202106040410,2021,馬連,03-05,0.1855793006828202,19.45430990271898,3.610317227013452,0.0
202106050410,2021,馬連,07-11,0.0017187765536025715,1182.1362985220767,2.0318281530622757,0.0
202206010310,2022,馬連,07-12,0.0038204735223165342,927.0589410414943,3.5418041378758343,0.0
202206030210,2022,ワイド,01-06,0.1187260525787212,17.38274586478523,2.06378479950504,0.0
202306010310,2023,馬連,02-04,0.1921640590265038,12.223872201887477,2.3489888993359442,0.0
202106010111,2021,馬連,08-10,0.006801638451279507,630.2047197035042,4.286424653713178,0.0
202406040410,2024,馬連,01-11,0.005258388602168302,409.6003354438372,2.153837735342187,0.0
202310010612,2023,馬単,02-10,0.06689813175666416,30.616118428102595,2.048161124480841,0.0
202109040603,2021,馬単,06-10,0.08311620663468777,27.68785203096532,2.301309230676373,0.0
202101020710,2021,馬連,12-16,0.014970845488715382,372.3044878452714,5.573712962286872,0.0
202210040711,2022,馬連,05-11,0.004716562669892648,613.6476327940815,2.894307517304556,0.0
202104020509,2021,馬連,06-08,0.05236723608002364,50.36662009191122,2.637560684905977,0.0
202107040310,2021,馬単,01-11,0.014972203250260049,136.133800919735,2.0382229366007105,0.0
202107050210,2021,馬連,10-16,0.04970697043127687,42.06527065228592,2.0909371644968346,0.0
202305030109,2023,馬単,12-14,0.028500710690353308,96.8899020796449,2.7614310679886205,0.0
202407030506,2024,馬単,15-08,0.021707089293215433,154.23362047073286,3.347962971574098,0.0
202508020502,2025,馬単,08-15,0.010928952654977621,226.33203709539458,2.473572117720206,0.0
202302020412,2023,馬単,01-09,0.027417223524775613,79.98028112457983,2.1928372451669973,0.0
202308030712,2023,馬連,06-08,0.02160263282304109,135.49805029499433,2.927114628760717,0.0
202504030309,2025,馬単,16-11,0.019181744964278647,191.2253731450527,3.66803633836742,0.0
202503030212,2025,馬連,05-16,0.0008487985204789195,2481.8650849459323,2.1066034121303954,0.0
202308010206,2023,馬連,03-05,0.2629664675150172,7.845689351548048,2.0631532139967756,0.0
202310030607,2023,馬単,09-01,0.01920745211726144,109.32273847313257,2.099811264550589,0.0
202508010108,2025,馬連,02-16,0.0016678251896168942,1973.3948063050086,3.291277567014645,0.0
202508010507,2025,馬連,01-10,0.0038358826545705684,1611.5907101557561,6.181872851353529,0.0
202509010308,2025,馬単,07-12,0.011892478979732725,184.53472251138186,2.19457530849742,0.0
202309010308,2023,馬連,05-11,0.0007729241999282468,4948.520193180637,3.8248310111429173,0.0
202408030107,2024,馬連,01-09,0.08217639051995518,36.83570460675469,3.0270252468423853,0.0
202306020206,2023,馬連,04-05,0.02084595636030103,224.51040916496933,4.680134191886279,0.0
202306030809,2023,馬単,03-02,0.03057921311469506,65.4699314447923,2.002018986254779,0.0
202408020503,2024,馬連,05-11,0.02313485554633258,89.96059139229294,2.081225286723347,0.0
202504010708,2025,馬連,04-15,0.009016306134578711,344.7240226620843,3.108137320264801,0.0
202507040407,2025,馬単,04-08,0.05912686455251158,56.5248019810388,3.3421343105904193,0.0
202202010408,2022,馬単,12-02,0.19073160846992585,12.456733838046029,2.375892881212272,0.0
202405030208,2024,馬単,07-01,0.015116538615691079,231.044333995796,3.492590596784077,0.0
202105020110,2021,ワイド,06-08,0.05525771771684725,46.20718781587921,2.553303740819197,0.0
202206010303,2022,馬単,07-01,0.027134768390413604,74.11112276712028,2.0109881514393173,0.0
202205030207,2022,馬単,05-12,0.11167170943187558,18.446575524685645,2.0599606220058435,0.0
202204030811,2022,馬単,16-03,0.005266471727966628,554.3610078523506,2.91952657494149,0.0
202509040603,2025,馬単,01-08,0.022213787298120843,92.31598258657577,2.0506876013952215,0.0
202404010403,2024,馬単,14-07,0.06409026452121258,31.790454614589578,2.037458645498649,0.0
202506020807,2025,馬連,02-16,0.020692092804158298,115.0244251027355,2.3800960789707584,0.0
202105030501,2021,馬単,02-07,0.03170084878636616,78.66703167206902,2.4938116755085376,0.0
202405020610,2024,馬連,13-15,0.07727023129550367,34.61879437209225,2.6750022483030493,0.0
202110010207,2021,馬単,04-09,0.020640744061096974,421.6917546172978,8.704031579730552,0.0
202105030611,2021,馬連,05-10,0.0030046877991371295,1125.1177990281294,3.3806277233318416,0.0
202104020206,2021,馬単,09-14,0.08216190559454789,35.47168015619019,2.914420836272896,0.0
202101010208,2021,ワイド,04-08,0.01880771427366134,112.10731903861661,2.108482424464495,0.0
202101010408,2021,馬連,01-02,0.046633079820908474,56.478631428288416,2.6337725275710437,0.0
202302010603,2023,馬単,08-09,0.01907371911018976,109.45042836739461,2.08762672716963,0.0
202406050102,2024,馬連,07-08,0.22033107971603694,10.107315322237303,2.2269556979789886,0.0
202506020301,2025,馬単,08-04,0.1015232864688912,44.47143333878763,4.514886066535935,0.0
202205040603,2022,馬単,08-09,0.18931764091285486,11.853942201935052,2.2441603731876762,0.0
202505040712,2025,馬単,14-10,0.08117802237851506,37.991398482729444,3.084066596222094,0.0
202201020409,2022,馬単,02-08,0.0014654088221461546,4088.4384761910674,5.9912338118121715,0.0
202404040311,2024,馬単,12-02,0.010152334794788323,216.67250696379315,2.1997318315225325,0.0
202504040411,2025,馬連,03-04,0.0054755577249637226,988.9269497841123,5.414926599315208,0.0
202503030608,2025,馬連,05-12,0.06646620338333295,30.723100432635757,2.0420478419221326,0.0
202508040601,2025,馬単,05-01,0.029880339828074465,86.31186838410363,2.579027958513053,0.0
202504020702,2025,馬連,10-18,0.009403511854260508,358.9453399611265,3.3753467593560207,0.0
202302010504,2023,馬単,01-02,0.015362568656886972,188.07131570500192,2.889258499909157,0.0
202406050201,2024,馬単,06-04,0.02144251116308846,138.51121237327303,2.9700282175268233,0.0
202505010801,2025,馬単,15-04,0.003754039089618588,547.7595255397148,2.0563106705870204,0.0
202505030307,2025,馬単,12-04,0.022497474668194347,120.82671539617354,2.718295968866542,0.0
202505020209,2025,馬連,03-07,0.0032822508821390736,752.3322648632501,2.46934324000909,0.0
202110010105,2021,馬連,04-05,0.13791088322124562,46.591452198503305,6.425468323256037,0.0
202105010501,2021,馬連,03-10,0.09225615908973708,27.88623718389048,2.572677134051142,0.0
202105030312,2021,馬連,02-05,0.07864565878552171,28.53386261881687,2.2440644233524245,0.0
202305010312,2023,馬連,05-16,0.01876448837205487,150.2025856968928,2.81847467276192,0.0
202110010611,2021,馬単,13-03,0.15732452456745638,14.822211069513044,2.3318973095496287,0.0
202507030306,2025,馬単,09-02,0.019622423511464857,112.2161080938549,2.2019519978259403,0.0
202503020204,2025,馬連,08-13,0.0006351214659135319,4448.842536346077,2.8255553933025963,0.0
202506040407,2025,馬単,10-02,0.04493894107972059,69.63025249326867,3.1291098141610685,0.0
202201020404,2022,馬単,04-11,0.02570924786878253,120.89358073004999,3.1080830327335263,0.0
202503020201,2025,馬単,01-15,0.0018868480283046806,2380.0746642683202,4.490839187492605,0.0
202106040412,2021,馬単,15-06,0.033647789928641154,82.18890814631848,2.765475115771708,0.0
202103020407,2021,ワイド,10-15,0.0064321582183349746,444.8560204881461,2.8613843081586205,0.0
202207030306,2022,馬連,07-11,0.039580016391587425,55.9024787486895,2.212621025203498,0.0
202107050207,2021,馬単,06-10,0.03167255843524027,185.9991858820033,5.891070083754867,0.0
202104050706,2021,馬単,07-08,0.09534406069148701,23.610246287453222,2.251096754971896,0.0
202106050207,2021,馬単,02-04,0.021518456276499936,141.42958014691095,3.0433462365950468,0.0
202207010808,2022,馬連,04-07,0.03528465504103244,61.02612331240943,2.1532857095698748,0.0
202206020606,2022,馬連,01-16,0.009211532166796352,226.53895876671996,2.0867709057121933,0.0
202205020106,2022,馬連,01-03,0.003744833965460432,771.5847655856069,2.889456837396806,0.0
202207050310,2022,馬単,01-11,0.002815913758534882,990.3006274702656,2.7886011619792472,0.0
202504040106,2025,馬単,06-15,0.017245977657808192,136.96247057321258,2.362051707463836,0.0
202309010306,2023,馬単,02-03,0.0008556584460226768,2617.8363211897436,2.239973758530937,0.0
202307030503,2023,馬単,10-04,0.028897943598231755,95.34515864473364,2.7552790168799715,0.0
202310030703,2023,馬連,16-18,0.0018377089737948021,1110.9120527113348,2.0415330483644243,0.0
202303030105,2023,馬連,01-07,0.00536277122258616,489.9343012641532,2.627405571777259,0.0
202210020303,2022,馬連,11-13,0.0002579835196091611,9657.804172403334,2.4915543120926533,0.0
202404010311,2024,馬連,04-06,0.017395779563986167,121.9356913071828,2.121166406962016,0.0
202406050411,2024,馬単,08-06,0.09024296105024542,24.145224778635342,2.1789365792478095,0.0
202204020407,2022,馬単,10-13,0.0778173263896157,36.989946832467965,2.878458765796691,0.0
202408010308,2024,馬連,06-16,0.018694506817437992,222.73801903450106,4.163977415343114,0.0
202507010304,2025,馬連,02-12,0.0032722778886011706,649.5703790229913,2.1255747883672163,0.0
202505010603,2025,馬連,03-09,0.0008729142981001958,2990.24287480386,2.610225760208523,0.0
202504040210,2025,馬単,10-03,0.006796948874175038,427.51232683051023,2.9057794285465874,0.0
202301010402,2023,馬連,11-12,0.0036954137018987976,564.4664768951693,2.0859371529809496,0.0
202507020501,2025,馬単,01-08,0.04945556157479515,41.75174994697012,2.064856240357831,0.0
