競馬場cd,_track,_距離帯,_脚質bin,日付,コース脚質バイアス
8,1,3.0,1.0,2025-10-05,0.20238095238095238
8,1,3.0,2.0,2025-10-05,0.17880794701986755
8,1,3.0,3.0,2025-10-05,0.21008403361344538
8,1,3.0,4.0,2025-10-05,0.18875502008032127
5,0,3.0,2.0,2025-10-11,0.328125
5,0,3.0,4.0,2025-10-11,0.22137404580152673
5,1,4.0,4.0,2025-10-11,0.28218812541694466
5,1,5.0,2.0,2025-10-11,0.2857142857142857
5,1,5.0,4.0,2025-10-11,0.3054662379421222
5,0,4.0,2.0,2025-10-11,0.3037383177570093
5,0,4.0,4.0,2025-10-11,0.2363013698630137
5,1,6.0,3.0,2025-10-11,0.36416184971098264
5,1,6.0,4.0,2025-10-11,0.2966666666666667
5,0,5.0,3.0,2025-10-11,0.3051643192488263
5,0,5.0,4.0,2025-10-11,0.2404692082111437
5,1,4.0,1.0,2025-10-11,0.3047619047619048
5,1,4.0,3.0,2025-10-11,0.29625884732052576
5,0,4.0,3.0,2025-10-11,0.27789473684210525
8,0,3.0,1.0,2025-10-11,0.288
8,0,3.0,2.0,2025-10-11,0.2559652928416486
8,0,3.0,3.0,2025-10-11,0.2088724584103512
8,0,3.0,4.0,2025-10-11,0.17989417989417988
8,1,8.0,2.0,2025-10-11,0.21052631578947367
8,1,8.0,3.0,2025-10-11,0.3181818181818182
8,1,8.0,4.0,2025-10-11,0.18181818181818182
8,1,4.0,2.0,2025-10-11,0.29435483870967744
8,1,5.0,2.0,2025-10-11,0.3475609756097561
8,1,5.0,3.0,2025-10-11,0.3289036544850498
8,1,5.0,4.0,2025-10-11,0.2388758782201405
8,1,4.0,1.0,2025-10-11,0.32081911262798635
8,1,4.0,3.0,2025-10-11,0.28822495606326887
8,1,4.0,4.0,2025-10-11,0.21238938053097345
8,0,5.0,2.0,2025-10-11,0.3028169014084507
8,0,5.0,3.0,2025-10-11,0.28193832599118945
8,0,5.0,4.0,2025-10-11,0.23170731707317074
8,0,4.0,1.0,2025-10-11,0.33127572016460904
8,0,4.0,2.0,2025-10-11,0.30648148148148147
8,0,4.0,3.0,2025-10-11,0.2522816166883963
8,0,4.0,4.0,2025-10-11,0.19276485788113695
5,1,5.0,4.0,2025-10-12,0.30670926517571884
5,0,4.0,1.0,2025-10-12,0.2809917355371901
5,1,6.0,2.0,2025-10-12,0.18478260869565216
5,1,6.0,3.0,2025-10-12,0.3620689655172414
5,1,6.0,4.0,2025-10-12,0.29372937293729373
5,0,4.0,2.0,2025-10-12,0.30340557275541796
5,0,4.0,3.0,2025-10-12,0.2770199370409234
5,0,4.0,4.0,2025-10-12,0.2354948805460751
5,1,4.0,2.0,2025-10-12,0.29850746268656714
5,1,4.0,3.0,2025-10-12,0.2974874371859296
5,1,4.0,4.0,2025-10-12,0.28087649402390436
5,0,3.0,2.0,2025-10-12,0.3230769230769231
5,0,3.0,3.0,2025-10-12,0.24
8,1,5.0,2.0,2025-10-12,0.3493975903614458
8,1,5.0,3.0,2025-10-12,0.32781456953642385
8,1,5.0,4.0,2025-10-12,0.24129930394431554
8,1,7.0,3.0,2025-10-12,0.2777777777777778
8,1,7.0,4.0,2025-10-12,0.21951219512195122
8,1,6.0,1.0,2025-10-12,0.23809523809523808
8,1,6.0,2.0,2025-10-12,0.325
8,1,6.0,3.0,2025-10-12,0.32894736842105265
8,1,6.0,4.0,2025-10-12,0.25862068965517243
8,0,4.0,1.0,2025-10-12,0.3326530612244898
8,0,3.0,1.0,2025-10-12,0.2908366533864542
8,0,3.0,2.0,2025-10-12,0.2543103448275862
8,0,3.0,3.0,2025-10-12,0.20917431192660552
8,0,3.0,4.0,2025-10-12,0.18070175438596492
8,0,4.0,2.0,2025-10-12,0.30422794117647056
8,0,4.0,3.0,2025-10-12,0.2538860103626943
8,0,4.0,4.0,2025-10-12,0.1936312275295326
8,1,4.0,1.0,2025-10-12,0.3197278911564626
8,1,4.0,2.0,2025-10-12,0.29451137884872824
8,1,4.0,3.0,2025-10-12,0.28807658833768496
8,1,4.0,4.0,2025-10-12,0.21166134185303515
5,0,4.0,3.0,2025-10-13,0.27672955974842767
5,1,8.0,2.0,2025-10-13,0.2535211267605634
5,1,8.0,3.0,2025-10-13,0.34959349593495936
5,1,8.0,4.0,2025-10-13,0.23376623376623376
5,0,5.0,3.0,2025-10-13,0.308411214953271
5,0,5.0,4.0,2025-10-13,0.23976608187134502
5,0,4.0,2.0,2025-10-13,0.3055555555555556
5,0,4.0,4.0,2025-10-13,0.2356948228882834
5,1,4.0,2.0,2025-10-13,0.2991735537190083
5,1,4.0,3.0,2025-10-13,0.2972972972972973
5,1,4.0,4.0,2025-10-13,0.28098078197481774
5,1,6.0,2.0,2025-10-13,0.1827956989247312
5,1,6.0,3.0,2025-10-13,0.36
5,1,6.0,4.0,2025-10-13,0.2964169381107492
5,1,5.0,3.0,2025-10-13,0.35
5,1,5.0,4.0,2025-10-13,0.30407523510971785
5,0,3.0,4.0,2025-10-13,0.2196969696969697
8,0,4.0,1.0,2025-10-13,0.332657200811359
8,0,5.0,1.0,2025-10-13,0.3111111111111111
8,0,5.0,2.0,2025-10-13,0.2986111111111111
8,0,5.0,3.0,2025-10-13,0.2838427947598253
8,0,5.0,4.0,2025-10-13,0.229607250755287
8,0,4.0,2.0,2025-10-13,0.30418943533697634
8,0,4.0,3.0,2025-10-13,0.25593329057087877
8,0,4.0,4.0,2025-10-13,0.19335038363171356
8,1,4.0,1.0,2025-10-13,0.3210702341137124
8,1,4.0,2.0,2025-10-13,0.2957559681697613
8,1,4.0,3.0,2025-10-13,0.2871883061049011
8,1,4.0,4.0,2025-10-13,0.21169036334913113
8,0,3.0,1.0,2025-10-13,0.2885375494071146
8,0,3.0,2.0,2025-10-13,0.2537313432835821
8,0,3.0,3.0,2025-10-13,0.2109090909090909
8,0,3.0,4.0,2025-10-13,0.17975567190226877
4,1,4.0,1.0,2025-10-18,0.25257731958762886
4,0,4.0,2.0,2025-10-18,0.3389473684210526
4,0,4.0,3.0,2025-10-18,0.2780979827089337
4,0,4.0,4.0,2025-10-18,0.2313649564375605
4,1,4.0,2.0,2025-10-18,0.2800925925925926
4,1,4.0,3.0,2025-10-18,0.28063241106719367
4,1,4.0,4.0,2025-10-18,0.20943396226415095
4,0,3.0,1.0,2025-10-18,0.3641025641025641
4,1,6.0,2.0,2025-10-18,0.2857142857142857
4,1,6.0,3.0,2025-10-18,0.2792207792207792
4,1,6.0,4.0,2025-10-18,0.2597402597402597
4,0,3.0,2.0,2025-10-18,0.32786885245901637
4,0,3.0,3.0,2025-10-18,0.2508896797153025
4,0,3.0,4.0,2025-10-18,0.18700475435816163
4,1,3.0,1.0,2025-10-18,0.2459016393442623
4,1,3.0,2.0,2025-10-18,0.2446043165467626
4,1,3.0,3.0,2025-10-18,0.23391812865497075
4,1,3.0,4.0,2025-10-18,0.2191780821917808
4,1,2.0,1.0,2025-10-18,0.2545454545454545
4,1,2.0,2.0,2025-10-18,0.20588235294117646
4,1,2.0,4.0,2025-10-18,0.1826086956521739
5,0,4.0,2.0,2025-10-18,0.3066255778120185
5,1,5.0,3.0,2025-10-18,0.35585585585585583
5,1,4.0,3.0,2025-10-18,0.29910269192422734
5,0,5.0,2.0,2025-10-18,0.2727272727272727
5,0,5.0,3.0,2025-10-18,0.3087557603686636
5,0,5.0,4.0,2025-10-18,0.24127906976744187
5,1,4.0,2.0,2025-10-18,0.2993421052631579
5,1,4.0,4.0,2025-10-18,0.28205128205128205
5,0,4.0,3.0,2025-10-18,0.2773722627737226
5,0,4.0,4.0,2025-10-18,0.23625254582484725
8,1,7.0,3.0,2025-10-18,0.2631578947368421
8,1,7.0,4.0,2025-10-18,0.2222222222222222
8,1,5.0,1.0,2025-10-18,0.2571428571428571
8,1,5.0,2.0,2025-10-18,0.35119047619047616
8,1,5.0,3.0,2025-10-18,0.33114754098360655
8,1,5.0,4.0,2025-10-18,0.24074074074074073
8,0,4.0,2.0,2025-10-18,0.3047790802524797
8,1,6.0,3.0,2025-10-18,0.32751091703056767
8,1,6.0,4.0,2025-10-18,0.26034063260340634
8,0,4.0,1.0,2025-10-18,0.3353413654618474
8,0,4.0,3.0,2025-10-18,0.2555768005098789
8,0,4.0,4.0,2025-10-18,0.19258130081300814
8,1,4.0,1.0,2025-10-18,0.32673267326732675
8,1,4.0,2.0,2025-10-18,0.2951251646903821
8,1,4.0,3.0,2025-10-18,0.286203941730934
8,1,4.0,4.0,2025-10-18,0.211311861743912
4,1,3.0,1.0,2025-10-19,0.24193548387096775
4,1,3.0,2.0,2025-10-19,0.23943661971830985
4,1,3.0,3.0,2025-10-19,0.23255813953488372
4,1,3.0,4.0,2025-10-19,0.2171945701357466
4,0,4.0,1.0,2025-10-19,0.3701657458563536
4,0,4.0,2.0,2025-10-19,0.3375
4,0,4.0,3.0,2025-10-19,0.27873563218390807
4,0,4.0,4.0,2025-10-19,0.23091787439613526
4,1,4.0,1.0,2025-10-19,0.2512820512820513
4,1,4.0,2.0,2025-10-19,0.2817551963048499
4,1,4.0,3.0,2025-10-19,0.2804718217562254
4,1,4.0,4.0,2025-10-19,0.20958646616541354
4,0,6.0,4.0,2025-10-19,0.3
4,1,5.0,2.0,2025-10-19,0.33070866141732286
4,1,5.0,3.0,2025-10-19,0.29707112970711297
4,1,5.0,4.0,2025-10-19,0.24736842105263157
4,1,2.0,1.0,2025-10-19,0.26126126126126126
4,1,2.0,2.0,2025-10-19,0.2048780487804878
4,1,2.0,3.0,2025-10-19,0.23348017621145375
4,1,2.0,4.0,2025-10-19,0.18025751072961374
4,1,6.0,2.0,2025-10-19,0.2823529411764706
4,1,6.0,3.0,2025-10-19,0.2802547770700637
4,1,6.0,4.0,2025-10-19,0.25862068965517243
4,0,3.0,1.0,2025-10-19,0.37373737373737376
4,0,3.0,2.0,2025-10-19,0.32723577235772355
4,0,3.0,3.0,2025-10-19,0.2482394366197183
4,0,3.0,4.0,2025-10-19,0.1858267716535433
5,1,4.0,1.0,2025-10-19,0.3080568720379147
5,1,4.0,4.0,2025-10-19,0.28206806282722513
5,1,8.0,2.0,2025-10-19,0.2638888888888889
5,1,8.0,3.0,2025-10-19,0.3543307086614173
5,0,4.0,2.0,2025-10-19,0.30721966205837176
5,0,4.0,3.0,2025-10-19,0.2767950052029136
5,0,4.0,4.0,2025-10-19,0.23696682464454977
5,0,5.0,3.0,2025-10-19,0.3090909090909091
5,0,5.0,4.0,2025-10-19,0.24347826086956523
5,1,4.0,2.0,2025-10-19,0.30130293159609123
5,1,4.0,3.0,2025-10-19,0.30019880715705766
8,0,3.0,1.0,2025-10-19,0.28627450980392155
8,0,3.0,2.0,2025-10-19,0.2536997885835095
8,0,3.0,3.0,2025-10-19,0.21234119782214156
8,0,3.0,4.0,2025-10-19,0.1808695652173913
8,1,4.0,2.0,2025-10-19,0.29697766097240474
8,1,4.0,3.0,2025-10-19,0.2860780984719864
8,1,4.0,4.0,2025-10-19,0.21328125
8,1,5.0,1.0,2025-10-19,0.2676056338028169
8,1,5.0,2.0,2025-10-19,0.3390804597701149
8,1,5.0,3.0,2025-10-19,0.3279742765273312
8,1,5.0,4.0,2025-10-19,0.24311926605504589
8,0,4.0,1.0,2025-10-19,0.33399602385685884
8,0,4.0,2.0,2025-10-19,0.3054318788958148
8,0,4.0,3.0,2025-10-19,0.2548772813089994
8,0,4.0,4.0,2025-10-19,0.19203629032258066
4,1,3.0,1.0,2025-10-25,0.23809523809523808
4,1,3.0,2.0,2025-10-25,0.24305555555555555
4,1,3.0,3.0,2025-10-25,0.22857142857142856
4,1,3.0,4.0,2025-10-25,0.21621621621621623
4,0,3.0,1.0,2025-10-25,0.375
4,0,3.0,2.0,2025-10-25,0.32595573440643866
4,0,3.0,3.0,2025-10-25,0.25
4,0,3.0,4.0,2025-10-25,0.1859375
4,0,4.0,1.0,2025-10-25,0.366120218579235
4,1,2.0,1.0,2025-10-25,0.25892857142857145
4,1,2.0,4.0,2025-10-25,0.17721518987341772
4,0,4.0,2.0,2025-10-25,0.33608247422680415
4,0,4.0,3.0,2025-10-25,0.2785714285714286
4,0,4.0,4.0,2025-10-25,0.23180076628352492
4,1,5.0,1.0,2025-10-25,0.3023255813953488
4,1,5.0,2.0,2025-10-25,0.328125
4,1,5.0,3.0,2025-10-25,0.29918032786885246
4,1,5.0,4.0,2025-10-25,0.24479166666666666
4,1,4.0,1.0,2025-10-25,0.25510204081632654
4,1,4.0,2.0,2025-10-25,0.28045977011494255
4,1,4.0,3.0,2025-10-25,0.2793733681462141
4,1,4.0,4.0,2025-10-25,0.2080223880597015
5,1,4.0,2.0,2025-10-25,0.3008130081300813
5,1,5.0,4.0,2025-10-25,0.3052959501557632
5,1,4.0,1.0,2025-10-25,0.3113207547169811
5,1,4.0,3.0,2025-10-25,0.3005952380952381
5,0,4.0,2.0,2025-10-25,0.30627871362940273
5,1,4.0,4.0,2025-10-25,0.2820846905537459
5,0,4.0,3.0,2025-10-25,0.2766839378238342
5,0,4.0,4.0,2025-10-25,0.2367182246133154
8,0,4.0,1.0,2025-10-25,0.3326732673267327
8,1,8.0,2.0,2025-10-25,0.24390243902439024
8,1,8.0,3.0,2025-10-25,0.30434782608695654
8,1,8.0,4.0,2025-10-25,0.19230769230769232
8,0,4.0,2.0,2025-10-25,0.30612244897959184
8,0,4.0,3.0,2025-10-25,0.2551594746716698
8,0,4.0,4.0,2025-10-25,0.191904047976012
8,0,5.0,1.0,2025-10-25,0.32608695652173914
8,0,5.0,2.0,2025-10-25,0.3082191780821918
8,0,5.0,3.0,2025-10-25,0.27896995708154504
8,0,5.0,4.0,2025-10-25,0.22686567164179106
8,1,4.0,1.0,2025-10-25,0.32679738562091504
8,1,4.0,2.0,2025-10-25,0.3
8,1,4.0,3.0,2025-10-25,0.2860738255033557
8,1,4.0,4.0,2025-10-25,0.21223857474825716
4,0,3.0,1.0,2025-10-26,0.373134328358209
4,0,4.0,2.0,2025-10-26,0.33539094650205764
4,0,4.0,3.0,2025-10-26,0.2818696883852691
4,0,4.0,4.0,2025-10-26,0.23098859315589354
4,1,4.0,1.0,2025-10-26,0.25125628140703515
4,1,4.0,2.0,2025-10-26,0.2818181818181818
4,1,4.0,3.0,2025-10-26,0.28
4,1,4.0,4.0,2025-10-26,0.20852641334569044
4,1,5.0,2.0,2025-10-26,0.3181818181818182
4,1,5.0,3.0,2025-10-26,0.29959514170040485
4,1,5.0,4.0,2025-10-26,0.24296675191815856
4,1,2.0,1.0,2025-10-26,0.25663716814159293
4,1,2.0,2.0,2025-10-26,0.20673076923076922
4,1,2.0,3.0,2025-10-26,0.23376623376623376
4,1,2.0,4.0,2025-10-26,0.175
4,0,3.0,2.0,2025-10-26,0.3273809523809524
4,0,3.0,3.0,2025-10-26,0.25215889464594127
4,0,3.0,4.0,2025-10-26,0.18818040435458788
3,0,4.0,1.0,2025-11-08,0.33793103448275863
3,0,4.0,4.0,2025-11-08,0.2021604938271605
3,0,3.0,1.0,2025-11-08,0.373015873015873
3,1,4.0,2.0,2025-11-08,0.24848484848484848
3,1,4.0,3.0,2025-11-08,0.2727272727272727
3,1,4.0,4.0,2025-11-08,0.24820143884892087
3,0,3.0,2.0,2025-11-08,0.25193798449612403
3,0,3.0,3.0,2025-11-08,0.2662337662337662
3,0,3.0,4.0,2025-11-08,0.21574344023323616
3,1,5.0,1.0,2025-11-08,0.17391304347826086
3,1,5.0,3.0,2025-11-08,0.24623115577889448
3,1,5.0,4.0,2025-11-08,0.23745819397993312
3,1,3.0,1.0,2025-11-08,0.3103448275862069
3,1,3.0,2.0,2025-11-08,0.2857142857142857
3,1,3.0,3.0,2025-11-08,0.2576112412177986
3,1,3.0,4.0,2025-11-08,0.2075098814229249
3,0,4.0,2.0,2025-11-08,0.33641975308641975
3,0,4.0,3.0,2025-11-08,0.2435129740518962
5,0,4.0,1.0,2025-11-08,0.27983539094650206
5,1,5.0,3.0,2025-11-08,0.35874439461883406
5,0,3.0,2.0,2025-11-08,0.3181818181818182
5,0,3.0,3.0,2025-11-08,0.24358974358974358
5,1,5.0,4.0,2025-11-08,0.3065015479876161
5,0,5.0,1.0,2025-11-08,0.13333333333333333
5,0,5.0,3.0,2025-11-08,0.31221719457013575
5,0,5.0,4.0,2025-11-08,0.24566473988439305
5,0,4.0,2.0,2025-11-08,0.3053435114503817
5,0,4.0,3.0,2025-11-08,0.27714581178903824
5,0,4.0,4.0,2025-11-08,0.23691275167785236
5,1,4.0,1.0,2025-11-08,0.30985915492957744
5,1,4.0,2.0,2025-11-08,0.3014586709886548
5,1,4.0,3.0,2025-11-08,0.2997032640949555
5,1,4.0,4.0,2025-11-08,0.28163530175210905
8,1,4.0,2.0,2025-11-08,0.30103359173126615
8,1,8.0,2.0,2025-11-08,0.24444444444444444
8,1,8.0,3.0,2025-11-08,0.3194444444444444
8,1,8.0,4.0,2025-11-08,0.1875
8,0,4.0,1.0,2025-11-08,0.3333333333333333
8,0,4.0,2.0,2025-11-08,0.3027121609798775
8,0,4.0,3.0,2025-11-08,0.2571428571428571
8,0,4.0,4.0,2025-11-08,0.1918489065606362
8,1,4.0,1.0,2025-11-08,0.3258064516129032
8,1,4.0,3.0,2025-11-08,0.286783042394015
8,1,4.0,4.0,2025-11-08,0.21170130869899922
8,0,3.0,1.0,2025-11-08,0.2868217054263566
8,0,3.0,2.0,2025-11-08,0.25210084033613445
8,0,3.0,3.0,2025-11-08,0.21402877697841727
8,1,5.0,2.0,2025-11-08,0.3352272727272727
8,1,5.0,3.0,2025-11-08,0.3280757097791798
8,1,5.0,4.0,2025-11-08,0.24145785876993167
3,0,3.0,1.0,2025-11-09,0.375
3,1,7.0,2.0,2025-11-09,0.3333333333333333
3,1,7.0,3.0,2025-11-09,0.36180904522613067
3,1,7.0,4.0,2025-11-09,0.2696629213483146
3,1,6.0,2.0,2025-11-09,0.17307692307692307
3,1,6.0,3.0,2025-11-09,0.3269230769230769
3,1,6.0,4.0,2025-11-09,0.19760479041916168
3,1,4.0,1.0,2025-11-09,0.24285714285714285
3,1,4.0,2.0,2025-11-09,0.2469879518072289
3,1,4.0,3.0,2025-11-09,0.27459016393442626
3,1,4.0,4.0,2025-11-09,0.24468085106382978
3,0,4.0,1.0,2025-11-09,0.3356164383561644
3,0,4.0,2.0,2025-11-09,0.3384146341463415
3,0,4.0,3.0,2025-11-09,0.2450592885375494
3,0,4.0,4.0,2025-11-09,0.20121951219512196
3,1,3.0,1.0,2025-11-09,0.3108108108108108
3,1,3.0,2.0,2025-11-09,0.2835820895522388
3,1,3.0,3.0,2025-11-09,0.2648401826484018
3,1,3.0,4.0,2025-11-09,0.20656370656370657
5,1,4.0,1.0,2025-11-09,0.308411214953271
5,1,4.0,2.0,2025-11-09,0.30210016155088854
5,0,4.0,3.0,2025-11-09,0.27789256198347106
5,0,4.0,4.0,2025-11-09,0.23643670462156732
5,0,3.0,3.0,2025-11-09,0.25316455696202533
5,0,4.0,1.0,2025-11-09,0.2793522267206478
5,0,4.0,2.0,2025-11-09,0.3074581430745814
5,1,5.0,2.0,2025-11-09,0.27906976744186046
5,1,5.0,3.0,2025-11-09,0.35555555555555557
5,1,5.0,4.0,2025-11-09,0.3076923076923077
5,1,6.0,3.0,2025-11-09,0.35795454545454547
5,1,6.0,4.0,2025-11-09,0.2948717948717949
5,1,4.0,3.0,2025-11-09,0.30009871668311944
5,1,4.0,4.0,2025-11-09,0.28266494178525226
8,1,5.0,2.0,2025-11-09,0.3333333333333333
8,1,5.0,3.0,2025-11-09,0.329153605015674
8,1,5.0,4.0,2025-11-09,0.24434389140271492
8,1,6.0,2.0,2025-11-09,0.32231404958677684
8,1,6.0,3.0,2025-11-09,0.329004329004329
8,1,6.0,4.0,2025-11-09,0.26150121065375304
8,0,3.0,1.0,2025-11-09,0.2857142857142857
8,0,3.0,2.0,2025-11-09,0.25260960334029225
8,0,3.0,3.0,2025-11-09,0.21364452423698385
8,0,3.0,4.0,2025-11-09,0.18166089965397925
8,0,4.0,1.0,2025-11-09,0.3326848249027237
8,0,4.0,2.0,2025-11-09,0.3006932409012132
8,0,4.0,3.0,2025-11-09,0.2587584511370621
8,0,4.0,4.0,2025-11-09,0.19120553359683795
8,1,4.0,1.0,2025-11-09,0.3249211356466877
8,1,4.0,2.0,2025-11-09,0.3006451612903226
8,1,4.0,3.0,2025-11-09,0.2871287128712871
8,1,4.0,4.0,2025-11-09,0.2124904798172125
3,1,5.0,2.0,2025-11-15,0.29927007299270075
3,1,5.0,3.0,2025-11-15,0.245
3,1,5.0,4.0,2025-11-15,0.23841059602649006
3,0,6.0,4.0,2025-11-15,0.28205128205128205
3,1,6.0,3.0,2025-11-15,0.3238095238095238
3,1,6.0,4.0,2025-11-15,0.2
3,1,4.0,1.0,2025-11-15,0.23943661971830985
3,1,4.0,2.0,2025-11-15,0.24260355029585798
3,1,4.0,3.0,2025-11-15,0.27125506072874495
3,1,4.0,4.0,2025-11-15,0.24381625441696114
3,0,4.0,2.0,2025-11-15,0.33636363636363636
3,0,4.0,3.0,2025-11-15,0.24509803921568626
3,0,4.0,4.0,2025-11-15,0.19909502262443438
3,0,3.0,1.0,2025-11-15,0.3769230769230769
3,0,3.0,2.0,2025-11-15,0.2537878787878788
3,0,3.0,3.0,2025-11-15,0.26366559485530544
3,0,3.0,4.0,2025-11-15,0.21306818181818182
3,1,3.0,1.0,2025-11-15,0.30666666666666664
3,1,3.0,2.0,2025-11-15,0.2782608695652174
3,1,3.0,3.0,2025-11-15,0.2639821029082774
3,1,3.0,4.0,2025-11-15,0.20610687022900764
5,1,5.0,3.0,2025-11-15,0.35398230088495575
5,1,5.0,4.0,2025-11-15,0.308868501529052
5,1,8.0,2.0,2025-11-15,0.25675675675675674
5,1,8.0,3.0,2025-11-15,0.3533834586466165
5,1,8.0,4.0,2025-11-15,0.23076923076923078
5,1,4.0,2.0,2025-11-15,0.3022508038585209
5,1,4.0,3.0,2025-11-15,0.2999016715830875
5,0,4.0,1.0,2025-11-15,0.27710843373493976
5,0,4.0,2.0,2025-11-15,0.30757575757575756
5,0,4.0,3.0,2025-11-15,0.27852004110996914
5,0,4.0,4.0,2025-11-15,0.23470744680851063
5,1,4.0,1.0,2025-11-15,0.3101851851851852
5,1,4.0,4.0,2025-11-15,0.2834190231362468
8,0,4.0,1.0,2025-11-15,0.3320388349514563
8,0,4.0,2.0,2025-11-15,0.3031869078380706
8,0,4.0,3.0,2025-11-15,0.25943970767356883
8,0,4.0,4.0,2025-11-15,0.190850959173635
8,0,3.0,1.0,2025-11-15,0.28846153846153844
8,0,3.0,2.0,2025-11-15,0.25103734439834025
8,0,3.0,3.0,2025-11-15,0.2132616487455197
8,0,3.0,4.0,2025-11-15,0.1811965811965812
8,1,5.0,2.0,2025-11-15,0.32786885245901637
8,1,5.0,3.0,2025-11-15,0.3363914373088685
8,1,5.0,4.0,2025-11-15,0.24336283185840707
8,1,4.0,1.0,2025-11-15,0.328125
8,1,4.0,2.0,2025-11-15,0.29833546734955185
8,1,4.0,3.0,2025-11-15,0.28735632183908044
8,1,4.0,4.0,2025-11-15,0.21228203184230476
3,0,4.0,2.0,2025-11-16,0.33532934131736525
3,1,7.0,2.0,2025-11-16,0.33
3,1,7.0,3.0,2025-11-16,0.3613861386138614
3,1,7.0,4.0,2025-11-16,0.2690909090909091
3,0,3.0,1.0,2025-11-16,0.37593984962406013
3,0,3.0,2.0,2025-11-16,0.2546816479400749
3,0,3.0,3.0,2025-11-16,0.2601880877742947
3,0,3.0,4.0,2025-11-16,0.2140845070422535
3,1,3.0,1.0,2025-11-16,0.3051948051948052
3,1,3.0,2.0,2025-11-16,0.276657060518732
3,1,3.0,3.0,2025-11-16,0.26269315673289184
3,1,3.0,4.0,2025-11-16,0.20793950850661624
3,1,6.0,3.0,2025-11-16,0.3211009174311927
3,1,6.0,4.0,2025-11-16,0.20348837209302326
3,0,4.0,1.0,2025-11-16,0.3333333333333333
3,0,4.0,3.0,2025-11-16,0.2437619961612284
3,0,4.0,4.0,2025-11-16,0.2
3,1,5.0,3.0,2025-11-16,0.24378109452736318
3,1,5.0,4.0,2025-11-16,0.238562091503268
5,0,4.0,1.0,2025-11-16,0.276
5,0,4.0,2.0,2025-11-16,0.3092006033182504
5,0,4.0,3.0,2025-11-16,0.27942681678607983
5,0,4.0,4.0,2025-11-16,0.2339722405816259
5,1,4.0,1.0,2025-11-16,0.3073394495412844
5,1,4.0,2.0,2025-11-16,0.3014354066985646
5,1,4.0,3.0,2025-11-16,0.298828125
5,1,4.0,4.0,2025-11-16,0.2835249042145594
5,1,5.0,1.0,2025-11-16,0.30303030303030304
5,1,5.0,3.0,2025-11-16,0.3508771929824561
5,1,5.0,4.0,2025-11-16,0.3100303951367781
8,0,3.0,2.0,2025-11-16,0.25256673511293637
8,0,3.0,3.0,2025-11-16,0.21631205673758866
8,0,3.0,4.0,2025-11-16,0.17863105175292154
8,1,4.0,1.0,2025-11-16,0.32710280373831774
8,1,4.0,2.0,2025-11-16,0.29936305732484075
8,1,5.0,1.0,2025-11-16,0.2777777777777778
8,1,5.0,3.0,2025-11-16,0.3343465045592705
8,0,4.0,1.0,2025-11-16,0.32884615384615384
8,0,4.0,2.0,2025-11-16,0.30264279624893436
8,0,4.0,3.0,2025-11-16,0.2599758162031439
8,0,4.0,4.0,2025-11-16,0.1903827281648675
8,1,6.0,1.0,2025-11-16,0.22727272727272727
8,1,6.0,2.0,2025-11-16,0.319672131147541
8,1,6.0,3.0,2025-11-16,0.3275862068965517
8,1,6.0,4.0,2025-11-16,0.2631578947368421
8,1,4.0,3.0,2025-11-16,0.28711256117455136
8,1,4.0,4.0,2025-11-16,0.2132132132132132
3,0,4.0,3.0,2025-11-22,0.24427480916030533
3,1,7.0,2.0,2025-11-22,0.33653846153846156
3,1,7.0,3.0,2025-11-22,0.35609756097560974
3,1,7.0,4.0,2025-11-22,0.2697841726618705
3,1,8.0,2.0,2025-11-22,0.15151515151515152
3,1,8.0,3.0,2025-11-22,0.35135135135135137
3,1,8.0,4.0,2025-11-22,0.3023255813953488
3,0,4.0,1.0,2025-11-22,0.32894736842105265
3,0,4.0,2.0,2025-11-22,0.3333333333333333
3,0,4.0,4.0,2025-11-22,0.2
3,1,4.0,2.0,2025-11-22,0.2411764705882353
3,1,4.0,3.0,2025-11-22,0.26587301587301587
3,1,4.0,4.0,2025-11-22,0.24482758620689654
3,0,3.0,2.0,2025-11-22,0.2527881040892193
3,0,3.0,3.0,2025-11-22,0.26153846153846155
3,0,3.0,4.0,2025-11-22,0.21448467966573817
3,1,5.0,1.0,2025-11-22,0.16901408450704225
3,1,5.0,2.0,2025-11-22,0.2971014492753623
3,1,5.0,3.0,2025-11-22,0.24757281553398058
3,1,5.0,4.0,2025-11-22,0.2379421221864952
3,1,3.0,1.0,2025-11-22,0.3032258064516129
3,1,3.0,3.0,2025-11-22,0.2631578947368421
3,1,3.0,4.0,2025-11-22,0.21092278719397364
8,0,3.0,1.0,2025-11-22,0.2932330827067669
8,0,3.0,2.0,2025-11-22,0.25153374233128833
8,0,3.0,3.0,2025-11-22,0.2147887323943662
8,0,3.0,4.0,2025-11-22,0.17803660565723795
8,1,3.0,1.0,2025-11-22,0.18888888888888888
8,1,3.0,2.0,2025-11-22,0.1870967741935484
8,1,3.0,3.0,2025-11-22,0.2074688796680498
8,1,3.0,4.0,2025-11-22,0.19123505976095617
8,1,4.0,1.0,2025-11-22,0.32608695652173914
8,1,4.0,4.0,2025-11-22,0.2136431784107946
8,0,4.0,1.0,2025-11-22,0.32695984703632885
8,0,4.0,2.0,2025-11-22,0.30390492359932086
8,0,4.0,3.0,2025-11-22,0.26110444177671066
8,0,4.0,4.0,2025-11-22,0.18929440389294405
