日付,race_id,馬番,馬名,jyo,race_no,距離,馬場,馬場状態,クラス,推奨ランク,妙味,妙味軸,乖離,買い指数,購入推奨,人気,単勝オッズ,勝ち確率,連対確率,複勝確率,3着内確率,単勝期待値,MF予測順位,MF勝ち確率,MF複勝率,MF複勝順位,予測順位,連対順位,複勝順位,能力_勝負,能力_安定,能力_末脚,能力_先行,能力_距離,能力_実績,着順,単勝,複勝,model版,MF版,較正版,1着,2着内,3着内,確定単勝オッズ,確定人気,オッズ変化率
2026-08-16,202607020808,15,メイショウタムシバ,中京,8,1400,ダート,良,2勝クラス,△,★,,4.0,40,見送り,8.0,18.2,0.0258727632872168,0.0720613773943554,0.2523764175116789,0.2523764175116789,-0.529115708172653,10.0,0.0258727632872168,0.2809839167455062,4.0,9,8.0,9.0,47.0,81.0,25.0,19.0,12.0,44.0,1.0,1890.0,370.0,2026-08-03,2026-08-14,2026-08-04,1,1,1,18.9,9.0,3.8
2026-08-16,202607020808,12,ラインジーク,中京,8,1400,ダート,良,2勝クラス,▲,,◎妙,-1.0,40,見送り,2.0,5.0,0.2757496684886951,0.4833926530093949,0.4833926530093949,0.4833926530093949,0.3787483424434754,1.0,0.2757496684886951,0.3525896414342629,3.0,3,3.0,2.0,100.0,100.0,81.0,38.0,100.0,91.0,12.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,6.3,3.0,26.0
2026-08-16,202607020808,7,ラピダリア,中京,8,1400,ダート,良,2勝クラス,,,,1.0,40,見送り,16.0,156.8,0.0,0.0216938133223295,0.0368487436152768,0.0368487436152768,-1.0,15.0,0.0,0.041025641025641,15.0,16,16.0,15.0,9.0,9.0,44.0,100.0,25.0,19.0,10.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,206.1,15.0,31.4
2026-08-16,202607020808,11,ワンダーカモン,中京,8,1400,ダート,良,2勝クラス,,,,2.0,40,見送り,11.0,31.8,0.0258727632872168,0.0830439820139647,0.145718880142218,0.145718880142218,-0.1772461274665036,9.0,0.0258727632872168,0.1622364802933089,9.0,13,11.0,11.0,47.0,50.0,62.0,75.0,56.0,34.0,15.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,40.7,11.0,28.0
2026-08-16,202601010812,6,アスクデッドヒート,札幌,12,2600,芝,良,2勝クラス,○,,,4.0,40,見送り,6.0,23.2,0.140118869669782,0.3011067755989337,0.4743741175122665,0.4743741175122665,2.250757776338944,2.0,0.140118869669782,0.273972602739726,2.0,5,6.0,6.0,93.0,89.0,61.0,71.0,86.0,36.0,7.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,15.9,4.0,-31.5
2026-08-16,202601010812,3,ゲンジ,札幌,12,2600,芝,良,2勝クラス,,,,-1.0,40,見送り,4.0,21.8,0.0918448764043589,0.2230732025075577,0.2809068731611364,0.2809068731611364,1.0022183056150258,4.0,0.0918448764043589,0.1622364802933089,5.0,4,4.0,4.0,75.0,71.0,79.0,64.0,71.0,50.0,5.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,19.3,5.0,-11.5
2026-08-16,202601010812,9,サラトガチップス,札幌,12,2600,芝,良,2勝クラス,△,,,-1.0,40,見送り,3.0,19.5,0.0630945194220278,0.2066554344948418,0.3382969949932061,0.3382969949932061,0.230343128729543,6.0,0.0630945194220278,0.1953818827708703,4.0,3,3.0,3.0,61.0,79.0,61.0,57.0,93.0,68.0,6.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,14.1,3.0,-27.7
2026-08-16,202601010812,12,ジュンツバメガエシ,札幌,12,2600,芝,良,2勝クラス,▲,,,-1.0,40,見送り,2.0,8.4,0.1144032671001664,0.2885475338909127,0.4743741175122665,0.4743741175122665,-0.0390125563586019,3.0,0.1144032671001664,0.273972602739726,3.0,2,2.0,2.0,86.0,89.0,100.0,7.0,79.0,29.0,2.0,,140.0,2026-08-03,2026-08-14,2026-08-04,0,1,1,9.3,2.0,10.7
2026-08-16,202601010812,2,ダノンヒストリー,札幌,12,2600,芝,良,2勝クラス,◎,,,0.0,40,見送り,1.0,1.2,0.3026648092297668,0.3193024450158165,0.4865139660257073,0.4865139660257073,-0.6368022289242798,1.0,0.3026648092297668,0.2809839167455062,1.0,1,1.0,1.0,100.0,100.0,86.0,14.0,100.0,100.0,1.0,120.0,110.0,2026-08-03,2026-08-14,2026-08-04,1,1,1,1.2,1.0,0.0
2026-08-16,202601010812,10,ドッビアーコ,札幌,12,2600,芝,良,2勝クラス,,,,0.0,40,見送り,13.0,170.7,0.0,0.0161691245327277,0.0174235524922744,0.0174235524922744,-1.0,13.0,0.0,0.010062893081761,13.0,12,13.0,14.0,11.0,11.0,7.0,21.0,14.0,57.0,8.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,221.2,13.0,29.6
2026-08-16,202601010812,5,パープルクラウド,札幌,12,2600,芝,良,2勝クラス,,,,0.0,40,見送り,14.0,252.2,0.0,0.0083023817926821,0.0174235524922744,0.0174235524922744,-1.0,14.0,0.0,0.010062893081761,14.0,10,14.0,13.0,11.0,11.0,18.0,79.0,7.0,43.0,14.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,313.9,14.0,24.5
2026-08-16,202601010812,7,ブリヤディアマンテ,札幌,12,2600,芝,良,2勝クラス,,,,0.0,40,見送り,12.0,149.0,0.0105957388320959,0.0243706302691938,0.0375627852348297,0.0375627852348297,0.5787650859822968,12.0,0.0105957388320959,0.021694214876033,12.0,14,12.0,12.0,21.0,21.0,36.0,100.0,21.0,79.0,4.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,156.4,12.0,5.0
2026-08-16,202601010812,4,マイネルゼウス,札幌,12,2600,芝,良,2勝クラス,×,,,0.0,40,見送り,8.0,39.4,0.037370622938401,0.1239182905190604,0.1631425298359964,0.1631425298359964,0.4724025437730015,8.0,0.037370622938401,0.0942222222222222,8.0,9,9.0,8.0,46.0,54.0,50.0,50.0,57.0,7.0,12.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,45.9,8.0,16.5
2026-08-16,202601010812,11,ライフセービング,札幌,12,2600,芝,良,2勝クラス,,,,0.0,40,見送り,10.0,57.2,0.0237986388193064,0.0604666302085863,0.1208758954151539,0.1208758954151539,0.3612821404643274,11.0,0.0237986388193064,0.0698113207547169,10.0,13,11.0,11.0,32.0,39.0,93.0,86.0,36.0,21.0,10.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,54.7,10.0,-4.4
2026-08-16,202601010812,13,ラーシャローム,札幌,12,2600,芝,良,2勝クラス,,,,-1.0,40,見送り,5.0,22.7,0.0918448764043589,0.1781798631782385,0.216170847853014,0.216170847853014,1.0848786943789483,5.0,0.0918448764043589,0.1248484848484848,6.0,7,5.0,5.0,75.0,64.0,18.0,93.0,64.0,89.0,3.0,,270.0,2026-08-03,2026-08-14,2026-08-04,0,0,1,25.0,7.0,10.1
2026-08-16,202601010812,14,リアルファインド,札幌,12,2600,芝,良,2勝クラス,,,,0.0,40,見送り,9.0,53.1,0.037370622938401,0.0719472365167884,0.1208758954151539,0.1208758954151539,0.984380078029096,9.0,0.037370622938401,0.0698113207547169,9.0,6,8.0,9.0,46.0,39.0,43.0,29.0,50.0,89.0,13.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,47.3,9.0,-10.9
2026-08-16,202601010812,1,レイデラティエラ,札幌,12,2600,芝,良,2勝クラス,,,,-4.0,40,見送り,7.0,25.7,0.0630945194220278,0.0818450163467087,0.0889163422207239,0.0889163422207239,0.6215291491461157,7.0,0.0630945194220278,0.051353226925746,11.0,8,7.0,7.0,61.0,29.0,71.0,36.0,29.0,14.0,9.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,20.1,6.0,-21.8
2026-08-16,202601010812,8,レイデラルース,札幌,12,2600,芝,良,2勝クラス,,,,4.0,40,見送り,11.0,85.0,0.0237986388193064,0.096115435127952,0.1631425298359964,0.1631425298359964,1.0228842996410457,10.0,0.0237986388193064,0.0942222222222222,7.0,11,10.0,10.0,32.0,54.0,29.0,43.0,43.0,68.0,11.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,99.9,11.0,17.5
2026-08-16,202604020809,2,アウスヴァール,新潟,9,2850,芝,良,未勝利,▲,,◎妙,-2.0,40,見送り,1.0,3.6,0.2121903233494738,0.2893723137957225,0.4231969933574616,0.4231969933574616,-0.2361148359418942,1.0,0.2121903233494738,0.1770726714431934,3.0,1,1.0,1.0,96.0,83.0,100.0,8.0,85.0,83.0,4.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,3.7,2.0,2.8
2026-08-16,202604020809,8,クラリティー,新潟,9,2850,芝,良,未勝利,,,,0.0,40,見送り,10.0,46.5,0.0159145785452553,0.0575724018341348,0.0575724018341348,0.0575724018341348,-0.2599720976456249,10.0,0.0159145785452553,0.021694214876033,10.0,10,10.0,10.0,25.0,25.0,8.0,50.0,,21.0,,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,71.1,10.0,52.9
2026-08-16,202604020809,10,サミアド,新潟,9,2850,芝,良,未勝利,,,,-3.0,40,見送り,9.0,42.1,0.0,0.0056123248278734,0.0056123248278734,0.0056123248278734,-1.0,12.0,0.0,0.0,12.0,11,11.0,11.0,8.0,8.0,25.0,25.0,10.0,92.0,,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,74.7,11.0,77.4
2026-08-16,202604020809,3,ジロラータ,新潟,9,2850,芝,良,未勝利,,,,-1.0,40,見送り,7.0,23.0,0.071437518471704,0.0868603507587988,0.1227322717675897,0.1227322717675897,0.6430629248491937,8.0,0.071437518471704,0.051353226925746,8.0,8,7.0,7.0,54.0,42.0,42.0,92.0,55.0,21.0,8.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,25.7,8.0,11.7
2026-08-16,202604020809,7,スペイドアン,新潟,9,2850,芝,良,未勝利,,,,-1.0,40,見送り,8.0,23.4,0.0269455368838591,0.0550360319602451,0.0707388392274543,0.0707388392274543,-0.369474436917697,9.0,0.0269455368838591,0.0295983086680761,9.0,7,8.0,9.0,33.0,33.0,33.0,17.0,20.0,100.0,9.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,23.9,7.0,2.1
2026-08-16,202604020809,9,セイウンビッグバン,新潟,9,2850,芝,良,未勝利,○,★,,3.0,40,見送り,5.0,7.5,0.1039895400546803,0.2338340957442032,0.4231969933574616,0.4231969933574616,-0.2200784495898975,4.0,0.1039895400546803,0.1770726714431934,2.0,5,5.0,5.0,75.0,83.0,79.0,83.0,40.0,42.0,6.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,8.1,5.0,8.0
2026-08-16,202604020809,11,タイセイレスポンス,新潟,9,2850,芝,良,未勝利,,,,-2.0,40,見送り,4.0,6.3,0.071437518471704,0.2030525282599863,0.3422116791792025,0.3422116791792025,-0.5499436336282644,5.0,0.071437518471704,0.1431870669745958,6.0,3,3.0,3.0,54.0,58.0,58.0,58.0,70.0,75.0,7.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,6.3,4.0,0.0
2026-08-16,202604020809,6,ノーブルクライ,新潟,9,2850,芝,良,未勝利,◎,,,1.0,40,見送り,2.0,3.8,0.2121903233494738,0.4232615851996069,0.5236919780267412,0.5236919780267412,-0.1936767712719994,2.0,0.2121903233494738,0.2191214470284237,1.0,2,2.0,2.0,96.0,100.0,79.0,75.0,55.0,58.0,5.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,3.5,1.0,-7.9
2026-08-16,202604020809,5,ビジューブリランテ,新潟,9,2850,芝,良,未勝利,,,,-2.0,40,見送り,3.0,6.1,0.13102280874787,0.2951488520659893,0.387739057153444,0.387739057153444,-0.2007608666379928,3.0,0.13102280874787,0.1622364802933089,5.0,4,4.0,4.0,83.0,67.0,92.0,42.0,100.0,50.0,1.0,590.0,220.0,2026-08-03,2026-08-14,2026-08-04,1,1,1,5.9,3.0,-3.3
2026-08-16,202604020809,12,プレミアブルー,新潟,9,2850,芝,良,未勝利,×,,,4.0,40,見送り,11.0,50.4,0.071437518471704,0.0846088088137054,0.1910075479102138,0.1910075479102138,2.600450930973885,7.0,0.071437518471704,0.0799207397622192,7.0,9,9.0,8.0,54.0,50.0,58.0,100.0,30.0,21.0,3.0,,1030.0,2026-08-03,2026-08-14,2026-08-04,0,0,1,50.0,9.0,-0.8
2026-08-16,202604020809,4,メイショウトム,新潟,9,2850,芝,良,未勝利,△,,,2.0,40,見送り,6.0,9.3,0.071437518471704,0.2333369374567933,0.4231969933574616,0.4231969933574616,-0.3356310782131521,6.0,0.071437518471704,0.1770726714431934,4.0,6,6.0,6.0,54.0,83.0,58.0,33.0,85.0,67.0,2.0,,250.0,2026-08-03,2026-08-14,2026-08-04,0,1,1,8.3,6.0,-10.8
2026-08-16,202604020809,1,ラッキーダンス,新潟,9,2850,芝,良,未勝利,,,,1.0,40,見送り,12.0,91.7,0.011996815182571,0.0323037692829404,0.0404392929110296,0.0404392929110296,0.1001079522417638,11.0,0.011996815182571,0.0169204737732656,11.0,12,12.0,12.0,17.0,17.0,17.0,67.0,,21.0,,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,128.2,12.0,39.8
2026-08-16,202607020809,9,オープンザパンドラ,中京,9,2200,芝,良,未勝利,×,,,4.0,40,見送り,9.0,31.6,0.0493194655979378,0.1269264262349399,0.2114732748987342,0.2114732748987342,0.5584951128948357,7.0,0.0493194655979378,0.1168353265869365,5.0,10,9.0,9.0,61.0,78.0,74.0,53.0,60.0,53.0,3.0,,630.0,2026-08-03,2026-08-14,2026-08-04,0,0,1,34.7,9.0,9.8
2026-08-16,202607020809,8,グランシャン,中京,9,2200,芝,良,未勝利,,,,-2.0,40,見送り,7.0,27.5,0.0292117155224817,0.1001546805761401,0.1214573945179825,0.1214573945179825,-0.1966778231317516,11.0,0.0292117155224817,0.0671031096563011,9.0,5,7.0,7.0,44.0,58.0,12.0,29.0,100.0,53.0,10.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,30.1,8.0,9.5
2026-08-16,202607020809,7,グリミスティ,中京,9,2200,芝,良,未勝利,,,,-4.0,40,見送り,12.0,52.4,0.0109872028852639,0.0213996207356113,0.0213996207356113,0.0213996207356113,-0.42427056881217,14.0,0.0109872028852639,0.010062893081761,16.0,15,14.0,12.0,31.0,17.0,44.0,6.0,20.0,53.0,8.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,61.7,12.0,17.7
2026-08-16,202607020809,2,ゴールドアベニュー,中京,9,2200,芝,良,未勝利,,,,3.0,40,見送り,16.0,117.6,0.0082824337454553,0.0288520118772667,0.0392667765838599,0.0392667765838599,-0.0259857915344527,15.0,0.0082824337454553,0.021694214876033,13.0,18,17.0,16.0,17.0,31.0,44.0,65.0,7.0,53.0,9.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,167.5,16.0,42.4
2026-08-16,202607020809,4,ジャスティンレビン,中京,9,2200,芝,良,未勝利,,,,2.0,40,見送り,10.0,43.9,0.0493194655979378,0.0913523345215845,0.1214573945179825,0.1214573945179825,1.165124539749471,9.0,0.0493194655979378,0.0671031096563011,8.0,8,10.0,10.0,61.0,58.0,53.0,47.0,33.0,53.0,11.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,45.9,10.0,4.6
2026-08-16,202607020809,12,スクランプシャス,中京,9,2200,芝,良,未勝利,,,,1.0,40,見送り,8.0,30.6,0.0493194655979378,0.1182458080068151,0.1446574513340363,0.1446574513340363,0.509175647296898,6.0,0.0493194655979378,0.0799207397622192,7.0,9,8.0,8.0,61.0,67.0,74.0,35.0,47.0,53.0,2.0,,500.0,2026-08-03,2026-08-14,2026-08-04,0,1,1,24.1,7.0,-21.2
2026-08-16,202607020809,16,スマートエラン,中京,9,2200,芝,良,未勝利,○,,◎妙,1.0,40,見送り,3.0,8.7,0.207793593197197,0.3417604437495269,0.50858409698398,0.50858409698398,0.8078042608156137,1.0,0.207793593197197,0.2809839167455062,2.0,2,2.0,3.0,100.0,94.0,94.0,18.0,83.0,53.0,15.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,6.4,3.0,-26.4
2026-08-16,202607020809,5,スミヨン,中京,9,2200,芝,良,未勝利,,,,3.0,40,見送り,14.0,102.2,0.0493194655979378,0.0767867858229663,0.0767867858229663,0.0767867858229663,4.040449384109247,8.0,0.0493194655979378,0.0318091451292246,11.0,12,12.0,15.0,61.0,50.0,,,,,12.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,155.8,15.0,52.4
2026-08-16,202607020809,13,タイセイグローバル,中京,9,2200,芝,良,未勝利,,,,1.0,40,見送り,11.0,51.4,0.0493194655979378,0.0725003478935559,0.0742568785996121,0.0742568785996121,1.5350205317340049,10.0,0.0493194655979378,0.041025641025641,10.0,11,11.0,11.0,61.0,44.0,62.0,71.0,70.0,53.0,5.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,59.2,11.0,15.2
2026-08-16,202607020809,14,ダノンオブアイデア,中京,9,2200,芝,良,未勝利,,,,-2.0,40,見送り,4.0,10.3,0.0717929269240172,0.1432481515939712,0.1705432978504424,0.1705432978504424,-0.2605328526826219,5.0,0.0717929269240172,0.0942222222222222,6.0,3,4.0,4.0,78.0,72.0,62.0,12.0,53.0,53.0,17.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,9.5,4.0,-7.8
2026-08-16,202607020809,1,デルマトカチ,中京,9,2200,芝,良,未勝利,,,,5.0,40,見送り,17.0,186.5,0.0186028225474802,0.0531575636209198,0.0535732765795298,0.0535732765795298,2.4694264051050694,12.0,0.0186028225474802,0.0295983086680761,12.0,16,16.0,17.0,39.0,39.0,85.0,79.0,27.0,53.0,13.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,280.9,17.0,50.6
2026-08-16,202607020809,6,ナムラヴンダー,中京,9,2200,芝,良,未勝利,◎,,,1.0,40,見送り,2.0,3.1,0.1982672702361166,0.3461617675983771,0.7194724563847392,0.7194724563847392,-0.3853714622680383,2.0,0.1982672702361166,0.3974960876369327,1.0,4,3.0,2.0,94.0,100.0,100.0,41.0,93.0,53.0,4.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,3.4,2.0,9.7
2026-08-16,202607020809,17,ノチェブエナ,中京,9,2200,芝,良,未勝利,,,,-13.0,40,見送り,5.0,14.2,0.0082824337454553,0.0154850459369797,0.0182139513546218,0.0182139513546218,-0.8823894408145343,17.0,0.0082824337454553,0.010062893081761,18.0,7,6.0,6.0,17.0,6.0,18.0,97.0,,53.0,16.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,17.5,6.0,23.2
2026-08-16,202607020809,11,ブルーザー,中京,9,2200,芝,良,未勝利,▲,★,,3.0,40,見送り,6.0,15.2,0.0904563182880619,0.2049500168814974,0.3326443478471014,0.3326443478471014,0.3749360379785411,4.0,0.0904563182880619,0.1837802485284499,3.0,6,5.0,5.0,86.0,89.0,35.0,24.0,83.0,53.0,7.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,15.2,5.0,0.0
2026-08-16,202607020809,15,ヨシノサンキュー,中京,9,2200,芝,良,未勝利,,,,1.0,40,見送り,18.0,223.4,0.0,0.0182762956468426,0.0182762956468426,0.0182762956468426,-1.0,18.0,0.0,0.010062893081761,17.0,17,18.0,18.0,6.0,11.0,6.0,97.0,,53.0,18.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,340.3,18.0,52.3
2026-08-16,202607020809,18,レーヴドリュヌ,中京,9,2200,芝,良,未勝利,,,,0.0,40,見送り,15.0,105.5,0.0082824337454553,0.0219881384472177,0.0306262506914643,0.0306262506914643,-0.1262032398544623,16.0,0.0082824337454553,0.0169204737732656,15.0,14,15.0,14.0,17.0,22.0,85.0,59.0,40.0,53.0,14.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,136.7,14.0,29.6
2026-08-16,202607020809,3,ロイドウェバー,中京,9,2200,芝,良,未勝利,△,,,-3.0,40,見送り,1.0,2.6,0.0904563182880619,0.1818424229340532,0.320503556749989,0.320503556749989,-0.764813572451039,3.0,0.0904563182880619,0.1770726714431934,4.0,1,1.0,1.0,86.0,83.0,24.0,88.0,70.0,53.0,1.0,260.0,160.0,2026-08-03,2026-08-14,2026-08-04,1,1,1,2.6,1.0,0.0
2026-08-16,202607020809,10,ヴァンドゥーヴル,中京,9,2200,芝,良,未勝利,,,,-1.0,40,見送り,13.0,93.8,0.0109872028852639,0.0369121379217337,0.0392667765838599,0.0392667765838599,0.0305996306377567,13.0,0.0109872028852639,0.021694214876033,14.0,13,13.0,13.0,31.0,31.0,29.0,79.0,13.0,53.0,6.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,120.3,13.0,28.3
2026-08-16,202604020810,1,イサチルクイーン,新潟,10,1800,ダート,良,未勝利,,,,-1.0,40,見送り,4.0,7.6,0.0869549005201679,0.1636480752577466,0.2105010236429643,0.2105010236429643,-0.3391427560467237,6.0,0.0869549005201679,0.2191214470284237,5.0,6,5.0,5.0,70.0,73.0,14.0,11.0,92.0,54.0,4.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,9.0,5.0,18.4
2026-08-16,202604020810,14,カグヤヒメ,新潟,10,1800,ダート,良,未勝利,,,,-6.0,40,見送り,8.0,27.4,0.0,0.0129335962697447,0.0284338861267297,0.0284338861267297,-1.0,14.0,0.0,0.0295983086680761,14.0,8,8.0,10.0,10.0,13.0,7.0,25.0,8.0,54.0,12.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,31.2,9.0,13.9
2026-08-16,202604020810,15,カーボフリオ,新潟,10,1800,ダート,良,未勝利,◎,,,2.0,40,見送り,3.0,6.9,0.1576670176903528,0.3149526671316281,0.4139328354143691,0.4139328354143691,0.0879024220634345,2.0,0.1576670176903528,0.4308841843088418,1.0,3,2.0,3.0,93.0,97.0,57.0,50.0,100.0,54.0,5.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,7.2,3.0,4.3
2026-08-16,202604020810,3,シェリーシュシュ,新潟,10,1800,ダート,良,未勝利,,,,-6.0,40,見送り,7.0,27.0,0.0193714818743489,0.0537380099460556,0.0905154401664747,0.0905154401664747,-0.4769699893925795,11.0,0.0193714818743489,0.0942222222222222,13.0,7,7.0,6.0,27.0,20.0,96.0,71.0,69.0,54.0,8.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,36.8,11.0,36.3
2026-08-16,202604020810,7,ソフィアプルーマ,新潟,10,1800,ダート,良,未勝利,,,,-2.0,40,見送り,10.0,29.3,0.0193714818743489,0.0595384738864154,0.1375539664388777,0.1375539664388777,-0.432415581081577,13.0,0.0193714818743489,0.1431870669745958,12.0,10,9.0,11.0,27.0,27.0,50.0,79.0,27.0,54.0,6.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,28.4,8.0,-3.1
2026-08-16,202604020810,5,ディレクティオ,新潟,10,1800,ダート,良,未勝利,,,,-1.0,40,見送り,14.0,59.6,0.0,0.0075681906009469,0.0208407460815235,0.0208407460815235,-1.0,15.0,0.0,0.021694214876033,15.0,14,15.0,14.0,10.0,7.0,21.0,86.0,15.0,54.0,9.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,87.5,14.0,46.8
2026-08-16,202604020810,13,デルマザオウ,新潟,10,1800,ダート,良,未勝利,▲,,,-1.0,40,見送り,2.0,3.9,0.0869549005201679,0.2483483295129808,0.3725856048138072,0.3725856048138072,-0.660875887971345,4.0,0.0869549005201679,0.3878437047756874,3.0,2,3.0,2.0,70.0,87.0,29.0,43.0,81.0,54.0,3.0,,160.0,2026-08-03,2026-08-14,2026-08-04,0,0,1,4.0,2.0,2.6
2026-08-16,202604020810,11,ナイア,新潟,10,1800,ダート,良,未勝利,×,,,5.0,40,見送り,13.0,44.9,0.0869549005201679,0.1162425393018743,0.1765501778362156,0.1765501778362156,2.9042750333555403,5.0,0.0869549005201679,0.1837802485284499,8.0,13,13.0,13.0,70.0,57.0,,,,,15.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,60.1,13.0,33.9
2026-08-16,202604020810,6,ノアレジェンド,新潟,10,1800,ダート,良,未勝利,,,,5.0,40,見送り,15.0,72.5,0.0515030279928064,0.1101771377686111,0.1701064825167545,0.1701064825167545,2.733969529478467,9.0,0.0515030279928064,0.1770726714431934,10.0,15,14.0,15.0,43.0,43.0,64.0,100.0,,54.0,10.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,87.6,15.0,20.8
2026-08-16,202604020810,8,バイアブランカ,新潟,10,1800,ダート,良,未勝利,,,,5.0,40,見送り,12.0,41.7,0.0869549005201679,0.1321946111098583,0.1765501778362156,0.1765501778362156,2.626019351691004,7.0,0.0869549005201679,0.1837802485284499,7.0,9,12.0,12.0,70.0,57.0,36.0,25.0,54.0,54.0,13.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,46.5,12.0,11.5
2026-08-16,202604020810,9,バーヴァンシー,新潟,10,1800,ダート,良,未勝利,,,,-1.0,40,見送り,5.0,9.5,0.0515030279928064,0.100882105295171,0.1876953939575931,0.1876953939575931,-0.5107212340683388,10.0,0.0515030279928064,0.1953818827708703,6.0,5,4.0,4.0,43.0,67.0,86.0,93.0,62.0,54.0,7.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,8.9,4.0,-6.3
2026-08-16,202604020810,12,ベアエクスプレス,新潟,10,1800,ダート,良,未勝利,,,,-5.0,40,見送り,6.0,24.8,0.0193714818743489,0.0497281569475126,0.1558539596972595,0.1558539596972595,-0.5195872495161471,12.0,0.0193714818743489,0.1622364802933089,11.0,4,6.0,7.0,27.0,33.0,43.0,64.0,27.0,54.0,14.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,17.3,6.0,-30.2
2026-08-16,202604020810,2,ユーゲットミー,新潟,10,1800,ダート,良,未勝利,△,,,5.0,40,見送り,9.0,29.1,0.0869549005201679,0.1859263155674403,0.2748409875400915,0.2748409875400915,1.530387605136887,3.0,0.0869549005201679,0.2860962566844919,4.0,11,10.0,9.0,70.0,80.0,79.0,36.0,38.0,54.0,11.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,35.1,10.0,20.6
2026-08-16,202604020810,10,ラショナルポイント,新潟,10,1800,ダート,良,未勝利,○,,◎妙,-1.0,40,見送り,1.0,3.0,0.1594830775799799,0.3103098843243089,0.4139328354143691,0.4139328354143691,-0.5215507672600602,1.0,0.1594830775799799,0.4308841843088418,2.0,1,1.0,1.0,100.0,97.0,71.0,11.0,81.0,54.0,2.0,,150.0,2026-08-03,2026-08-14,2026-08-04,0,1,1,2.8,1.0,-6.7
2026-08-16,202604020810,4,ワイルドミュール,新潟,10,1800,ダート,良,未勝利,,,,2.0,40,見送り,11.0,31.5,0.0869549005201679,0.1338119070797047,0.1701064825167545,0.1701064825167545,1.73907936638529,8.0,0.0869549005201679,0.1770726714431934,9.0,12,11.0,8.0,70.0,43.0,96.0,57.0,46.0,54.0,1.0,1900.0,400.0,2026-08-03,2026-08-14,2026-08-04,1,1,1,19.0,7.0,-39.7
2026-08-16,202607020810,9,アーデルリーベ,中京,10,1800,ダート,良,1勝クラス,,,,1.0,40,見送り,12.0,41.6,0.0138038867871102,0.0427079157798703,0.1088141983947797,0.1088141983947797,-0.4257583096562144,11.0,0.0138038867871102,0.0942222222222222,11.0,14,12.0,12.0,34.0,34.0,81.0,31.0,30.0,50.0,6.0,,,2026-08-03,2026-08-14,2026-08-04,0,0,0,52.9,12.0,27.2
