父名,父_産駒数,父_勝率,父_連対率,父_複勝率,父_芝勝率,父_ダート勝率,父_短距離勝率,父_中距離勝率,父_長距離勝率,父_良馬場勝率,父_重馬場勝率,父_平均着順
キングリオ,16,0.0625,0.125,0.125,0.0,0.06666666666666667,,0.07142857142857142,0.0,0.1111111111111111,0.0,9.375
キンシャサノキセキ,4751,0.0589349610608293,0.1363923384550621,0.21658598189854766,0.048317046688382194,0.06565830182193194,0.0613835660928873,0.052770448548812667,0.07051282051282051,0.05965021861336665,0.06346967559943582,7.44348558198274
ギンザグリングラス,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.363636363636363
クラウンレガーロ,31,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,,0.0,0.0,9.225806451612904
クリエイターII,583,0.03945111492281304,0.08404802744425385,0.13893653516295026,0.0,0.045454545454545456,0.029411764705882353,0.04691358024691358,0.0,0.03350515463917526,0.05263157894736842,8.27958833619211
クリストワイニング,29,0.034482758620689655,0.034482758620689655,0.13793103448275862,0.05555555555555555,0.0,0.0,0.06666666666666667,,0.05555555555555555,0.0,10.275862068965518
クリソベリル,350,0.08285714285714285,0.1657142857142857,0.25142857142857145,0.0,0.0855457227138643,0.053763440860215055,0.09465020576131687,0.07142857142857142,0.0794979079497908,0.12121212121212122,6.8914285714285715
クリーンエコロジー,71,0.056338028169014086,0.11267605633802817,0.18309859154929578,0.05555555555555555,0.05714285714285714,0.06451612903225806,0.0,0.0,0.021739130434782608,0.16666666666666666,8.873239436619718
クレスコグランド,65,0.046153846153846156,0.13846153846153847,0.2,0.0,0.05263157894736842,0.0,0.0625,0.0,0.05128205128205128,0.0,8.415384615384616
クロフネ,2315,0.06393088552915767,0.13779697624190065,0.20907127429805616,0.07282913165266107,0.059962523422860715,0.052884615384615384,0.06628940986257073,0.08943089430894309,0.06764902880107167,0.05737704918032787,7.609935205183585
グァンチャーレ,63,0.06349206349206349,0.1111111111111111,0.15873015873015872,0.041666666666666664,0.07692307692307693,0.1,0.0,0.0,0.0784313725490196,0.0,8.65079365079365
グラスワンダー,443,0.045146726862302484,0.08577878103837472,0.12641083521444696,0.05357142857142857,0.03067484662576687,0.04093567251461988,0.04405286343612335,0.06666666666666667,0.053125,0.02040816326530612,9.148984198645598
グランデッツァ,110,0.03636363636363636,0.1,0.14545454545454545,0.028169014084507043,0.05128205128205128,0.01694915254237288,0.061224489795918366,0.0,0.057971014492753624,0.0,9.236363636363636
グランプリボス,879,0.048919226393629126,0.09783845278725825,0.15244596131968147,0.040892193308550186,0.05245901639344262,0.05,0.04696132596685083,0.05405405405405406,0.04498269896193772,0.04895104895104895,8.759954493742889
グレーターロンドン,641,0.11232449297971919,0.18876755070202808,0.2714508580343214,0.11482254697286012,0.10493827160493827,0.11278195488721804,0.109375,0.12727272727272726,0.11242603550295859,0.08,7.057722308892355
グロリアスノア,30,0.0,0.13333333333333333,0.2,0.0,0.0,0.0,0.0,,0.0,0.0,7.533333333333333
ケイムホーム,412,0.043689320388349516,0.08495145631067962,0.11893203883495146,0.028169014084507043,0.05185185185185185,0.038461538461538464,0.05333333333333334,0.08,0.039285714285714285,0.05263157894736842,9.298543689320388
ケープブランコ,733,0.03274215552523874,0.08458390177353342,0.1432469304229195,0.019736842105263157,0.04195804195804196,0.029045643153526972,0.03864734299516908,0.01282051282051282,0.04216867469879518,0.009708737864077669,8.653478854024556
コパノリチャード,150,0.04666666666666667,0.1,0.14,0.056338028169014086,0.0379746835443038,0.04672897196261682,0.04878048780487805,0.0,0.052083333333333336,0.03571428571428571,8.686666666666667
コパノリッキー,1667,0.0665866826634673,0.125374925014997,0.18056388722255548,0.04419889502762431,0.0693135935397039,0.07090464547677261,0.05821474773609314,0.10526315789473684,0.06940639269406393,0.049586776859504134,7.977204559088182
コメート,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,12.285714285714286
コンデュイット,126,0.023809523809523808,0.07936507936507936,0.15079365079365079,0.025423728813559324,0.0,0.0,0.0,0.05357142857142857,0.03225806451612903,0.0,8.222222222222221
コントレイル,488,0.10245901639344263,0.2028688524590164,0.32172131147540983,0.10024449877750612,0.11392405063291139,0.07017543859649122,0.08672086720867209,0.22580645161290322,0.10432569974554708,0.09523809523809523,6.288934426229508
ゴスホークケン,96,0.03125,0.0625,0.10416666666666667,0.03636363636363636,0.024390243902439025,0.022222222222222223,0.04,0.0,0.015625,0.07142857142857142,9.5
ゴーカイ,11,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.1,0.0,0.0,,0.1,0.1111111111111111,0.0,8.636363636363637
ゴールスキー,11,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,,0.0,0.0,10.272727272727273
ゴールデンバローズ,40,0.05,0.175,0.275,0.0,0.05555555555555555,0.05,0.05,,0.038461538461538464,0.0,5.75
ゴールデンマンデラ,59,0.01694915254237288,0.01694915254237288,0.05084745762711865,0.0,0.019230769230769232,0.037037037037037035,0.0,0.0,0.0,0.0,9.932203389830509
ゴールドアクター,427,0.06557377049180328,0.13348946135831383,0.2107728337236534,0.057692307692307696,0.07784431137724551,0.05102040816326531,0.05517241379310345,0.1794871794871795,0.07119741100323625,0.061224489795918366,8.126463700234192
ゴールドアリュール,2299,0.07481513701609395,0.14354066985645933,0.22009569377990432,0.08658008658008658,0.0735009671179884,0.06647116324535679,0.07866184448462929,0.1,0.07933042212518195,0.058823529411764705,7.555458895171814
ゴールドシップ,4322,0.06316520129569644,0.13859324386857935,0.21795465062471078,0.06492089470812876,0.053353658536585365,0.05019305019305019,0.060041407867494824,0.07381974248927038,0.05906768837803321,0.05811138014527845,7.198519204072189
ゴールドドリーム,560,0.06785714285714285,0.1392857142857143,0.22321428571428573,0.03225806451612903,0.06994328922495274,0.043795620437956206,0.0962962962962963,0.0,0.07068062827225131,0.037037037037037035,7.2125
ゴールドヘイロー,170,0.029411764705882353,0.08823529411764706,0.17647058823529413,0.03296703296703297,0.02531645569620253,0.039473684210526314,0.027777777777777776,0.0,0.02702702702702703,0.0,7.817647058823529
サイレントディール,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.6
サウスヴィグラス,1876,0.08208955223880597,0.16257995735607675,0.24093816631130063,0.04938271604938271,0.08356545961002786,0.08789808917197452,0.046875,0.08,0.07787610619469026,0.0893854748603352,7.8518123667377395
サウンドスカイ,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.666666666666666
サウンドボルケーノ,57,0.03508771929824561,0.08771929824561403,0.15789473684210525,0.0,0.041666666666666664,0.030303030303030304,0.05,0.0,0.0,0.16666666666666666,8.929824561403509
サクラオリオン,83,0.04819277108433735,0.04819277108433735,0.07228915662650602,0.05555555555555555,0.0,0.056338028169014086,0.0,,0.03508771929824561,0.14285714285714285,9.867469879518072
サクラオールイン,36,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.0,,0.0,0.0,7.083333333333333
サクラゼウス,13,0.07692307692307693,0.23076923076923078,0.3076923076923077,0.0,0.1,0.08333333333333333,0.0,,0.0,0.0,7.0
サクラバクシンオー,31,0.06451612903225806,0.06451612903225806,0.0967741935483871,0.038461538461538464,0.2,0.06451612903225806,,,0.08695652173913043,0.0,8.903225806451612
サクラプレジデント,88,0.056818181818181816,0.10227272727272728,0.20454545454545456,0.07272727272727272,0.030303030303030304,0.0,0.038461538461538464,0.2727272727272727,0.03333333333333333,0.09090909090909091,8.375
サダムパテック,36,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.0625,0.0,0.0,0.058823529411764705,,0.043478260869565216,0.0,9.5
サトノアラジン,1708,0.06206088992974239,0.13348946135831383,0.20491803278688525,0.05808080808080808,0.06550218340611354,0.06285714285714286,0.06621004566210045,0.030303030303030304,0.06841216216216216,0.05641025641025641,7.789227166276347
サトノアレス,57,0.0,0.05263157894736842,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.31578947368421
サトノインプレッサ,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.642857142857142
サトノクラウン,1541,0.04672290720311486,0.10642439974042829,0.16807268007787152,0.04680038204393505,0.0465587044534413,0.047619047619047616,0.04641775983854692,0.046511627906976744,0.04423243712055507,0.03773584905660377,8.325762491888383
サトノジェネシス,47,0.02127659574468085,0.06382978723404255,0.0851063829787234,0.03125,0.0,0.0,0.0,0.25,0.027777777777777776,,10.127659574468085
サトノダイヤモンド,2037,0.07658321060382917,0.15071183112420225,0.2268041237113402,0.08260233918128655,0.06427503736920777,0.0687960687960688,0.07760532150776053,0.08303249097472924,0.07539682539682539,0.07614213197969544,7.587628865979381
サドンストーム,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,10.4
サマーバード,167,0.0658682634730539,0.16167664670658682,0.20958083832335328,0.04,0.07042253521126761,0.06976744186046512,0.07228915662650602,0.04878048780487805,0.05217391304347826,0.04,7.005988023952096
サムライハート,429,0.03263403263403263,0.08857808857808858,0.13286713286713286,0.02824858757062147,0.03571428571428571,0.014814814814814815,0.03862660944206009,0.04918032786885246,0.021897810218978103,0.031746031746031744,8.463869463869464
サリオス,17,0.11764705882352941,0.23529411764705882,0.35294117647058826,0.11764705882352941,,0.14285714285714285,0.0,,0.125,0.0,5.705882352941177
サンカルロ,64,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,,0.0,0.0,11.0625
サングラス,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.5
サングレーザー,69,0.07246376811594203,0.13043478260869565,0.2753623188405797,0.09523809523809523,0.037037037037037035,0.1111111111111111,0.058823529411764705,,0.08620689655172414,0.0,8.043478260869565
サンダースノー,1068,0.07865168539325842,0.14232209737827714,0.20224719101123595,0.04513888888888889,0.09102564102564102,0.07740585774058577,0.07664233576642336,0.11904761904761904,0.085219707057257,0.05,7.868913857677903
サンライズソア,16,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,,0.0,0.0,8.875
サンライズペガサス,41,0.07317073170731707,0.17073170731707318,0.21951219512195122,0.0,0.075,0.09375,0.0,,0.07692307692307693,0.0,7.317073170731708
サートゥルナーリア,1193,0.11483654652137469,0.1994970662196144,0.2715842414082146,0.1353558926487748,0.0625,0.11036789297658862,0.11403508771929824,0.13541666666666666,0.11695278969957082,0.1232876712328767,7.271584241408215
ザサンデーフサイチ,150,0.02,0.04,0.08,0.03125,0.0,0.0,0.03333333333333333,0.0,0.017543859649122806,0.0,9.306666666666667
ザファクター,890,0.06853932584269663,0.13707865168539327,0.21348314606741572,0.06711409395973154,0.06925675675675676,0.07228915662650602,0.06143344709897611,0.0625,0.06324786324786325,0.07547169811320754,7.782022471910112
シゲルカガ,34,0.14705882352941177,0.14705882352941177,0.23529411764705882,0.0,0.17857142857142858,0.1724137931034483,0.0,,0.15789473684210525,0.0,7.352941176470588
シスキン,244,0.13934426229508196,0.26229508196721313,0.35655737704918034,0.13903743315508021,0.14035087719298245,0.1134020618556701,0.1597222222222222,0.0,0.12953367875647667,0.25,6.192622950819672
シニスターミニスター,3639,0.09727947238252267,0.18549051937345423,0.26683154712833196,0.028368794326241134,0.10005717552887364,0.08266993263931414,0.11010638297872341,0.09523809523809523,0.09428327645051195,0.10316139767054909,7.196207749381698
シビルウォー,249,0.04417670682730924,0.0963855421686747,0.14056224899598393,0.03389830508474576,0.04736842105263158,0.0,0.057971014492753624,0.057692307692307696,0.0379746835443038,0.043478260869565216,9.048192771084338
シベリアンホーク,9,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,10.666666666666666
シャンハイボビー,1167,0.04884318766066838,0.11139674378748929,0.17566409597257926,0.035326086956521736,0.05506883604505632,0.06376360808709176,0.03382663847780127,0.0,0.05166051660516605,0.05384615384615385,7.993144815766923
シャープアステカ,23,0.043478260869565216,0.08695652173913043,0.13043478260869565,0.1111111111111111,0.0,0.0,0.05555555555555555,,0.0,0.25,7.608695652173913
シュウジ,8,0.125,0.375,0.375,0.0,0.2,,0.125,,0.25,0.0,8.125
シュヴァルグラン,694,0.04610951008645533,0.10518731988472622,0.1642651296829971,0.05539358600583091,0.037037037037037035,0.059322033898305086,0.031496062992125984,0.07792207792207792,0.044145873320537425,0.06451612903225806,7.946685878962536
ショウナンカンプ,424,0.04009433962264151,0.07075471698113207,0.11556603773584906,0.05660377358490566,0.012578616352201259,0.03825136612021858,0.06818181818181818,0.0,0.03859649122807018,0.016129032258064516,9.629716981132075
ショウナンバッハ,61,0.03278688524590164,0.09836065573770492,0.16393442622950818,0.041666666666666664,0.0,0.09090909090909091,0.0,0.0,0.04081632653061224,0.0,7.80327868852459
シルバーステート,3074,0.06831489915419649,0.14703968770331816,0.22413793103448276,0.07395925597874226,0.05269607843137255,0.05114638447971781,0.08037825059101655,0.06451612903225806,0.06789312308366185,0.05985915492957746,7.57156798959011
シルバーチャーム,25,0.0,0.24,0.24,0.0,0.0,,0.0,0.0,0.0,0.0,5.92
シルポート,152,0.013157894736842105,0.09210526315789473,0.1513157894736842,0.015384615384615385,0.011494252873563218,0.0,0.02531645569620253,0.0,0.021505376344086023,0.0,7.973684210526316
シングンオペラ,76,0.10526315789473684,0.15789473684210525,0.19736842105263158,0.14285714285714285,0.0,0.0,0.03225806451612903,0.21212121212121213,0.11627906976744186,0.1,8.118421052631579
シンボリクリスエス,1073,0.04473438956197577,0.10344827586206896,0.1733457595526561,0.03713527851458886,0.04885057471264368,0.024752475247524754,0.05028735632183908,0.045714285714285714,0.0475482912332838,0.04838709677419355,8.011183597390493
ジャイアントレッカー,10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,10.1
ジャスタウェイ,4695,0.07263045793397231,0.14909478168264112,0.21831735889243875,0.07631474891261368,0.06832871652816251,0.06578947368421052,0.07563025210084033,0.0706896551724138,0.07369719395621338,0.0642361111111111,7.566347177848775
ジャングルポケット,1244,0.0409967845659164,0.09485530546623794,0.1527331189710611,0.051341890315052506,0.01808785529715762,0.03761755485893417,0.039886039886039885,0.04932735426008968,0.043173862310385065,0.055900621118012424,8.47668810289389
ジャンダルム,18,0.05555555555555555,0.1111111111111111,0.2222222222222222,0.05555555555555555,,0.06666666666666667,0.0,,0.0,0.5,5.222222222222222
ジュンツバサ,13,0.0,0.0,0.07692307692307693,0.0,0.0,,0.0,0.0,0.0,0.0,12.23076923076923
ジョーカプチーノ,1291,0.05809450038729667,0.10766847405112316,0.18590240123934934,0.06231884057971015,0.05324459234608985,0.05365296803652968,0.053763440860215055,0.18604651162790697,0.05993340732519423,0.06818181818181818,8.127033307513555
ジークエンブレム,7,0.0,0.0,0.0,0.0,,,,0.0,0.0,,9.0
スウィフトカレント,46,0.0,0.043478260869565216,0.08695652173913043,0.0,0.0,0.0,0.0,,0.0,0.0,9.369565217391305
スウェプトオーヴァーボード,1047,0.04680038204393505,0.09551098376313276,0.15377268385864373,0.03724928366762178,0.05157593123209169,0.046365914786967416,0.05263157894736842,0.025,0.04066265060240964,0.05434782608695652,8.465138490926456
スクリーンヒーロー,3586,0.07724484104852203,0.16285554935861685,0.25069715560513106,0.08169506334643949,0.06939090208172706,0.07183673469387755,0.07465618860510806,0.11384615384615385,0.07465069860279441,0.09911894273127753,7.2880646960401565
スクワートルスクワート,101,0.0594059405940594,0.06930693069306931,0.0891089108910891,0.10909090909090909,0.0,0.07142857142857142,0.0,,0.05,0.0,9.96039603960396
スズカコーズウェイ,525,0.08190476190476191,0.14857142857142858,0.22666666666666666,0.02127659574468085,0.08786610878661087,0.08264462809917356,0.08163265306122448,0.06666666666666667,0.07736389684813753,0.08450704225352113,7.7942857142857145
スズカフェニックス,251,0.04780876494023904,0.099601593625498,0.13545816733067728,0.052980132450331126,0.04,0.04132231404958678,0.04424778761061947,0.11764705882352941,0.04790419161676647,0.05405405405405406,9.03585657370518
スズカマンボ,221,0.06334841628959276,0.14027149321266968,0.18552036199095023,0.10091743119266056,0.026785714285714284,0.05263157894736842,0.02459016393442623,0.19047619047619047,0.0684931506849315,0.0,7.723981900452489
スタチューオブリバティ,82,0.036585365853658534,0.08536585365853659,0.2073170731707317,0.0,0.043478260869565216,0.015151515151515152,0.125,,0.02040816326530612,0.09090909090909091,7.048780487804878
スターリングローズ,96,0.010416666666666666,0.020833333333333332,0.041666666666666664,0.022727272727272728,0.0,0.01639344262295082,0.0,0.0,0.016666666666666666,0.0,10.447916666666666
ステイゴールド,1224,0.08741830065359477,0.17483660130718953,0.255718954248366,0.08709016393442623,0.08870967741935484,0.04854368932038835,0.08832335329341318,0.09492273730684327,0.08997722095671981,0.06306306306306306,6.840686274509804
ストラヴィンスキー,10,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,0.0,0.0,12.5
ストリートセンス,180,0.08333333333333333,0.15,0.2388888888888889,0.0,0.10869565217391304,0.11702127659574468,0.05714285714285714,0.0,0.06306306306306306,0.14285714285714285,7.488888888888889
ストロングリターン,1911,0.03349031920460492,0.09000523286237572,0.15070643642072212,0.021994134897360705,0.03986981285598047,0.042008196721311473,0.02527075812274368,0.019230769230769232,0.03440187646598905,0.04332129963898917,8.242281527995814
ストーミングホーム,271,0.055350553505535055,0.13284132841328414,0.23616236162361623,0.0297029702970297,0.07058823529411765,0.09302325581395349,0.04375,0.0,0.0481283422459893,0.03125,7.173431734317343
ストーミーシー,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.65625
スニッツェル,45,0.08888888888888889,0.2,0.3111111111111111,0.09523809523809523,0.0,0.10714285714285714,0.058823529411764705,,0.10810810810810811,0.0,7.4
スノードラゴン,76,0.02631578947368421,0.05263157894736842,0.09210526315789473,0.025,0.027777777777777776,0.028985507246376812,0.0,,0.02040816326530612,0.0,8.868421052631579
スパイキュール,36,0.027777777777777776,0.05555555555555555,0.1388888888888889,0.14285714285714285,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,7.833333333333333
スピリッツミノル,27,0.07407407407407407,0.1111111111111111,0.1111111111111111,0.0,0.08,0.1,0.06666666666666667,0.0,0.09523809523809523,0.0,7.888888888888889
スピルバーグ,891,0.04489337822671156,0.09988776655443322,0.16610549943883277,0.04642166344294004,0.0427807486631016,0.013157894736842105,0.061016949152542375,0.0136986301369863,0.04617834394904458,0.04504504504504504,8.2334455667789
スペシャルウィーク,100,0.04,0.09,0.17,0.047619047619047616,0.02702702702702703,0.0,0.061224489795918366,0.038461538461538464,0.02857142857142857,0.0,8.75
スマイルジャック,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,15.0
スマートオーディン,60,0.08333333333333333,0.1,0.18333333333333332,0.14285714285714285,0.0,0.02857142857142857,0.16666666666666666,0.0,0.10204081632653061,0.0,7.5
スマートファルコン,1275,0.05568627450980392,0.10823529411764705,0.17098039215686275,0.006993006993006993,0.061837455830388695,0.0565149136577708,0.058333333333333334,0.0,0.05064935064935065,0.05905511811023622,8.286274509803922
スマートロビン,11,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.2222222222222222,0.0,0.0,0.25,0.16666666666666666,0.18181818181818182,,7.0
スワーヴリチャード,1156,0.08391003460207612,0.15484429065743946,0.23183391003460208,0.09026963657678781,0.066006600660066,0.0646900269541779,0.0893371757925072,0.12087912087912088,0.08709677419354839,0.02666666666666667,7.726643598615917
スーパーホーネット,21,0.047619047619047616,0.09523809523809523,0.19047619047619047,0.05263157894736842,0.0,0.0,0.0,0.3333333333333333,0.05555555555555555,,7.142857142857143
セイウンコウセイ,74,0.0,0.02702702702702703,0.04054054054054054,0.0,0.0,0.0,0.0,,0.0,0.0,10.121621621621621
セイクリムズン,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,10.857142857142858
セイントアレックス,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.083333333333334
セレスハント,48,0.041666666666666664,0.22916666666666666,0.3125,0.0,0.044444444444444446,0.05555555555555555,0.0,,0.03225806451612903,0.0,6.145833333333333
セレン,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,9.0
ゼンノエルシド,11,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.09090909090909091,,,,0.09090909090909091,0.1111111111111111,0.0,6.545454545454546
ゼンノロブロイ,991,0.04742684157416751,0.10191725529767912,0.15237134207870837,0.048582995951417005,0.04627766599597585,0.04504504504504504,0.038461538461538464,0.07614213197969544,0.038880248833592534,0.04794520547945205,8.477295660948537
ソングオブウインド,43,0.046511627906976744,0.06976744186046512,0.11627906976744186,0.0,0.06666666666666667,0.07142857142857142,0.0,0.0,0.038461538461538464,0.0,8.976744186046512
タイキシャトル,607,0.039538714991762765,0.08401976935749589,0.13838550247116968,0.035398230088495575,0.04477611940298507,0.04081632653061224,0.024096385542168676,0.08163265306122448,0.0392156862745098,0.05555555555555555,9.056013179571664
タイセイレジェンド,127,0.06299212598425197,0.14173228346456693,0.2047244094488189,0.05263157894736842,0.06481481481481481,0.03125,0.08928571428571429,0.14285714285714285,0.054945054945054944,0.05555555555555555,8.503937007874017
タイムパラドックス,509,0.025540275049115914,0.06679764243614932,0.12770137524557956,0.0,0.027896995708154508,0.03317535545023697,0.01532567049808429,0.05405405405405406,0.028662420382165606,0.010309278350515464,8.108055009823183
タガノロックオン,16,0.0625,0.125,0.375,,0.0625,0.0,0.07692307692307693,,0.1,0.0,7.1875
タツゴウゲキ,9,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,13.555555555555555
タニノギムレット,497,0.04225352112676056,0.08853118712273642,0.1267605633802817,0.0440251572327044,0.03910614525139665,0.044444444444444446,0.012096774193548387,0.14492753623188406,0.037142857142857144,0.07547169811320754,8.770623742454728
タニノフランケル,54,0.05555555555555555,0.09259259259259259,0.14814814814814814,0.08695652173913043,0.03225806451612903,0.05405405405405406,0.0625,0.0,0.05555555555555555,0.0,9.018518518518519
タリスマニック,875,0.05828571428571429,0.11657142857142858,0.18171428571428572,0.057750759878419454,0.05860805860805861,0.061170212765957445,0.049217002237136466,0.11538461538461539,0.059800664451827246,0.09090909090909091,7.953142857142857
タワーオブロンドン,755,0.05695364238410596,0.12582781456953643,0.20264900662251656,0.06053268765133172,0.05263157894736842,0.06379310344827586,0.03636363636363636,0.0,0.058098591549295774,0.07407407407407407,7.552317880794702
タートルボウル,1089,0.07162534435261708,0.14049586776859505,0.20477502295684114,0.08845208845208845,0.06158357771260997,0.0625,0.0755813953488372,0.07216494845360824,0.07356948228882834,0.0658682634730539,7.602387511478421
ダイシンオレンジ,28,0.10714285714285714,0.14285714285714285,0.25,0.0,0.1111111111111111,0.15789473684210525,0.0,,0.07142857142857142,0.2,6.321428571428571
ダイシンサンダー,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,10.333333333333334
ダイシンバルカン,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,8.5
ダイワメジャー,5900,0.07288135593220339,0.1547457627118644,0.2276271186440678,0.07664138111430814,0.06596051998074146,0.07663740715732613,0.06798069187449718,0.0752212389380531,0.07371948300622308,0.07471264367816093,7.63728813559322
ダノンキングリー,144,0.0763888888888889,0.16666666666666666,0.22916666666666666,0.07692307692307693,0.075,0.07272727272727272,0.08536585365853659,0.0,0.043478260869565216,0.0,8.0
ダノンゴーゴー,10,0.0,0.1,0.1,0.0,0.0,0.0,0.0,,0.0,,8.9
ダノンシャンティ,1014,0.046351084812623275,0.10355029585798817,0.1814595660749507,0.056218057921635436,0.03278688524590164,0.04710144927536232,0.04712041884816754,0.0375,0.04538799414348463,0.04225352112676056,8.009861932938856
ダノンシャーク,230,0.02608695652173913,0.06521739130434782,0.13478260869565217,0.03225806451612903,0.021897810218978103,0.03418803418803419,0.019230769230769232,0.0,0.03496503496503497,0.02857142857142857,8.647826086956522
ダノンスマッシュ,311,0.04501607717041801,0.09646302250803858,0.15755627009646303,0.042328042328042326,0.04918032786885246,0.057803468208092484,0.022222222222222223,0.3333333333333333,0.046218487394957986,0.037037037037037035,8.70096463022508
ダノンバラード,1561,0.053171044202434334,0.1210762331838565,0.20243433696348495,0.0566356720202874,0.042328042328042326,0.04477611940298507,0.05490549054905491,0.06086956521739131,0.048484848484848485,0.06474820143884892,7.535554131966688
ダノンプレミアム,327,0.07033639143730887,0.14984709480122324,0.2018348623853211,0.09473684210526316,0.0364963503649635,0.08695652173913043,0.056179775280898875,0.09090909090909091,0.072,0.047619047619047616,7.513761467889908
ダノンレジェンド,1545,0.09061488673139159,0.16051779935275082,0.23948220064724918,0.02280130293159609,0.1074313408723748,0.09557344064386318,0.08571428571428572,0.0,0.09837631327602674,0.06190476190476191,7.706148867313916
ダブルスター,13,0.0,0.15384615384615385,0.38461538461538464,,0.0,0.0,0.0,,0.0,0.0,7.230769230769231
ダンカーク,2055,0.056447688564476885,0.11143552311435523,0.16204379562043797,0.037953795379537955,0.06418219461697723,0.04648074369189907,0.060473269062226116,0.07453416149068323,0.04515173945225759,0.08615384615384615,8.482238442822384
ダンスインザダーク,57,0.05263157894736842,0.12280701754385964,0.15789473684210525,0.058823529411764705,0.043478260869565216,0.0,0.041666666666666664,0.11764705882352941,0.05714285714285714,0.0,8.12280701754386
ダンスディレクター,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.5
チェリークラウン,42,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.0,0.02631578947368421,0.0,0.05,0.0,0.04,0.0,10.547619047619047
チチカステナンゴ,14,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.285714285714286
ティンバーカントリー,34,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.05555555555555555,0.0625,0.0,0.25,0.05,0.041666666666666664,0.2,7.294117647058823
テイエムオペラオー,60,0.016666666666666666,0.1,0.18333333333333332,0.02702702702702703,0.0,0.05,0.0,0.0,0.019230769230769232,0.0,8.25
テイエムジンソク,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12.9
テーオーヘリオス,10,0.1,0.1,0.2,0.0,0.14285714285714285,0.14285714285714285,0.0,,0.125,0.0,6.5
ディスクリートキャット,2068,0.07011605415860735,0.1402321083172147,0.21808510638297873,0.05680119581464873,0.0764832022873481,0.07498144023756496,0.06304985337243402,0.02564102564102564,0.06403940886699508,0.10112359550561797,7.820116054158607
ディープインパクト,7901,0.11289710163270472,0.21288444500696113,0.30603721047968613,0.11720005845389449,0.08506616257088846,0.07665805340223945,0.12286282306163022,0.10818713450292397,0.11659877800407333,0.10718954248366012,6.410074674091887
ディープエクシード,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,13.6
ディープスカイ,354,0.05649717514124294,0.10734463276836158,0.16101694915254236,0.11711711711711711,0.02880658436213992,0.04838709677419355,0.06372549019607843,0.038461538461538464,0.06896551724137931,0.0425531914893617,8.68361581920904
ディープブリランテ,2500,0.0492,0.102,0.1752,0.05634758995247793,0.03894839337877313,0.05096153846153846,0.042105263157894736,0.08,0.04983012457531144,0.06557377049180328,8.1256
ディーマジェスティ,1041,0.06147934678194044,0.14217098943323728,0.22574447646493756,0.060077519379844964,0.06285714285714286,0.0668103448275862,0.05791505791505792,0.05084745762711865,0.057180851063829786,0.13333333333333333,7.357348703170029
デクラレーションオブウォー,1696,0.07783018867924528,0.14858490566037735,0.21521226415094338,0.08387096774193549,0.0727470141150923,0.08289241622574955,0.07923771313941826,0.045454545454545456,0.07590759075907591,0.08823529411764706,7.67688679245283
デュランダル,35,0.0,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8
