母父名,母父_産駒数,母父_勝率,母父_連対率,母父_複勝率,母父_芝勝率,母父_ダート勝率,母父_短距離勝率,母父_中距離勝率,母父_長距離勝率,母父_良馬場勝率,母父_重馬場勝率,母父_平均着順
マミモナ,6,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,,,0.0,0.0,6.166666666666667
マヤノカピオラニ,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.2
マヤノソーナ,5,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,14.6
マヤノポルカ,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.833333333333334
マヤノマヤ,6,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,,0.0,,9.333333333333334
マヤノメメント,7,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.16666666666666666,,0.14285714285714285,,0.25,0.0,5.571428571428571
マヤフィオーレ,9,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,9.555555555555555
マラコスタムブラダ,19,0.10526315789473684,0.21052631578947367,0.42105263157894735,0.1111111111111111,0.0,1.0,0.05555555555555555,,0.125,0.0,6.052631578947368
マラドーナスピン,6,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.0
マリアフィオーレ,9,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.14285714285714285,0.2,0.0,0.0,0.14285714285714285,0.0,8.444444444444445
マリアベール,10,0.0,0.1,0.1,,0.0,0.0,0.0,,0.0,0.0,6.7
マリアロワイヤル,7,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.2,,0.0,0.2,0.2,,5.857142857142857
マリアンヌカフェ,12,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.583333333333333
マリアヴェロニカ,10,0.3,0.7,0.9,0.3,,0.6666666666666666,0.14285714285714285,,0.375,0.0,2.1
マリカ,9,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.0,0.125,0.1111111111111111,,,0.0,1.0,7.111111111111111
マリントウショウ,8,0.125,0.125,0.125,,0.125,0.14285714285714285,0.0,,0.125,,11.125
マリーシャンタル,6,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.25,0.0,,0.25,0.0,9.833333333333334
マリーズケイ,6,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,6.833333333333333
マリーファー,6,0.0,0.3333333333333333,0.3333333333333333,,0.0,0.0,0.0,,0.0,0.0,6.666666666666667
マルカキャンディ,6,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,7.833333333333333
マルカサワヤカ,5,0.0,0.2,0.8,0.0,,,,0.0,0.0,,3.0
マルクプレンヌ,8,0.25,0.375,0.375,0.0,0.2857142857142857,0.4,0.0,,0.2,0.0,6.125
マルケサ,16,0.25,0.4375,0.5625,0.2,1.0,0.6,0.09090909090909091,,0.2727272727272727,0.0,5.3125
マルシアーノ,6,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.25,0.0,0.0,0.25,,0.25,0.0,6.166666666666667
マルセリーナ,20,0.1,0.2,0.35,0.1,,,0.0,0.13333333333333333,0.09090909090909091,0.0,6.2
マルターズヒート,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.727272727272727
マルティプライ,6,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,8.833333333333334
マルティンスターク,15,0.2,0.26666666666666666,0.3333333333333333,0.2,,0.2222222222222222,0.16666666666666666,,0.15384615384615385,,6.066666666666666
マルモセーラ,7,0.0,0.2857142857142857,0.42857142857142855,0.0,0.0,0.0,0.0,,0.0,,5.571428571428571
マロノヴィーナス,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,12.166666666666666
マンイーター,11,0.09090909090909091,0.2727272727272727,0.36363636363636365,0.0,0.1111111111111111,0.1,0.0,,0.16666666666666666,0.0,5.363636363636363
マンティスハント,7,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,7.857142857142857
マンデラ,7,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,,0.0,0.0,0.0,0.0,7.571428571428571
マンドゥラ,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.571428571428571
マンノアクトレス,6,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,,0.0,0.0,0.0,0.0,7.0
マンハッタンセレブ,9,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,8.777777777777779
マンハッタンフィズ,6,0.0,0.16666666666666666,0.16666666666666666,0.0,,,0.0,0.0,0.0,0.0,8.5
マンハッタンミート,17,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.13333333333333333,0.0,0.0,0.15384615384615385,,0.0,1.0,8.058823529411764
マンバラ,5,0.0,0.0,0.2,0.0,,,0.0,0.0,0.0,,6.8
マンビア,15,0.13333333333333333,0.2,0.2,0.0,0.25,0.16666666666666666,0.0,,0.14285714285714285,0.25,6.466666666666667
マーゼリン,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,7.5
マーブルカテドラル,11,0.36363636363636365,0.5454545454545454,0.6363636363636364,0.4,0.0,,0.2222222222222222,1.0,0.42857142857142855,0.0,3.6363636363636362
マーブルケーキ,5,0.2,0.8,0.8,0.2,,0.0,0.3333333333333333,,0.25,,2.8
マーヴェリックス,6,0.0,0.16666666666666666,0.3333333333333333,,0.0,,0.0,,0.0,0.0,8.833333333333334
ミオリチャン,6,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0,,8.5
ミキノセレナーデ,8,0.0,0.0,0.25,0.0,0.0,0.0,0.0,,0.0,0.0,7.75
ミクロコスモス,8,0.0,0.25,0.375,0.0,0.0,,0.0,0.0,0.0,0.0,5.625
ミコノス,14,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.16666666666666666,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,6.785714285714286
ミサ,7,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,7.0
ミサノグリーン,7,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,8.428571428571429
ミスアイーカメ,6,0.0,0.5,0.6666666666666666,,0.0,0.0,0.0,,0.0,,3.8333333333333335
ミスアンコール,22,0.0,0.22727272727272727,0.36363636363636365,0.0,0.0,,0.0,0.0,0.0,0.0,6.409090909090909
ミスエンピリカル,8,0.0,0.25,0.375,0.0,0.0,,0.0,0.0,0.0,,5.75
ミスエーニョ,8,0.0,0.125,0.25,0.0,0.0,,0.0,,0.0,,7.875
ミスコマチ,8,0.0,0.0,0.125,,0.0,0.0,0.0,,0.0,0.0,7.875
ミスサイベリア,6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.166666666666666
ミスジョーカー,7,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,6.857142857142857
ミスセレンディピティ,5,0.2,0.2,0.4,,0.2,,0.2,,0.0,0.3333333333333333,5.2
ミスチフ,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.833333333333334
ミスティックリップス,19,0.15789473684210525,0.21052631578947367,0.2631578947368421,0.1875,0.0,0.0,0.2,,0.25,0.0,6.684210526315789
ミスティックリバー,9,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,,0.5,0.14285714285714285,,0.2857142857142857,0.0,6.111111111111111
ミステリアスオーラ,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.25,0.0,0.25,0.0,0.0,0.3333333333333333,12.0
ミステリューズ,5,0.4,0.4,0.6,,0.4,,0.5,0.0,0.6666666666666666,0.0,4.2
ミスドバウィ,6,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,,0.4,0.0,,0.4,,3.5
ミスハレクラニ,9,0.0,0.2222222222222222,0.3333333333333333,,0.0,0.0,0.0,,0.0,0.0,6.333333333333333
ミスパスカリ,9,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.125,0.0,,0.0,0.125,0.1111111111111111,,6.444444444444445
ミスベルツリー,9,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,,0.0,0.0,0.0,0.0,6.666666666666667
ミスペンバリー,7,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.2857142857142857,,0.0,0.4,0.0,0.4,0.0,5.0
ミスホーユー,5,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
ミスマープル,8,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,10.0
ミスラゴ,6,0.3333333333333333,0.5,0.6666666666666666,,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,3.3333333333333335
ミスリンディ,13,0.15384615384615385,0.38461538461538464,0.38461538461538464,0.0,0.2857142857142857,0.16666666666666666,0.0,,0.14285714285714285,0.0,8.307692307692308
ミセススノー,10,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8
ミセスリンゼイ,5,0.2,0.2,0.2,0.0,0.25,0.0,0.5,0.0,0.0,,7.6
ミゼリコルデ,7,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.25,0.3333333333333333,,0.4,0.0,0.16666666666666666,1.0,3.0
ミッキーハナコ,7,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.2,0.2,0.0,0.0,0.25,,5.142857142857143
ミッキーポーチ,6,0.5,0.5,0.5,,0.5,0.4,1.0,,0.6666666666666666,0.0,3.8333333333333335
ミッキーレモン,8,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.375
ミッドサマーフェア,6,0.0,0.5,0.8333333333333334,0.0,,,0.0,,0.0,,3.3333333333333335
ミトス,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.2
ミナレット,11,0.18181818181818182,0.18181818181818182,0.2727272727272727,,0.18181818181818182,0.2,0.0,,0.2,0.0,6.2727272727272725
ミネルバサウンド,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.428571428571429
ミミオブパラダイス,13,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.1111111111111111,,0.08333333333333333,0.0,0.0,0.5,8.923076923076923
ミヤコレッドローズ,10,0.1,0.1,0.1,0.1111111111111111,0.0,0.0,0.1111111111111111,,0.16666666666666666,0.0,7.0
ミヤビキラメキ,11,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.2,0.0,,0.1,0.0,0.125,0.0,7.181818181818182
ミヤビグレイス,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75
ミヤビハンター,5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.2
ミュージカルパレス,10,0.0,0.1,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,6.2
ミュージカルロマンス,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.857142857142858
ミュージックアワー,9,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,8.666666666666666
ミュージー,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.285714285714286
ミューズマジック,5,0.0,0.2,0.2,,0.0,0.0,,,0.0,,5.8
ミラクルフラッグ,7,0.14285714285714285,0.2857142857142857,0.2857142857142857,,0.14285714285714285,,0.14285714285714285,,0.2,0.0,8.0
ミラクルベリー,14,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.714285714285714
ミラクルレジェンド,25,0.12,0.2,0.2,,0.12,,0.14285714285714285,0.0,0.14285714285714285,0.1111111111111111,7.04
ミラクルワウ,5,0.0,0.0,0.6,0.0,,,0.0,0.0,0.0,,3.6
ミリオンウィッシーズ,10,0.2,0.3,0.5,0.2,,0.4,0.0,0.0,0.2857142857142857,0.0,4.8
ミリオンハッピー,6,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,,0.0,0.0,0.0,5.666666666666667
ミルキーブロード,7,0.14285714285714285,0.14285714285714285,0.2857142857142857,,0.14285714285714285,0.2,0.0,,0.3333333333333333,0.0,7.285714285714286
ミルクトーレル,5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,0.0,0.0,10.4
ミルフィアタッチ,15,0.13333333333333333,0.2,0.5333333333333333,0.08333333333333333,0.3333333333333333,0.0,0.0,0.2857142857142857,0.1111111111111111,0.5,4.933333333333334
ミルフィオリ,9,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,,0.0,0.0,7.555555555555555
ミルフォードスバル,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.571428571428571
ミルルーテウス,13,0.0,0.07692307692307693,0.23076923076923078,0.0,0.0,0.0,0.0,,0.0,,8.23076923076923
ミントシャイン,12,0.08333333333333333,0.25,0.25,0.1111111111111111,0.0,0.1111111111111111,0.0,,0.1111111111111111,0.0,6.583333333333333
ミーシャレヴュー,5,0.0,0.2,0.4,0.0,0.0,0.0,0.0,,0.0,,4.6
ムゲン,6,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,10.833333333333334
ムツミマーベラス,12,0.25,0.3333333333333333,0.3333333333333333,0.0,0.2727272727272727,0.375,0.0,0.0,0.2222222222222222,0.3333333333333333,7.0
ムードインディゴ,12,0.25,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.3333333333333333,,0.2727272727272727,0.0,0.2,,4.083333333333333
ムービングアウト,7,0.14285714285714285,0.2857142857142857,0.2857142857142857,,0.14285714285714285,0.2,0.0,,0.25,0.0,9.285714285714286
ムーングロウ,6,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0,,9.5
ムーンハウリング,10,0.1,0.2,0.5,0.1,,,0.14285714285714285,0.0,0.16666666666666666,0.0,6.8
ムーンフェイズ,9,0.0,0.2222222222222222,0.4444444444444444,0.0,,,0.0,0.0,0.0,0.0,7.222222222222222
ムーンライトゼファー,6,0.0,0.0,0.16666666666666666,0.0,,,0.0,,0.0,,7.0
ムーンライトバレエ,6,0.0,0.16666666666666666,0.16666666666666666,,0.0,0.0,,,0.0,,7.333333333333333
ムーンライトベイ,7,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,8.857142857142858
ムーンライトペスカ,7,0.0,0.2857142857142857,0.42857142857142855,0.0,,,0.0,0.0,0.0,0.0,7.714285714285714
メイアリス,5,0.0,0.2,0.2,,0.0,0.0,0.0,,0.0,,5.8
メイウインド,9,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,,0.0,,9.222222222222221
メイキアシー,9,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11111111111111
メイクアミラクル,9,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,,0.2,0.0,5.111111111111111
メイクデュース,11,0.0,0.0,0.09090909090909091,0.0,,,0.0,0.0,0.0,,8.454545454545455
メイグレイス,10,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,9.2
メイケイソフィア,10,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,9.3
メイシャイン,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,,,0.14285714285714285,,0.2,0.0,7.571428571428571
メイショウアキシノ,7,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,12.428571428571429
メイショウアサツユ,7,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,,5.714285714285714
メイショウアシタバ,6,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,5.0
メイショウアモーレ,8,0.0,0.0,0.125,0.0,0.0,0.0,0.0,,0.0,0.0,7.75
メイショウアルペン,12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7.666666666666667
メイショウアンデス,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.142857142857142
メイショウイザヨイ,10,0.2,0.3,0.3,0.0,0.3333333333333333,0.2222222222222222,0.0,,0.0,0.5,7.4
メイショウエーデル,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.0
メイショウオウヒ,7,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.6666666666666666,0.25,0.0,0.3333333333333333,0.6666666666666666,0.4,0.5,3.5714285714285716
メイショウオリビア,13,0.07692307692307693,0.23076923076923078,0.38461538461538464,0.0,0.3333333333333333,0.14285714285714285,0.0,,0.0,0.5,4.538461538461538
メイショウカレン,5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,11.0
メイショウガンツ,12,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,,,0.0,0.0,7.5
メイショウグラナダ,6,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0,0.0,8.833333333333334
メイショウコブシ,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.2,0.3333333333333333,0.0,0.0,0.3333333333333333,,7.333333333333333
メイショウゴウヒメ,5,0.2,0.2,0.2,0.0,0.25,0.0,0.5,0.0,1.0,0.0,8.0
メイショウシオギリ,14,0.07142857142857142,0.07142857142857142,0.21428571428571427,,0.07142857142857142,0.0,0.08333333333333333,,0.14285714285714285,0.0,6.642857142857143
メイショウジェイ,10,0.0,0.1,0.2,0.0,0.0,0.0,0.0,,0.0,0.0,6.9
メイショウスコール,7,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,,0.0,0.0,9.0
メイショウスズラン,14,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.0,0.1,0.07692307692307693,0.0,,0.0,0.25,10.0
メイショウチルチェ,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.222222222222221
メイショウデイム,10,0.1,0.3,0.3,0.1,,0.1,,,0.1111111111111111,,6.3
メイショウナナイロ,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.0
メイショウヒミコ,15,0.06666666666666667,0.13333333333333333,0.13333333333333333,,0.06666666666666667,0.0,0.25,,0.125,0.0,8.4
メイショウピレネー,5,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,9.0
メイショウフクヒメ,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4
メイショウブルック,6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,7.0
メイショウベルーガ,15,0.06666666666666667,0.2,0.2,0.07142857142857142,0.0,0.0,0.25,0.0,0.1,0.0,8.8
メイショウホノボノ,21,0.0,0.14285714285714285,0.19047619047619047,,0.0,0.0,0.0,,0.0,0.0,7.476190476190476
メイショウマンテン,8,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.125
メイショウユウダチ,17,0.058823529411764705,0.17647058823529413,0.29411764705882354,,0.058823529411764705,0.058823529411764705,,,0.0,0.25,6.235294117647059
メイショウランタナ,5,0.0,0.0,0.2,0.0,0.0,0.0,,,0.0,0.0,9.6
メイショウルイーズ,8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10.625
メイショウワカツキ,13,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.0,0.08333333333333333,,0.08333333333333333,0.0,0.0,0.2,8.846153846153847
メイドインリオ,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.375
メイビーフォーエヴァー,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.5,0.0,0.25,,0.0,1.0,8.0
メイプルロード,11,0.09090909090909091,0.2727272727272727,0.45454545454545453,0.0,0.1,,0.1111111111111111,0.0,0.0,0.0,4.545454545454546
メイマドンナ,9,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.0,0.16666666666666666,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,6.222222222222222
メジェルダ,7,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,,0.0,0.0,8.428571428571429
メジャーエンブレム,9,0.2222222222222222,0.5555555555555556,0.6666666666666666,0.2222222222222222,,,0.2222222222222222,,0.2857142857142857,0.0,4.111111111111111
メジャーフォルム,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,8.857142857142858
メジロアリス,7,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,10.142857142857142
メジロシャレード,6,0.0,0.0,0.16666666666666666,0.0,,,0.0,0.0,0.0,,6.333333333333333
メジロジェニファー,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.333333333333334
メジロスプレンダー,17,0.11764705882352941,0.23529411764705882,0.29411764705882354,0.0,0.13333333333333333,0.0,0.15384615384615385,0.0,0.2222222222222222,0.0,6.9411764705882355
メジロツボネ,10,0.1,0.1,0.4,0.1111111111111111,0.0,0.0,0.0,0.25,0.125,,7.0
メジロトンキニーズ,11,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.375,0.0,1.0,0.2,,0.25,0.0,4.7272727272727275
メジロドーベル,5,0.0,0.0,0.2,0.0,,,0.0,0.0,0.0,0.0,6.8
メジロバーミューズ,11,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.125,0.0,,0.14285714285714285,0.0,0.1111111111111111,0.0,6.454545454545454
メジロフランシス,9,0.0,0.2222222222222222,0.2222222222222222,0.0,,0.0,0.0,,0.0,0.0,5.555555555555555
メジロベイシンガー,6,0.16666666666666666,0.5,0.6666666666666666,,0.16666666666666666,0.2,0.0,,0.25,0.0,3.6666666666666665
メジロマリアン,20,0.2,0.2,0.3,0.16666666666666666,0.25,0.2222222222222222,0.0,0.25,0.25,0.5,6.3
メジロミシェル,8,0.125,0.125,0.25,,0.125,,0.125,,0.0,0.0,5.75
メジロミドウ,6,0.0,0.5,0.6666666666666666,0.0,,,0.0,,0.0,0.0,4.833333333333333
メジロルバート,9,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,8.0
メジロルーシュバー,5,0.0,0.2,0.4,0.0,0.0,,0.0,,0.0,,5.6
メテオーリカ,14,0.07142857142857142,0.21428571428571427,0.2857142857142857,0.1,0.0,0.0,0.0,0.125,0.1,0.0,5.142857142857143
メモリアルイヤー,7,0.14285714285714285,0.42857142857142855,0.42857142857142855,,0.14285714285714285,0.16666666666666666,0.0,,0.2,0.0,6.428571428571429
メモリアルサマー,12,0.08333333333333333,0.4166666666666667,0.5,0.09090909090909091,0.0,,0.0,0.2,0.1111111111111111,0.0,4.916666666666667
メモリーキャップ,6,0.0,0.16666666666666666,0.5,,0.0,,0.0,,0.0,,4.666666666666667
メモリーパフィア,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2,0.0,0.0,0.3333333333333333,,0.0,,6.5
メリッサ,9,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,,0.0,0.14285714285714285,1.0,0.3333333333333333,0.0,7.777777777777778
メリーウェザー,12,0.25,0.4166666666666667,0.5833333333333334,0.0,0.375,0.2222222222222222,0.3333333333333333,,0.18181818181818182,,4.583333333333333
メルセンヌナンバー,9,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.16666666666666666,0.0,0.25,0.0,,0.125,,4.666666666666667
メルヴェイユドール,7,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,,0.0,0.0,0.0,0.0,9.0
メロウメロディ,15,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.18181818181818182,0.0,0.16666666666666666,0.0,0.08333333333333333,0.5,7.6
メロークーミス,28,0.07142857142857142,0.17857142857142858,0.2857142857142857,0.0,0.07407407407407407,0.058823529411764705,0.0,0.2,0.0,0.1111111111111111,7.035714285714286
メンブランツァ,12,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,,0.0,0.0,7.083333333333333
メープルパール,5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,8.6
メーヴェ,14,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.2857142857142857,,,0.5,0.25,0.2,1.0,7.285714285714286
モアスマイル,5,0.4,0.4,0.4,,0.4,,0.25,1.0,0.5,0.0,5.0
モエトレゾール,16,0.0,0.0625,0.0625,,0.0,,0.0,0.0,0.0,0.0,7.9375
モエレエターナル,9,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,,0.0,0.0,7.444444444444445
モエレオープンヒメ,6,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,11.333333333333334
モエレカトリーナ,9,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,0.2,,5.111111111111111
モエレカバーガール,6,0.16666666666666666,0.16666666666666666,0.3333333333333333,,0.16666666666666666,0.16666666666666666,,,0.5,0.0,7.833333333333333
モエレサンタマリア,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,,0.16666666666666666,0.0,0.3333333333333333,,0.2,,7.0
モクレン,7,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,10.714285714285714
モシーン,10,0.2,0.3,0.3,0.25,0.0,,0.2222222222222222,0.0,0.2,,5.6
モスカートローザ,14,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.25,0.0,,0.14285714285714285,,0.3333333333333333,0.0,7.0
モスコーバーニング,6,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,11.166666666666666
モズアリュール,10,0.1,0.1,0.1,,0.1,0.0,0.1111111111111111,,0.16666666666666666,0.0,9.1
モズフリムカナイデ,5,0.0,0.8,0.8,0.0,0.0,0.0,,0.0,0.0,0.0,3.0
モトカノテソーロ,8,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,8.125
モトヒメ,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,0.16666666666666666,,0.2,,5.833333333333333
モモイロアゲハ,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.25,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,7.142857142857143
モモトンボ,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,10.666666666666666
モリトオウカ,14,0.14285714285714285,0.21428571428571427,0.35714285714285715,0.0,0.15384615384615385,0.5,0.08333333333333333,,0.2,0.0,5.5
モルガナイト,11,0.18181818181818182,0.36363636363636365,0.36363636363636365,0.2,0.0,0.3333333333333333,0.0,0.2,0.2,,9.090909090909092
モルトフェリーチェ,9,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.42857142857142855,0.0,0.0,,0.42857142857142855,0.3333333333333333,0.5,5.111111111111111
モルフェキイ,10,0.0,0.1,0.1,0.0,,,0.0,0.0,0.0,0.0,8.0
モンサンアルビレオ,11,0.0,0.09090909090909091,0.2727272727272727,,0.0,0.0,0.0,,0.0,0.0,6.181818181818182
モンターニュドール,12,0.16666666666666666,0.25,0.25,,0.16666666666666666,0.1,0.5,,0.0,0.3333333333333333,9.083333333333334
モンテドーター,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,13.375
モンテミウ,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,,0.16666666666666666,0.2,0.0,,0.25,0.0,6.833333333333333
モンプティクール,5,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,9.0
モンローブロンド,14,0.07142857142857142,0.2857142857142857,0.35714285714285715,0.08333333333333333,0.0,,0.09090909090909091,0.0,0.0,0.3333333333333333,6.357142857142857
モンローライン,6,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,7.5
モンヴェール,5,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,9.8
