母父名,母父_産駒数,母父_勝率,母父_連対率,母父_複勝率,母父_芝勝率,母父_ダート勝率,母父_短距離勝率,母父_中距離勝率,母父_長距離勝率,母父_良馬場勝率,母父_重馬場勝率,母父_平均着順
グラウソフィア,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.75
グラシエトウショウ,5,0.2,0.2,0.2,0.0,0.3333333333333333,0.0,0.3333333333333333,,0.0,,12.4
グラシャスギフト,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.625
グラスエトワール,12,0.0,0.0,0.08333333333333333,,0.0,0.0,0.0,,0.0,0.0,8.0
グラスケリー,22,0.18181818181818182,0.2727272727272727,0.3181818181818182,0.2,0.0,0.2,0.0,,0.15,,7.090909090909091
グラスコマチ,25,0.12,0.32,0.44,,0.12,0.15,0.0,,0.15789473684210525,0.0,6.12
グラスティファニー,16,0.0,0.0625,0.125,0.0,0.0,0.0,0.0,,0.0,0.0,7.625
グラスブロード,68,0.07352941176470588,0.11764705882352941,0.19117647058823528,0.0,0.10416666666666667,0.08823529411764706,0.06060606060606061,0.0,0.07317073170731707,0.09090909090909091,8.632352941176471
グラスプリマ,37,0.08108108108108109,0.16216216216216217,0.2972972972972973,0.0,0.1111111111111111,0.0,0.09090909090909091,0.0,0.07142857142857142,0.16666666666666666,6.378378378378378
グラスルノン,30,0.13333333333333333,0.23333333333333334,0.3,,0.13333333333333333,0.13793103448275862,0.0,,0.21052631578947367,0.0,6.633333333333334
グラスルビー,46,0.021739130434782608,0.08695652173913043,0.13043478260869565,0.0,0.04,0.05,0.0,0.0,0.03225806451612903,0.0,9.521739130434783
グラッツェリーサ,10,0.0,0.1,0.2,0.0,0.0,,0.0,0.0,0.0,0.0,6.3
グラッドリー,32,0.09375,0.125,0.1875,0.0,0.10714285714285714,0.10344827586206896,0.0,,0.05555555555555555,0.0,8.125
グラッブユアコート,18,0.0,0.1111111111111111,0.3888888888888889,,0.0,0.0,0.0,,0.0,0.0,5.555555555555555
グラッブユアダイヤ,6,0.0,0.5,0.5,,0.0,,0.0,,0.0,,4.666666666666667
グラッブユアハート,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.375
グラナダ,58,0.034482758620689655,0.13793103448275862,0.20689655172413793,0.030303030303030304,0.04,0.03225806451612903,0.037037037037037035,,0.047619047619047616,0.0,6.810344827586207
グラニースミス,27,0.18518518518518517,0.3333333333333333,0.4444444444444444,0.16666666666666666,0.19047619047619047,0.25,0.0,,0.09523809523809523,0.3333333333333333,6.296296296296297
グラニーズチップス,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.444444444444445
グラマトフィラム,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.933333333333334
グランオマージュ,30,0.03333333333333333,0.2,0.3,0.0,0.038461538461538464,0.07692307692307693,0.0,0.0,0.07142857142857142,0.0,6.966666666666667
グランカナリア,19,0.0,0.05263157894736842,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
グランクリューピサ,8,0.125,0.125,0.125,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.375
グランシェリー,5,0.2,0.2,0.2,0.0,0.3333333333333333,0.0,0.3333333333333333,,0.25,,8.2
グランシェール,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.625
グランシャルム,37,0.05405405405405406,0.24324324324324326,0.35135135135135137,0.07142857142857142,0.0,0.0,0.06060606060606061,0.0,0.07692307692307693,0.0,6.351351351351352
グランシュクレ,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,12.666666666666666
グランジョイ,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.909090909090908
グランス,11,0.09090909090909091,0.09090909090909091,0.09090909090909091,,0.09090909090909091,0.125,0.0,,0.14285714285714285,0.0,8.181818181818182
グランソルシエール,28,0.10714285714285714,0.25,0.32142857142857145,0.0,0.15,0.12,0.0,0.0,0.15789473684210525,0.0,7.5
グランデアモーレ,63,0.12698412698412698,0.2222222222222222,0.23809523809523808,0.13725490196078433,0.08333333333333333,0.08333333333333333,0.19230769230769232,0.0,0.14285714285714285,0.0,9.063492063492063
グランディフローラ,26,0.11538461538461539,0.19230769230769232,0.3076923076923077,0.1111111111111111,0.11764705882352941,0.14285714285714285,0.1111111111111111,0.0,0.11764705882352941,0.5,6.153846153846154
グランデセーヌ,11,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.1111111111111111,0.0,0.25,0.0,,0.125,0.0,6.181818181818182
グラントアウィッシュ,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.166666666666666
グラントリノ,50,0.1,0.18,0.32,0.07692307692307693,0.10810810810810811,0.1,0.1,,0.058823529411764705,0.18181818181818182,6.02
グランドウイズダム,38,0.05263157894736842,0.18421052631578946,0.2631578947368421,0.05714285714285714,0.0,0.0,0.058823529411764705,0.0,0.07407407407407407,0.0,7.2894736842105265
グランドクララ,9,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.2222222222222222,,0.0,0.2857142857142857,,0.2857142857142857,0.0,5.888888888888889
グランドゲルニカ,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,10.5
グランドサッチャー,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.136363636363637
グランドデザイン,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.428571428571429
グランドパトラ,16,0.0,0.0625,0.125,0.0,0.0,0.0,,,0.0,0.0,7.875
グランドホイッスル,35,0.11428571428571428,0.17142857142857143,0.2,0.0,0.11764705882352941,0.0,0.12903225806451613,0.0,0.21428571428571427,0.1,7.542857142857143
グランドホール,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,12.833333333333334
グランドメージャー,29,0.06896551724137931,0.1724137931034483,0.2413793103448276,0.0,0.08,0.0,0.09090909090909091,,0.13333333333333333,0.0,7.689655172413793
グランパドドゥ,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.833333333333334
グランパルトネール,5,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,10.2
グランプリエンゼル,64,0.09375,0.203125,0.3125,0.1111111111111111,0.08695652173913043,0.1,0.08823529411764706,,0.06976744186046512,0.1111111111111111,6.40625
グランプリソフィ,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.785714285714286
グランプリチェリー,6,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,8.833333333333334
グランマモーゼス,13,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,,0.0,0.0,7.615384615384615
グラールホーリー,10,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,9.7
グリエルマ,19,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,,0.0,0.0,8.421052631578947
グリサージュ,26,0.11538461538461539,0.19230769230769232,0.19230769230769232,0.0,0.125,0.16666666666666666,0.1,,0.14285714285714285,0.0,7.230769230769231
グリシーヌシチー,9,0.1111111111111111,0.1111111111111111,0.2222222222222222,,0.1111111111111111,0.0,0.14285714285714285,,0.25,0.0,7.777777777777778
グリッターアイス,6,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,14.5
グリマープリンセス,15,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4
グリューネワルト,58,0.10344827586206896,0.1896551724137931,0.3103448275862069,0.1111111111111111,0.09090909090909091,0.17647058823529413,0.07894736842105263,0.0,0.1,0.0,6.672413793103448
グリューネヴォッヘ,11,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.5,0.1111111111111111,0.3333333333333333,0.0,,0.2222222222222222,0.0,5.7272727272727275
グリューヴァイン,21,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.0,0.1875,0.07692307692307693,0.25,,0.2222222222222222,0.0,6.380952380952381
グリンテソーロ,9,0.3333333333333333,0.5555555555555556,0.6666666666666666,,0.3333333333333333,0.4,0.25,,0.42857142857142855,0.0,4.0
グリントオブライト,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0
グリーズアージェント,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,9.666666666666666
グリームバイオ,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0
グリーリーレイ,25,0.16,0.32,0.4,0.0,0.17391304347826086,0.19047619047619047,0.0,,0.14285714285714285,0.0,7.0
グリーンアイズII,24,0.041666666666666664,0.125,0.16666666666666666,0.05,0.0,0.06666666666666667,0.0,0.0,0.0625,0.0,8.291666666666666
グリーンインディ,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.428571428571429
グリーンオリーヴ,28,0.14285714285714285,0.25,0.39285714285714285,,0.14285714285714285,,0.125,0.16666666666666666,0.14285714285714285,0.0,4.785714285714286
グリーンサンライズ,40,0.05,0.075,0.1,0.038461538461538464,0.07142857142857142,0.0,0.06666666666666667,0.125,0.04,0.0,9.35
グリーンダンディ,18,0.0,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,,0.0,0.0,8.166666666666666
グリーンヒルマック,14,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.142857142857142
グリーンヒルレッド,15,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9.666666666666666
グリーンモネ,19,0.10526315789473684,0.15789473684210525,0.21052631578947367,0.1111111111111111,0.0,0.1111111111111111,0.0,,0.0,0.5,8.842105263157896
グルヴェイグ,48,0.1875,0.3125,0.375,0.19148936170212766,0.0,0.4,0.17073170731707318,0.0,0.18421052631578946,0.0,7.375
グルーヴァー,44,0.022727272727272728,0.06818181818181818,0.18181818181818182,0.02702702702702703,0.0,0.0,0.03571428571428571,0.0,0.03225806451612903,0.0,6.454545454545454
グルーヴィクイーン,19,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.1875,0.0,0.0,0.1875,0.0,0.0625,,7.894736842105263
グレイシアブルー,32,0.21875,0.3125,0.375,0.22580645161290322,0.0,0.0,0.15789473684210525,0.3333333333333333,0.3,0.0,5.0
グレイスカノン,8,0.0,0.0,0.125,0.0,0.0,,0.0,0.0,0.0,0.0,11.125
グレイスサンセット,6,0.0,0.3333333333333333,0.5,,0.0,0.0,,,0.0,,5.166666666666667
グレイスティアラ,26,0.11538461538461539,0.11538461538461539,0.15384615384615385,,0.11538461538461539,0.09090909090909091,0.13333333333333333,,0.0,0.0,7.538461538461538
グレイスニコ,6,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,7.666666666666667
グレイスノート,14,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.07692307692307693,0.08333333333333333,0.0,,0.0,0.2,9.357142857142858
グレイスファミリー,31,0.0,0.0967741935483871,0.16129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.161290322580646
グレイスフラワー,27,0.07407407407407407,0.18518518518518517,0.18518518518518517,0.08,0.0,0.1111111111111111,0.0,,0.08695652173913043,0.0,7.481481481481482
グレイスフルアート,41,0.04878048780487805,0.21951219512195122,0.2926829268292683,0.0,0.05555555555555555,0.047619047619047616,0.05,,0.06451612903225806,0.0,6.317073170731708
グレイスフルソング,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.88888888888889
グレイスフルムーヴ,6,0.0,0.0,0.0,,0.0,0.0,,,0.0,,11.0
グレイスフルワード,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,12.153846153846153
グレイスミノル,14,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,,9.928571428571429
グレイトグレイス,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,13.3
グレイトタイミング,37,0.1891891891891892,0.35135135135135137,0.4864864864864865,0.20588235294117646,0.0,0.2777777777777778,0.11764705882352941,0.0,0.2413793103448276,0.0,5.243243243243243
グレイトフィーヴァー,12,0.08333333333333333,0.25,0.4166666666666667,0.08333333333333333,,,0.08333333333333333,,0.125,0.0,5.75
グレイトフルレガロ,13,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.1,0.0,,0.07692307692307693,,0.08333333333333333,,9.615384615384615
グレイトペイジ,16,0.25,0.375,0.375,0.2857142857142857,0.0,0.3333333333333333,0.0,,0.3333333333333333,0.0,6.5
グレインライン,34,0.058823529411764705,0.08823529411764706,0.14705882352941177,0.0,0.09523809523809523,0.1,0.0,0.0,0.037037037037037035,0.0,8.764705882352942
グレナディーン,67,0.08955223880597014,0.208955223880597,0.31343283582089554,0.06060606060606061,0.11764705882352941,0.0,0.10638297872340426,0.05263157894736842,0.1,0.0,6.462686567164179
グレンダロッホ,20,0.05,0.1,0.15,0.0,0.0625,0.058823529411764705,0.0,,0.0,0.5,8.9
グレンチェック,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.181818181818182
グレースアンバー,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,13.0
グレースエポナ,10,0.1,0.2,0.6,0.0,0.1111111111111111,0.1111111111111111,0.0,,0.16666666666666666,0.0,5.2
グレースグランド,87,0.04597701149425287,0.22988505747126436,0.2988505747126437,0.038461538461538464,0.04918032786885246,0.05263157894736842,0.046153846153846156,0.0,0.06060606060606061,0.0,6.264367816091954
グレースドゥモナコ,10,0.2,0.2,0.3,0.25,0.16666666666666666,,0.2,,0.0,0.5,5.6
グレースハート,8,0.125,0.125,0.125,0.0,0.2,0.14285714285714285,0.0,,0.0,0.5,10.0
グレースバニヤン,9,0.0,0.1111111111111111,0.1111111111111111,,0.0,,0.0,0.0,0.0,0.0,8.555555555555555
グレースランド,8,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,9.375
グレースローラ,5,0.0,0.2,0.2,0.0,0.0,,0.0,,0.0,0.0,9.0
グレートキャティ,41,0.0975609756097561,0.3170731707317073,0.43902439024390244,0.10526315789473684,0.0,0.16666666666666666,0.08823529411764706,0.0,0.0967741935483871,0.16666666666666666,5.073170731707317
グレートテン,25,0.12,0.24,0.4,0.125,0.0,,0.13636363636363635,0.0,0.11764705882352941,0.0,7.72
グレートハーベスト,16,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.625
グレーパール,9,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.16666666666666666,0.0,,0.125,0.0,0.125,0.0,8.0
グロッタアズーラ,57,0.10526315789473684,0.19298245614035087,0.22807017543859648,0.08695652173913043,0.11764705882352941,0.10869565217391304,0.09090909090909091,,0.05,0.18181818181818182,6.192982456140351
グロリアスバラッド,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.166666666666666
グロリアスメモリー,5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,7.2
グロリアフライト,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.333333333333334
グロリエッテ,90,0.1111111111111111,0.2222222222222222,0.32222222222222224,0.18604651162790697,0.0425531914893617,0.12857142857142856,0.05,,0.16666666666666666,0.0,6.455555555555556
グロースバンダム,19,0.0,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.421052631578948
グローバルソング,18,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,,0.0,0.0,9.277777777777779
グローバルハート,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,14.0
グローバルビューティ,13,0.15384615384615385,0.23076923076923078,0.38461538461538464,0.1111111111111111,0.25,0.0,0.16666666666666666,,0.25,0.0,4.923076923076923
グローバルピース,35,0.17142857142857143,0.3142857142857143,0.45714285714285713,0.125,0.21052631578947367,0.5,0.13333333333333333,0.16666666666666666,0.17391304347826086,0.0,6.057142857142857
グローバルフェイム,13,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.923076923076923
グローバルリーダー,8,0.0,0.125,0.125,0.0,0.0,0.0,0.0,,0.0,0.0,8.125
グローブ,30,0.0,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.866666666666667
グローリアスデイズ,41,0.0975609756097561,0.1951219512195122,0.24390243902439024,0.11764705882352941,0.08333333333333333,,0.08333333333333333,0.2,0.1,0.0,7.390243902439025
グローリアスレイ,14,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.16666666666666666,0.0,,0.0,1.0,0.2222222222222222,0.0,7.642857142857143
グローリアスローズ,27,0.07407407407407407,0.1111111111111111,0.18518518518518517,0.08,0.0,0.0,0.14285714285714285,,0.043478260869565216,0.5,5.814814814814815
グローリアスヴォレ,7,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,8.571428571428571
グローリサンディ,48,0.0625,0.125,0.16666666666666666,0.0967741935483871,0.0,0.0,0.0,0.17647058823529413,0.0967741935483871,0.0,8.458333333333334
グローリファイ,7,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,9.142857142857142
グローリーブラッド,29,0.034482758620689655,0.1724137931034483,0.3103448275862069,0.041666666666666664,0.0,0.05,0.0,,0.0,0.16666666666666666,6.413793103448276
グローリールピナス,65,0.046153846153846156,0.07692307692307693,0.16923076923076924,0.061224489795918366,0.0,0.044444444444444446,0.05,,0.020833333333333332,0.2222222222222222,7.430769230769231
グワダラハラ,18,0.0,0.0,0.05555555555555555,0.0,,0.0,0.0,0.0,0.0,,7.666666666666667
グーテデロワ,57,0.017543859649122806,0.17543859649122806,0.2807017543859649,0.047619047619047616,0.0,0.0,0.0,0.07142857142857142,0.02631578947368421,0.0,7.280701754385965
ケアレスウィスパー,46,0.06521739130434782,0.13043478260869565,0.2608695652173913,0.0,0.08823529411764706,0.125,0.058823529411764705,0.0,0.03333333333333333,0.16666666666666666,6.978260869565218
ケイアイアテナ,68,0.08823529411764706,0.19117647058823528,0.29411764705882354,0.038461538461538464,0.11904761904761904,0.12244897959183673,0.0,0.0,0.10416666666666667,0.09090909090909091,5.5588235294117645
ケイアイウィルゴー,22,0.18181818181818182,0.36363636363636365,0.45454545454545453,0.18181818181818182,,0.2,0.0,,0.25,0.0,6.454545454545454
ケイアイエリザベス,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,8.333333333333334
ケイアイエレガント,26,0.11538461538461539,0.19230769230769232,0.2692307692307692,0.0625,0.2,0.14285714285714285,0.1111111111111111,0.0,0.05555555555555555,0.5,6.615384615384615
ケイアイエーデル,44,0.11363636363636363,0.20454545454545456,0.2727272727272727,0.06666666666666667,0.13793103448275862,0.125,0.0,,0.09375,0.0,7.795454545454546
ケイアイカミーリア,22,0.13636363636363635,0.13636363636363635,0.2727272727272727,0.2,0.0,0.14285714285714285,0.0,,0.17647058823529413,0.0,8.045454545454545
ケイアイガーベラ,53,0.1320754716981132,0.18867924528301888,0.2830188679245283,0.13333333333333333,0.13043478260869565,0.0,0.13953488372093023,0.2,0.125,0.3333333333333333,6.867924528301887
ケイアイギャラリー,8,0.25,0.25,0.25,0.2857142857142857,0.0,0.2857142857142857,0.0,,0.3333333333333333,0.0,8.875
ケイアイスパイダー,13,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.0,0.08333333333333333,0.07692307692307693,,,0.0,0.0,8.307692307692308
ケイアイセイラ,5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,11.6
ケイアイダンサー,14,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.0,0.08333333333333333,0.0,0.3333333333333333,,0.0,0.0,5.785714285714286
ケイアイデイジー,38,0.13157894736842105,0.3157894736842105,0.34210526315789475,0.0,0.13513513513513514,0.14705882352941177,0.0,,0.14285714285714285,0.1,6.342105263157895
ケイアイブーケ,30,0.03333333333333333,0.23333333333333334,0.4,0.0,0.03571428571428571,0.0,0.034482758620689655,,0.05263157894736842,0.0,6.966666666666667
ケイアイベローナ,59,0.1016949152542373,0.2033898305084746,0.3050847457627119,0.0,0.10526315789473684,0.125,0.09803921568627451,,0.08571428571428572,0.0,6.203389830508475
ケイアイポップス,18,0.1111111111111111,0.16666666666666666,0.2777777777777778,0.0,0.14285714285714285,0.1111111111111111,,,0.07142857142857142,0.5,6.888888888888889
ケイアイミサイル,45,0.044444444444444446,0.06666666666666667,0.15555555555555556,0.0,0.07692307692307693,0.03333333333333333,0.07142857142857142,0.0,0.0625,0.0,8.8
ケイアイメルヘン,14,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9.214285714285714
ケイアイリブラ,23,0.17391304347826086,0.17391304347826086,0.2608695652173913,,0.17391304347826086,0.0,0.21052631578947367,0.0,0.1875,0.2,6.565217391304348
ケイウンブルーム,18,0.1111111111111111,0.16666666666666666,0.2777777777777778,0.0,0.2222222222222222,,0.2222222222222222,0.0,0.2,0.0,6.888888888888889
ケイエスアカリ,29,0.13793103448275862,0.1724137931034483,0.1724137931034483,0.16666666666666666,0.09090909090909091,0.16666666666666666,0.0,,0.19047619047619047,0.0,8.448275862068966
ケイエスシンアカリ,40,0.075,0.175,0.2,0.0,0.08571428571428572,0.125,0.0,0.16666666666666666,0.0,0.2727272727272727,7.675
ケイエスホノカ,55,0.01818181818181818,0.03636363636363636,0.2,0.02857142857142857,0.0,0.02040816326530612,0.0,,0.030303030303030304,0.0,7.927272727272728
ケイケヤキ,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,12.875
ケイツーノース,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,12.833333333333334
ケイティクラシー,20,0.15,0.15,0.15,0.0,0.16666666666666666,0.09090909090909091,0.2222222222222222,,0.0,0.5,9.15
ケイティクロス,21,0.09523809523809523,0.14285714285714285,0.23809523809523808,0.0,0.18181818181818182,0.2222222222222222,0.0,,0.0,0.5,6.619047619047619
ケイティバローズ,14,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.0,0.1111111111111111,0.0,0.07692307692307693,,0.1111111111111111,0.0,7.214285714285714
ケイティマイヒメ,47,0.10638297872340426,0.19148936170212766,0.2127659574468085,0.058823529411764705,0.13333333333333333,0.15789473684210525,0.08,0.0,0.07692307692307693,0.0,8.042553191489361
ケイティラブ,23,0.0,0.043478260869565216,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.826086956521738
ケイティローレル,31,0.06451612903225806,0.0967741935483871,0.25806451612903225,,0.06451612903225806,0.2,0.0,,0.06666666666666667,0.125,7.580645161290323
ケイティーズギフト,48,0.125,0.25,0.375,0.14285714285714285,0.0,0.09523809523809523,0.15384615384615385,0.0,0.15384615384615385,0.0,6.5
ケイティーズジェム,23,0.08695652173913043,0.17391304347826086,0.30434782608695654,0.14285714285714285,0.0,0.0,0.11764705882352941,,0.10526315789473684,0.0,7.260869565217392
ケイティーズハート,37,0.32432432432432434,0.4594594594594595,0.5945945945945946,0.3055555555555556,1.0,0.0,0.34375,0.3333333333333333,0.3333333333333333,0.0,4.081081081081081
ケイティーズベスト,44,0.06818181818181818,0.09090909090909091,0.20454545454545456,0.0967741935483871,0.0,0.125,0.0,,0.02857142857142857,0.0,8.272727272727273
ケイティーズミスト,43,0.023255813953488372,0.11627906976744186,0.16279069767441862,0.0,0.041666666666666664,0.06666666666666667,0.0,0.0,0.02857142857142857,0.0,8.581395348837209
ケイディーズネイル,9,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.0,0.2,0.1111111111111111,,,0.16666666666666666,,7.555555555555555
ケイト,22,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.05555555555555555,0.0,0.1111111111111111,0.0,,0.06666666666666667,0.0,9.590909090909092
ケイリュウフレンド,7,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,13.0
ケトルワンアップ,40,0.05,0.125,0.275,0.0,0.06451612903225806,0.11764705882352941,0.0,0.0,0.04,0.16666666666666666,5.85
ケリーケイズプレジャー,43,0.0,0.023255813953488372,0.09302325581395349,0.0,0.0,0.0,0.0,,0.0,0.0,8.813953488372093
ケリーズビューティ,35,0.11428571428571428,0.2571428571428571,0.3142857142857143,0.10344827586206896,0.16666666666666666,0.1111111111111111,0.14285714285714285,0.0,0.07692307692307693,0.3333333333333333,6.314285714285714
ケリーメイ,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,12.142857142857142
ケルアモーレ,5,0.0,0.2,0.4,0.0,,,0.0,,0.0,0.0,6.0
ケルシャンス,16,0.0625,0.0625,0.0625,0.06666666666666667,0.0,0.125,0.0,,0.07692307692307693,0.0,9.25
ケルンフラワー,43,0.023255813953488372,0.11627906976744186,0.23255813953488372,0.023809523809523808,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,6.511627906976744
ケルヴィテッセ,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.6
ケンアマツカゼ,34,0.08823529411764706,0.11764705882352941,0.23529411764705882,0.041666666666666664,0.2,0.1,0.09090909090909091,0.0,0.08695652173913043,0.0,8.735294117647058
ケンコウランハート,26,0.07692307692307693,0.11538461538461539,0.2692307692307692,0.07142857142857142,0.08333333333333333,0.0,0.08333333333333333,0.1111111111111111,0.0,0.5,7.615384615384615
ケンジントンII,15,0.2,0.3333333333333333,0.4,0.0,0.42857142857142855,0.25,0.0,,0.1111111111111111,0.3333333333333333,6.266666666666667
ケンタッキーミント,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.428571428571429
ケンチャメワン,18,0.05555555555555555,0.2222222222222222,0.4444444444444444,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,4.944444444444445
ケンブリッジアロー,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.571428571428571
ケンブリッジスワン,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.88888888888889
ケンブリッジデイズ,15,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,,0.0,0.0,8.866666666666667
ケンブリッジハーツ,11,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,10.181818181818182
ケンブリッジヒカリ,8,0.25,0.25,0.375,0.25,,,0.2857142857142857,0.0,0.3333333333333333,0.0,3.5
ケンホープ,42,0.07142857142857142,0.19047619047619047,0.3333333333333333,0.075,0.0,0.125,0.0,,0.0625,0.0,6.642857142857143
ケージーサクランボ,20,0.1,0.1,0.3,0.11764705882352941,0.0,0.16666666666666666,0.0,,0.09090909090909091,0.0,6.45
ケージーダンサー,6,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,10.833333333333334
ケージーナデシコ,43,0.06976744186046512,0.32558139534883723,0.37209302325581395,0.0,0.07317073170731707,0.0,0.07317073170731707,,0.04,0.0,5.6976744186046515
ケージーハッピー,24,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,,0.0,0.0,10.041666666666666
ケージーヒトメボレ,50,0.02,0.06,0.06,0.0,0.047619047619047616,0.03125,0.0,0.0,0.0,0.0,8.68
ケージーフジムスメ,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.142857142857142
ケージーメグミ,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.7
ケージーレインボー,29,0.06896551724137931,0.10344827586206896,0.10344827586206896,0.0,0.07692307692307693,0.0,0.09523809523809523,,0.05555555555555555,0.25,7.758620689655173
ケージーワンモア,13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,7.384615384615385
